title,viewcount,title,body,body,acceptedanswerid
"Can a Byte[] Array be written to a file in C#?","290706","","<p>I'm trying to write out a  <code>Byte[]</code> array representing a complete file to a file.</p>

<p>The original file from the client is sent via TCP and then received by a server. The received stream is read to a byte array and then sent to be processed by this class. </p>

<p>This is mainly to ensure that the receiving <code>TCPClient</code> is ready for the next stream and separate the receiving end from the processing end. </p>

<p>The <code>FileStream</code> class does not take a byte array as an argument or another Stream object ( which does allow you to write bytes to it).</p>

<p>I'm aiming to get the processing done by a different thread from the original ( the one with the TCPClient). </p>

<p>I don't know how to implement this, what should I try?</p>
","<p>Based on the first sentence of the question: <em>""I'm trying to write out a Byte[] array <strong>representing a complete file</strong> to a file.""</em></p>

<p>The path of least resistance would be:</p>

<pre><code>File.WriteAllBytes(string path, byte[] bytes)
</code></pre>

<p>Documented here:</p>

<blockquote>
  <p><a href=""http://msdn.microsoft.com/en-us/library/system.io.file.writeallbytes.aspx"" rel=""noreferrer""><code>System.IO.File.WriteAllBytes</code> - MSDN</a></p>
</blockquote>
","381529"
"Calculate the execution time of a method","289299","","<blockquote>
  <p><strong>Possible Duplicate:</strong> <br/>
  <a href=""https://stackoverflow.com/questions/10107140/how-to-measure-how-long-is-a-function-running"">How do I measure how long a function is running?</a></p>
</blockquote>



<p>I have an I/O time-taking method which copies data from a location to another. What's the best and most real way of calculating the execution time? <code>Thread</code>? <code>Timer</code>? <code>Stopwatch</code>? Any other solution? I want the most exact one, and briefest as much as possible.</p>
","<p><a href=""http://msdn.microsoft.com/en-us/library/system.diagnostics.stopwatch.aspx"" rel=""noreferrer""><code>Stopwatch</code></a> is designed for this purpose and is one of the best ways to measure time execution in .NET.</p>

<pre><code>var watch = System.Diagnostics.Stopwatch.StartNew();
// the code that you want to measure comes here
watch.Stop();
var elapsedMs = watch.ElapsedMilliseconds;
</code></pre>

<p><a href=""https://stackoverflow.com/questions/28637/is-datetime-now-the-best-way-to-measure-a-functions-performance""><strong>Do not</strong> use DateTime</a> to measure time execution in .NET.</p>

<hr>

<p>UPDATE:</p>

<p>As pointed out by @series0ne in the comments section: If you want a real precise measurement of the execution of some code, you will have to use the performance counters that's built into the operating system. The <a href=""https://stackoverflow.com/questions/1409762/creating-a-perfmon-counter-to-record-an-average-per-call-c/1409833#1409833"">following answer</a> contains a nice overview.</p>
","14019526"
"Set background color of WPF Textbox in C# code","288852","","<p>How can I change the background and foreground colors of a WPF Textbox programatically in c#?</p>
","<pre><code>textBox1.Background = Brushes.Blue;
textBox1.Foreground = Brushes.Yellow;
</code></pre>

<p>WPF Foreground and Background is of type <code>System.Windows.Media.Brush</code>. You can set another color like this:</p>

<pre><code>// using System.Windows.Media;

**EDIT**
textBox1.Background = Brushes.White;
textBox1.Background = new SolidColorBrush(Colors.White);
textBox1.Background = new SolidColorBrush(Colors.FromArgb(0xFF, 0xFF, 0, 0));
textBox1.Background = System.Windows.SystemColors.MenuHighlightBrush;
</code></pre>
","979906"
"How can I make the cursor turn to the wait cursor?","288719","","<p>I have a C# application that has users login to it, and because the hashing algorithm is expensive, it takes a little while to do. How can I display the Wait/Busy Cursor (usually the hourglass) to the user to let them know the program is doing something?</p>

<p>The project is in C#.</p>
","<p>You can use <a href=""http://msdn.microsoft.com/en-us/library/system.windows.forms.cursor.current.aspx"" rel=""noreferrer""><code>Cursor.Current</code></a>.</p>

<pre><code>// Set cursor as hourglass
Cursor.Current = Cursors.WaitCursor;

// Execute your time-intensive hashing code here...

// Set cursor as default arrow
Cursor.Current = Cursors.Default;
</code></pre>

<p>However, if the hashing operation is <em>really</em> lengthy (MSDN defines this as more than 2-7 seconds), you should probably use a visual feedback indicator other than the cursor to notify the user of the progress. For a more in-depth set of guidelines, see <a href=""http://msdn.microsoft.com/en-us/library/aa841990%28AX.10%29.aspx"" rel=""noreferrer"">this article</a>.</p>

<p><strong>Edit:</strong><br>
As @Am pointed out, you may need to call <code>Application.DoEvents();</code> after <code>Cursor.Current = Cursors.WaitCursor;</code> to ensure that the hourglass is actually displayed. </p>
","1568562"
"Setting the filter to an OpenFileDialog to allow the typical image formats?","288181","","<p>I have this code, how can I allow it to accept all typical image formats? PNG, JPEG, JPG, GIF?</p>

<p>Here's what I have so far:</p>

<pre><code>public void EncryptFile()
{            
    OpenFileDialog dialog = new OpenFileDialog();
    dialog.Filter = ""txt files (*.txt)|*.txt|All files (*.*)|*.*"";
    dialog.InitialDirectory = @""C:\"";
    dialog.Title = ""Please select an image file to encrypt."";

    if (dialog.ShowDialog() == DialogResult.OK)
    {
        //Encrypt the selected file. I'll do this later. :)
    }             
}
</code></pre>

<p>Notice that the filter is set to .txt files. I <strong>could</strong> change to PNG, but what of the other types?</p>
","<p>From <a href=""http://msdn.microsoft.com/en-us/library/microsoft.win32.filedialog.filter.aspx"" rel=""noreferrer"">the docs</a>, the filter syntax that you need is as follows:</p>

<pre><code>Office Files|*.doc;*.xls;*.ppt
</code></pre>

<p>i.e. separate the multiple extensions with a semicolon -- thus, <code>Image Files|*.jpg;*.jpeg;*.png;...</code>.</p>
","2069090"
"How to use Lambda in LINQ select statement","287761","","<p>I am trying to select stores using a lambda function and converting the result to a SelectListItem so I can render it.  However it is throwing a ""<strong>Type of Expression in Select Clause is Incorrect</strong>"" error:</p>

<pre><code>IEnumerable&lt;SelectListItem&gt; stores =
    from store in database.Stores
    where store.CompanyID == curCompany.ID
    select (s =&gt; new SelectListItem { Value = s.ID, Text = s.Name} );
ViewBag.storeSelector = stores;
</code></pre>

<p>What am I doing wrong?</p>

<p>EDIT:</p>

<p>Also, how do I convert Int to String in this situation?  The following does not work:</p>

<pre><code>select (s =&gt; new SelectListItem { Value = s.ID.ToString(), Text = s.Name} );
select (s =&gt; new SelectListItem { Value = s.ID + """", Text = s.Name} );
</code></pre>

<p>EDIT 2:</p>

<p>Figure out the Int to String conversion.  It is so typical of Microsoft to forget to include an int2string conversion function.  Here is the actual workaround everyone is using, with fully working syntax:</p>

<pre><code>select new SelectListItem { Value = SqlFunctions.StringConvert((double)store.ID), Text = store.Name };
</code></pre>

<p>To call this situation absurd is an understatement.</p>
","<p>using LINQ query expression</p>

<pre><code> IEnumerable&lt;SelectListItem&gt; stores =
        from store in database.Stores
        where store.CompanyID == curCompany.ID
        select new SelectListItem { Value = store.Name, Text = store.ID };

 ViewBag.storeSelector = stores;
</code></pre>

<p>or using LINQ extension methods with lambda expressions</p>

<pre><code> IEnumerable&lt;SelectListItem&gt; stores = database.Stores
        .Where(store =&gt; store.CompanyID == curCompany.ID)
        .Select(store =&gt; new SelectListItem { Value = store.Name, Text = store.ID });

 ViewBag.storeSelector = stores;
</code></pre>
","15577929"
"Converting String To Float in C#","287558","","<p>I am converting a string like ""41.00027357629127"", and I am using;</p>

<pre><code>Convert.ToSingle(""41.00027357629127"");
</code></pre>

<p>or</p>

<pre><code>float.Parse(""41.00027357629127"");
</code></pre>

<p>These methods return <em>4.10002732E+15</em>.</p>

<p>When I convert to float I want ""41.00027357629127"". This string should be the same...</p>
","<p>Your thread's locale is set to one in which the decimal mark is "","" instead of ""."".</p>

<p>Try using this:</p>

<pre><code>float.Parse(""41.00027357629127"", CultureInfo.InvariantCulture.NumberFormat);
</code></pre>

<p>Note, however, that a float cannot hold that many digits of precision. You would have to use double or Decimal to do so.</p>
","11203062"
"How can I detect if this dictionary key exists in C#?","286966","","<p>I am working with the Exchange Web Services Managed API, with contact data. I have the following code, which is <em>functional</em>, but not ideal:</p>

<pre><code>foreach (Contact c in contactList)
{
    string openItemUrl = ""https://"" + service.Url.Host + ""/owa/"" + c.WebClientReadFormQueryString;

    row = table.NewRow();
    row[""FileAs""] = c.FileAs;
    row[""GivenName""] = c.GivenName;
    row[""Surname""] = c.Surname;
    row[""CompanyName""] = c.CompanyName;
    row[""Link""] = openItemUrl;

    //home address
    try { row[""HomeStreet""] = c.PhysicalAddresses[PhysicalAddressKey.Home].Street.ToString(); }
    catch (Exception e) { }
    try { row[""HomeCity""] = c.PhysicalAddresses[PhysicalAddressKey.Home].City.ToString(); }
    catch (Exception e) { }
    try { row[""HomeState""] = c.PhysicalAddresses[PhysicalAddressKey.Home].State.ToString(); }
    catch (Exception e) { }
    try { row[""HomeZip""] = c.PhysicalAddresses[PhysicalAddressKey.Home].PostalCode.ToString(); }
    catch (Exception e) { }
    try { row[""HomeCountry""] = c.PhysicalAddresses[PhysicalAddressKey.Home].CountryOrRegion.ToString(); }
    catch (Exception e) { }

    //and so on for all kinds of other contact-related fields...
}
</code></pre>

<p>As I said, this code <em>works</em>. Now I want to make it suck <em>a little less</em>, if possible.</p>

<p>I can't find any methods that allow me to check for the existence of the key in the dictionary before attempting to access it, and if I try to read it (with <code>.ToString()</code>) and it doesn't exist then an exception is thrown:</p>

<blockquote>
  <p>500<br/>
  The given key was not present in the dictionary.</p>
</blockquote>

<p>How can I refactor this code to suck less (while still being functional)?</p>
","<p>You can use <a href=""http://msdn.microsoft.com/en-us/library/htszx2dy.aspx"" rel=""noreferrer""><code>ContainsKey</code></a>:</p>

<pre><code>if (dict.ContainsKey(key)) { ... }
</code></pre>

<p>or <a href=""http://msdn.microsoft.com/en-us/library/bb299639.aspx"" rel=""noreferrer""><code>TryGetValue</code></a>:</p>

<pre><code>dict.TryGetValue(key, out value);
</code></pre>

<hr>

<p><strong>Update</strong>: according to a comment the actual class here is not an <code>IDictionary</code> but a <a href=""http://msdn.microsoft.com/en-us/library/microsoft.exchange.webservices.data.physicaladdressdictionary%28EXCHG.80%29.aspx"" rel=""noreferrer""><code>PhysicalAddressDictionary</code></a>, so the methods are <a href=""http://msdn.microsoft.com/en-us/library/dd634696%28EXCHG.80%29.aspx"" rel=""noreferrer""><code>Contains</code></a> and <a href=""http://msdn.microsoft.com/en-us/library/microsoft.exchange.webservices.data.physicaladdressdictionary.trygetvalue%28EXCHG.80%29.aspx"" rel=""noreferrer""><code>TryGetValue</code></a> but they work in the same way.</p>

<p>Example usage:</p>

<pre><code>PhysicalAddressEntry entry;
PhysicalAddressKey key = c.PhysicalAddresses[PhysicalAddressKey.Home].Street;
if (c.PhysicalAddresses.TryGetValue(key, out entry))
{
    row[""HomeStreet""] = entry;
}
</code></pre>

<hr>

<p><strong>Update 2:</strong> here is the working code (compiled by question asker)</p>

<pre><code>PhysicalAddressEntry entry;
PhysicalAddressKey key = PhysicalAddressKey.Home;
if (c.PhysicalAddresses.TryGetValue(key, out entry))
{
    if (entry.Street != null)
    {
        row[""HomeStreet""] = entry.Street.ToString();
    }
}
</code></pre>

<p>...with the inner conditional repeated as necessary for each key required. The TryGetValue is only done once per PhysicalAddressKey (Home, Work, etc).</p>
","2829903"
"Concat all strings inside a List<string> using LINQ","286736","","<p>Is there any easy LINQ expression to concatenate my entire <code>List&lt;string&gt;</code> collection items to a single <code>string</code> with a delimiter character?</p>

<p>What if the collection is of custom objects instead of <code>string</code>? Imagine I need to concatenate on <code>object.Name</code>.</p>
","<p>By using LINQ, this should work;</p>

<pre><code>string delimiter = "","";
List&lt;string&gt; items = new List&lt;string&gt;() { ""foo"", ""boo"", ""john"", ""doe"" };
Console.WriteLine(items.Aggregate((i, j) =&gt; i + delimiter + j));
</code></pre>

<p>class description:</p>

<pre><code>public class Foo
{
    public string Boo { get; set; }
}
</code></pre>

<p>Usage:</p>

<pre><code>class Program
{
    static void Main(string[] args)
    {
        string delimiter = "","";
        List&lt;Foo&gt; items = new List&lt;Foo&gt;() { new Foo { Boo = ""ABC"" }, new Foo { Boo = ""DEF"" },
            new Foo { Boo = ""GHI"" }, new Foo { Boo = ""JKL"" } };

        Console.WriteLine(items.Aggregate((i, j) =&gt; new Foo{Boo = (i.Boo + delimiter + j.Boo)}).Boo);
        Console.ReadKey();

    }
}
</code></pre>

<p>And here is my best :)</p>

<pre><code>items.Select(i =&gt; i.Boo).Aggregate((i, j) =&gt; i + delimiter + j)
</code></pre>
","559461"
"Randomize a List<T>","286569","","<p>What is the best way to randomize the order of a generic list in C#? I've got a finite set of 75 numbers in a list I would like to assign a random order to, in order to draw them for a lottery type application.</p>
","<p>Shuffle any <code>(I)List</code> with an extension method based on the <a href=""http://en.wikipedia.org/wiki/Fisher-Yates_shuffle"" rel=""noreferrer"">Fisher-Yates shuffle</a>:</p>

<pre><code>private static Random rng = new Random();  

public static void Shuffle&lt;T&gt;(this IList&lt;T&gt; list)  
{  
    int n = list.Count;  
    while (n &gt; 1) {  
        n--;  
        int k = rng.Next(n + 1);  
        T value = list[k];  
        list[k] = list[n];  
        list[n] = value;  
    }  
}
</code></pre>

<p>Usage:</p>

<pre><code>List&lt;Product&gt; products = GetProducts();
products.Shuffle();
</code></pre>

<p>The code above uses the much criticised System.Random method to select swap candidates. It's fast but not as random as it should be. If you need a better quality of randomness in your shuffles use the random number generator in System.Security.Cryptography like so:</p>

<pre><code>using System.Security.Cryptography;
...
public static void Shuffle&lt;T&gt;(this IList&lt;T&gt; list)
{
    RNGCryptoServiceProvider provider = new RNGCryptoServiceProvider();
    int n = list.Count;
    while (n &gt; 1)
    {
        byte[] box = new byte[1];
        do provider.GetBytes(box);
        while (!(box[0] &lt; n * (Byte.MaxValue / n)));
        int k = (box[0] % n);
        n--;
        T value = list[k];
        list[k] = list[n];
        list[n] = value;
    }
}
</code></pre>

<p>A simple comparison is available <a href=""https://web.archive.org/web/20150801085341/http://blog.thijssen.ch/2010/02/when-random-is-too-consistent.html"" rel=""noreferrer"">at this blog</a> (WayBack Machine).</p>

<p>Edit: Since writing this answer a couple years back, many people have commented or written to me, to point out the big silly flaw in my comparison. They are of course right. There's nothing wrong with System.Random if it's used in the way it was intended. In my first example above, I instantiate the rng variable inside of the Shuffle method, which is asking for trouble if the method is going to be called repeatedly. Below is a fixed, full example based on a really useful comment received today from @weston here on SO.</p>

<p>Program.cs:</p>

<pre><code>using System;
using System.Collections.Generic;
using System.Threading;

namespace SimpleLottery
{
  class Program
  {
    private static void Main(string[] args)
    {
      var numbers = new List&lt;int&gt;(Enumerable.Range(1, 75));
      numbers.Shuffle();
      Console.WriteLine(""The winning numbers are: {0}"", string.Join("",  "", numbers.GetRange(0, 5)));
    }
  }

  public static class ThreadSafeRandom
  {
      [ThreadStatic] private static Random Local;

      public static Random ThisThreadsRandom
      {
          get { return Local ?? (Local = new Random(unchecked(Environment.TickCount * 31 + Thread.CurrentThread.ManagedThreadId))); }
      }
  }

  static class MyExtensions
  {
    public static void Shuffle&lt;T&gt;(this IList&lt;T&gt; list)
    {
      int n = list.Count;
      while (n &gt; 1)
      {
        n--;
        int k = ThreadSafeRandom.ThisThreadsRandom.Next(n + 1);
        T value = list[k];
        list[k] = list[n];
        list[n] = value;
      }
    }
  }
}
</code></pre>
","1262619"
"Delete last char of string","286341","","<p>I am retrieving a lot of informations in a list, linked to a database.</p>

<p>I want to create a string of groups, for someone who is connected to the website.</p>

<p>I use this to test ... But this is not dynamic so it is really bad:</p>

<pre><code>string strgroupids = ""6"";
</code></pre>

<p>I want to use this now. But the string returned is something like <code>1,2,3,4,5,</code></p>

<pre><code>groupIds.ForEach((g) =&gt;
{
    strgroupids = strgroupids  + g.ToString() + "","";
    strgroupids.TrimEnd(',');
});

strgroupids.TrimEnd(new char[] { ',' });
</code></pre>

<p>I want to delete the <code>,</code> after the <code>5</code> but it's definitely not working..
Can someone help me?</p>
","<pre><code>strgroupids = strgroupids.Remove(strgroupids.Length - 1);
</code></pre>

<p><a href=""http://msdn.microsoft.com/en-us/library/system.string.remove.aspx"" rel=""noreferrer"">MSDN:</a></p>

<blockquote>
  <p><strong>String.Remove(Int32):</strong></p>
  
  <p>Deletes all the characters from this string beginning at a specified
  position and continuing through the last position</p>
</blockquote>
","7901378"
"Select Multiple Fields from List in Linq","285483","","<p>In ASP.NET C# I have a struct:</p>

<pre><code>public struct Data
{
    public int item1;
    public int item2;
    public int category_id;
    public string category_name;
}
</code></pre>

<p>and I have a List of those.  I want to select <code>category_id</code> and <code>category_name</code>, running a <code>DISTINCT</code> and finally an <code>ORDERBY</code> on <code>category_name</code>.</p>

<p>Here's what I have now:</p>

<pre><code>List&lt;Data&gt; listObject = getData();
string[] catNames = listObject
                    .Select(i=&gt; i.category_name)
                    .Distinct()
                    .OrderByDescending(s =&gt; s)
                    .ToArray();
</code></pre>

<p>This obviously just gets the category name.  My question is, how do I get multiple fields, and what data structure will I store this in (not a <code>string[]</code>)?</p>

<p>EDIT</p>

<p>Using a list of structs is not set in stone.  If it would be advisable to change my backing data structure to make selects easier (I'll be writing a lot of these) then I'd gladly take recommendations.</p>
","<p>Anonymous types allow you to select arbitrary fields into data structures that are strongly typed later on in your code:</p>

<pre><code>var cats = listObject
    .Select(i =&gt; new { i.category_id, i.category_name })
    .Distinct()
    .OrderByDescending(i =&gt; i.category_name)
    .ToArray();
</code></pre>

<p>Since you (apparently) need to store it for later use, you could use the GroupBy operator:</p>

<pre><code>Data[] cats = listObject
    .GroupBy(i =&gt; new { i.category_id, i.category_name })
    .OrderByDescending(g =&gt; g.Key.category_name)
    .Select(g =&gt; g.First())
    .ToArray();
</code></pre>
","1203013"
"C# Double - ToString() formatting with two decimal places but no rounding","284312","","<p>How do I format a <code>Double</code> to a <code>String</code> in C# so as to have only two decimal places? </p>

<p>If I use <code>String.Format(""{0:0.00}%"", myDoubleValue)</code> the number is then rounded and I want a simple truncate without any rounding. I also want the conversion to <code>String</code> to be culture sensitive.</p>
","<p>I use the following:</p>

<pre><code>double x = Math.Truncate(myDoubleValue * 100) / 100;
</code></pre>

<p>For instance:</p>

<p>If the number is 50.947563 and you use the following, the following will happen:</p>

<pre><code>- Math.Truncate(50.947563 * 100) / 100;
- Math.Truncate(5094.7563) / 100;
- 5094 / 100
- 50.94
</code></pre>

<p>And there's your answer truncated, now to format the string simply do the following:</p>

<pre><code>string s = string.Format(""{0:N2}%"", x); // No fear of rounding and takes the default number format
</code></pre>
","2453982"
"How to get the current user in ASP.NET MVC","284065","","<p>In a forms model, I used to get the current logged-in user by:</p>

<pre><code>Page.CurrentUser
</code></pre>

<p>How do I get the current user inside a controller class in ASP.NET MVC?</p>
","<p>If you need to get the user from within the controller, use the <code>User</code> property of Controller. If you need it from the view, I would populate what you specifically need in the <code>ViewData</code>, or you could just call User as I think it's a property of <code>ViewPage</code>.</p>
","263853"
"""The remote certificate is invalid according to the validation procedure."" using Gmail SMTP server","283758","","<p>I'm getting this error:</p>

<blockquote>
  <p>The remote certificate is invalid according to the validation procedure.</p>
</blockquote>

<p>whenever I try to send e-mail using Gmail's SMTP server in my C# code.
Can someone point me to the right direction for a solution to this problem?</p>

<p>The following is the stack trace...</p>

<pre><code>at System.Net.Security.SslState.StartSendAuthResetSignal(ProtocolToken message, AsyncProtocolRequest asyncRequest, Exception exception)
at System.Net.Security.SslState.CheckCompletionBeforeNextReceive(ProtocolToken message, AsyncProtocolRequest asyncRequest)
at System.Net.Security.SslState.StartSendBlob(Byte[] incoming, Int32 count, AsyncProtocolRequest asyncRequest)
at System.Net.Security.SslState.ProcessReceivedBlob(Byte[] buffer, Int32 count, AsyncProtocolRequest asyncRequest)
at System.Net.Security.SslState.StartReadFrame(Byte[] buffer, Int32 readBytes, AsyncProtocolRequest asyncRequest)
at System.Net.Security.SslState.StartReceiveBlob(Byte[] buffer, AsyncProtocolRequest asyncRequest)
at System.Net.Security.SslState.CheckCompletionBeforeNextReceive(ProtocolToken message, AsyncProtocolRequest asyncRequest)
at System.Net.Security.SslState.StartSendBlob(Byte[] incoming, Int32 count, AsyncProtocolRequest asyncRequest)
at System.Net.Security.SslState.ProcessReceivedBlob(Byte[] buffer, Int32 count, AsyncProtocolRequest asyncRequest)
at System.Net.Security.SslState.StartReadFrame(Byte[] buffer, Int32 readBytes, AsyncProtocolRequest asyncRequest)
at System.Net.Security.SslState.StartReceiveBlob(Byte[] buffer, AsyncProtocolRequest asyncRequest)
at System.Net.Security.SslState.CheckCompletionBeforeNextReceive(ProtocolToken message, AsyncProtocolRequest asyncRequest)
at System.Net.Security.SslState.StartSendBlob(Byte[] incoming, Int32 count, AsyncProtocolRequest asyncRequest)
at System.Net.Security.SslState.ProcessReceivedBlob(Byte[] buffer, Int32 count, AsyncProtocolRequest asyncRequest)
at System.Net.Security.SslState.StartReadFrame(Byte[] buffer, Int32 readBytes, AsyncProtocolRequest asyncRequest)
at System.Net.Security.SslState.StartReceiveBlob(Byte[] buffer, AsyncProtocolRequest asyncRequest)
at System.Net.Security.SslState.CheckCompletionBeforeNextReceive(ProtocolToken message, AsyncProtocolRequest asyncRequest)
at System.Net.Security.SslState.StartSendBlob(Byte[] incoming, Int32 count, AsyncProtocolRequest asyncRequest)
at System.Net.Security.SslState.ProcessReceivedBlob(Byte[] buffer, Int32 count, AsyncProtocolRequest asyncRequest)
at System.Net.Security.SslState.StartReadFrame(Byte[] buffer, Int32 readBytes, AsyncProtocolRequest asyncRequest)
at System.Net.Security.SslState.StartReceiveBlob(Byte[] buffer, AsyncProtocolRequest asyncRequest)
at System.Net.Security.SslState.CheckCompletionBeforeNextReceive(ProtocolToken message, AsyncProtocolRequest asyncRequest)
at System.Net.Security.SslState.StartSendBlob(Byte[] incoming, Int32 count, AsyncProtocolRequest asyncRequest)
at System.Net.Security.SslState.ProcessReceivedBlob(Byte[] buffer, Int32 count, AsyncProtocolRequest asyncRequest)
at System.Net.Security.SslState.StartReadFrame(Byte[] buffer, Int32 readBytes, AsyncProtocolRequest asyncRequest)
at System.Net.Security.SslState.StartReceiveBlob(Byte[] buffer, AsyncProtocolRequest asyncRequest)
at System.Net.Security.SslState.CheckCompletionBeforeNextReceive(ProtocolToken message, AsyncProtocolRequest asyncRequest)
at System.Net.Security.SslState.StartSendBlob(Byte[] incoming, Int32 count, AsyncProtocolRequest asyncRequest)
at System.Net.Security.SslState.ForceAuthentication(Boolean receiveFirst, Byte[] buffer, AsyncProtocolRequest asyncRequest)
at System.Net.Security.SslState.ProcessAuthentication(LazyAsyncResult lazyResult)
at System.Net.TlsStream.CallProcessAuthentication(Object state)
at System.Threading.ExecutionContext.Run(ExecutionContext executionContext, ContextCallback callback, Object state)
at System.Net.TlsStream.ProcessAuthentication(LazyAsyncResult result)
at System.Net.TlsStream.Write(Byte[] buffer, Int32 offset, Int32 size)
at System.Net.PooledStream.Write(Byte[] buffer, Int32 offset, Int32 size)
at System.Net.Mail.SmtpConnection.Flush()
at System.Net.Mail.SmtpConnection.GetConnection(String host, Int32 port)
at System.Net.Mail.SmtpTransport.GetConnection(String host, Int32 port)
at System.Net.Mail.SmtpClient.GetConnection()
at System.Net.Mail.SmtpClient.Send(MailMessage message)
at BulkEmail.frmemail.mailsending(String toaddress, String fromaddress, String fromname, String subject, String pwd, String attachements, String mailmessage, String htmlmessage, Int32 i, Int32 j, String replytoaddress)
</code></pre>
","<h1>Warning: do not use this in production code!</h1>

<p>As a workaround, you can switch off certificate validation.</p>

<p>Put this code somewhere before <code>smtpclient.Send()</code>:</p>

<pre><code>ServicePointManager.ServerCertificateValidationCallback =
    delegate(object s, X509Certificate certificate,
             X509Chain chain, SslPolicyErrors sslPolicyErrors)
    { return true; };
</code></pre>
","1386568"
"Random String Generator Returning Same String","282660","","<p>I've developed a random string generator but it's not behaving quite as I'm hoping.  My goal is to be able to run this twice and generate two distinct four character random strings.  However, it just generates one four character random string twice.</p>

<p>Here's the code and an example of its output:</p>

<pre><code>private string RandomString(int size)
{
    StringBuilder builder = new StringBuilder();
    Random random = new Random();
    char ch;
    for (int i = 0; i &lt; size; i++)
    {
        ch = Convert.ToChar(Convert.ToInt32(Math.Floor(26 * random.NextDouble() + 65)));                 
        builder.Append(ch);
    }

    return builder.ToString();
}

// get 1st random string 
string Rand1 = RandomString(4);

// get 2nd random string 
string Rand2 = RandomString(4);

// create full rand string
string docNum = Rand1 + ""-"" + Rand2;
</code></pre>

<p>...and the output looks like this:  UNTE-UNTE
...but it should look something like this UNTE-FWNU</p>

<p>How can I ensure two distinctly random strings?</p>
","<p>You're making the Random instance in the method, which causes it to return the same values when called in quick succession. I would do something like this:</p>

<pre><code>private static Random random = new Random((int)DateTime.Now.Ticks);//thanks to McAden
private string RandomString(int size)
    {
        StringBuilder builder = new StringBuilder();
        char ch;
        for (int i = 0; i &lt; size; i++)
        {
            ch = Convert.ToChar(Convert.ToInt32(Math.Floor(26 * random.NextDouble() + 65)));                 
            builder.Append(ch);
        }

        return builder.ToString();
    }

// get 1st random string 
string Rand1 = RandomString(4);

// get 2nd random string 
string Rand2 = RandomString(4);

// creat full rand string
string docNum = Rand1 + ""-"" + Rand2;
</code></pre>

<p>(modified version of your code)</p>
","1122519"
"Fastest Way of Inserting in Entity Framework","282017","","<p>I'm looking for the fastest way of inserting into Entity Framework.</p>

<p>I'm asking this because of the scenario where you have an active TransactionScope and the insertion is huge (4000+). It can potentially last more than 10 minutes (default timeout of transactions), and this will lead to an incomplete transaction.</p>
","<p>To your remark in the comments to your question:</p>

<blockquote>
  <p>""...SavingChanges (<strong>for each
  record</strong>)...""</p>
</blockquote>

<p>That's the worst thing you can do! Calling <code>SaveChanges()</code> for each record slows bulk inserts extremely down. I would do a few simple tests which will very likely improve the performance:</p>

<ul>
<li>Call <code>SaveChanges()</code> once after ALL records.</li>
<li>Call <code>SaveChanges()</code> after for example 100 records.</li>
<li>Call <code>SaveChanges()</code> after for example 100 records and dispose the context and create a new one.</li>
<li>Disable change detection</li>
</ul>

<p>For bulk inserts I am working and experimenting with a pattern like this:</p>

<pre><code>using (TransactionScope scope = new TransactionScope())
{
    MyDbContext context = null;
    try
    {
        context = new MyDbContext();
        context.Configuration.AutoDetectChangesEnabled = false;

        int count = 0;            
        foreach (var entityToInsert in someCollectionOfEntitiesToInsert)
        {
            ++count;
            context = AddToContext(context, entityToInsert, count, 100, true);
        }

        context.SaveChanges();
    }
    finally
    {
        if (context != null)
            context.Dispose();
    }

    scope.Complete();
}

private MyDbContext AddToContext(MyDbContext context,
    Entity entity, int count, int commitCount, bool recreateContext)
{
    context.Set&lt;Entity&gt;().Add(entity);

    if (count % commitCount == 0)
    {
        context.SaveChanges();
        if (recreateContext)
        {
            context.Dispose();
            context = new MyDbContext();
            context.Configuration.AutoDetectChangesEnabled = false;
        }
    }

    return context;
}
</code></pre>

<p>I have a test program which inserts 560.000 entities (9 scalar properties, no navigation properties) into the DB. With this code it works in less than 3 minutes.</p>

<p>For the performance it is important to call <code>SaveChanges()</code> after ""many"" records (""many"" around 100 or 1000). It also improves the performance to dispose the context after SaveChanges and create a new one. This clears the context from all entites, <code>SaveChanges</code> doesn't do that, the entities are still attached to the context in state <code>Unchanged</code>. It is the growing size of attached entities in the context what slows down the insertion step by step. So, it is helpful to clear it after some time.</p>

<p>Here are a few measurements for my 560.000 entities:</p>

<ul>
<li>commitCount = 1,       recreateContext = false: <strong>many hours</strong> (That's your current procedure)</li>
<li>commitCount = 100,     recreateContext = false: <strong>more than 20 minutes</strong></li>
<li>commitCount = 1000,    recreateContext = false: <strong>242 sec</strong></li>
<li>commitCount = 10000,   recreateContext = false: <strong>202 sec</strong></li>
<li>commitCount = 100000,  recreateContext = false: <strong>199 sec</strong></li>
<li>commitCount = 1000000, recreateContext = false: <strong>out of memory exception</strong></li>
<li>commitCount = 1,       recreateContext = true:  <strong>more than 10 minutes</strong></li>
<li>commitCount = 10,      recreateContext = true:  <strong>241 sec</strong></li>
<li>commitCount = 100,     recreateContext = true:  <strong>164 sec</strong></li>
<li>commitCount = 1000,    recreateContext = true:  <strong>191 sec</strong></li>
</ul>

<p>The behaviour in the first test above is that the performance is very non-linear and decreases extremely over time. (""Many hours"" is an estimation, I never finished this test, I stopped at 50.000 entities after 20 minutes.) This non-linear behaviour is not so significant in all other tests.</p>
","5942176"
