title,viewcount,title,body,body,acceptedanswerid
"How to word wrap text in HTML?","383956","","<p>How can text like <code>aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa</code> which exceeds the width of a <code>div</code> (say <code>200px</code>) be wrapped?</p>

<p>I am open to any kind of solution such as CSS, jQuery, etc.</p>
","<p>Try this:</p>

<pre><code>div {
    width: 200px;
    word-wrap: break-word;
}
</code></pre>
","1147889"
"Flexbox: center horizontally and vertically","383047","","<p>How to center div horizontally, and vertically within the container using flexbox. In below example, I want each number below each other (in rows), which are centered horizontally.</p>

<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-css lang-css prettyprint-override""><code>.flex-container {
  padding: 0;
  margin: 0;
  list-style: none;
  display: flex;
  align-items: center;
  justify-content: center;
}
row {
  width: 100%;
}
.flex-item {
  background: tomato;
  padding: 5px;
  width: 200px;
  height: 150px;
  margin: 10px;
  line-height: 150px;
  color: white;
  font-weight: bold;
  font-size: 3em;
  text-align: center;
}</code></pre>
<pre class=""snippet-code-html lang-html prettyprint-override""><code>&lt;div class=""flex-container""&gt;
  &lt;div class=""row""&gt;
    &lt;span class=""flex-item""&gt;1&lt;/span&gt;
  &lt;/div&gt;
  &lt;div class=""row""&gt;
    &lt;span class=""flex-item""&gt;2&lt;/span&gt;
  &lt;/div&gt;
  &lt;div class=""row""&gt;
    &lt;span class=""flex-item""&gt;3&lt;/span&gt;
  &lt;/div&gt;
  &lt;div class=""row""&gt;
    &lt;span class=""flex-item""&gt;4&lt;/span&gt;
  &lt;/div&gt;
&lt;/div&gt;</code></pre>
</div>
</div>
</p>

<p><a href=""http://codepen.io/anon/pen/zLxBo"">http://codepen.io/anon/pen/zLxBo</a></p>
","<p>I think you want something like the following.</p>

<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-css lang-css prettyprint-override""><code>html, body {
    height: 100%;
}
body {
    margin: 0;
}
.flex-container {
    height: 100%;
    padding: 0;
    margin: 0;
    display: -webkit-box;
    display: -moz-box;
    display: -ms-flexbox;
    display: -webkit-flex;
    display: flex;
    align-items: center;
    justify-content: center;
}
.row {
    width: auto;
    border: 1px solid blue;
}
.flex-item {
    background-color: tomato;
    padding: 5px;
    width: 20px;
    height: 20px;
    margin: 10px;
    line-height: 20px;
    color: white;
    font-weight: bold;
    font-size: 2em;
    text-align: center;
}</code></pre>
<pre class=""snippet-code-html lang-html prettyprint-override""><code>&lt;div class=""flex-container""&gt;
    &lt;div class=""row""&gt; 
        &lt;div class=""flex-item""&gt;1&lt;/div&gt;
        &lt;div class=""flex-item""&gt;2&lt;/div&gt;
        &lt;div class=""flex-item""&gt;3&lt;/div&gt;
        &lt;div class=""flex-item""&gt;4&lt;/div&gt;
    &lt;/div&gt;
&lt;/div&gt;</code></pre>
</div>
</div>
</p>

<p>See demo at: <a href=""http://jsfiddle.net/audetwebdesign/tFscL/"">http://jsfiddle.net/audetwebdesign/tFscL/</a></p>

<p>Your <code>.flex-item</code> elements should be block level (<code>div</code> instead of <code>span</code>) if you want the height and top/bottom padding to work properly.</p>

<p>Also, on <code>.row</code>, set the width to <code>auto</code> instead of <code>100%</code>.</p>

<p>Your <code>.flex-container</code> properties are fine.</p>

<p>If you want the <code>.row</code> to be centered vertically in the view port, assign 100% height to <code>html</code> and <code>body</code>, and also zero out the <code>body</code> margins.</p>

<p>Note that <code>.flex-container</code> needs a height to see the vertical alignment effect, otherwise, the container computes the minimum height needed to enclose the content, which is less than the view port height in this example.</p>

<p><strong>Footnote:</strong><br>
The <code>flex-flow</code>, <code>flex-direction</code>, <code>flex-wrap</code> properties could have made this design easier to implement. I think that the <code>.row</code> container is not needed unless you want to add some styling around the elements (background image, borders and so on).</p>

<p>A useful resource is: <a href=""http://demo.agektmr.com/flexbox/"">http://demo.agektmr.com/flexbox/</a></p>
","19027949"
"How can I limit possible inputs in a HTML5 ""number"" element?","382808","","<p>For <code>&lt;input type=""number""&gt;</code> element, <code>maxlength</code> is not working. How can I restrict the <code>maxlength</code> for that number element?</p>
","<p>And you can add a <code>max</code> attribute that will specify the highest possible number that you may insert</p>

<pre><code>&lt;input type=""number"" max=""999"" /&gt;
</code></pre>

<p>if you add both a <code>max</code> and a <code>min</code> value you can specify the range of allowed values:</p>

<pre><code>&lt;input type=""number"" min=""1"" max=""999"" /&gt;
</code></pre>

<p>The above will still <strong>not</strong> stop a user from manually entering a value outside of the specified range. Instead he will be displayed a popup telling him to enter a value within this range upon submitting the form as shown in this screenshot:</p>

<p><a href=""https://i.stack.imgur.com/z0OHu.png"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/z0OHu.png"" alt=""enter image description here""></a></p>
","8355050"
"Failed to load resource: the server responded with a status of 404 (Not Found)","382692","","<p>I can't solve my link problem. Could you help on to this to link CSS and JS File?</p>

<p>CSS:</p>

<pre><code>&lt;link  href=""../Jquery/jquery.multiselect.css"" rel=""stylesheet""/&gt;
&lt;link  href=""../Jquery/style.css"" rel=""stylesheet"" /&gt;
&lt;link  href=""../Jquery/prettify.css"" rel=""stylesheet"" /&gt;
</code></pre>

<p>JS:</p>

<pre><code>&lt;script  src=""../Jquery/jquery.multiselect.js""&gt;&lt;/script&gt;
&lt;script  src=""../Jquery/prettify.js""&gt;&lt;/script&gt;
</code></pre>

<p>Error:</p>

<pre><code>Failed to load resource: the server responded with a status of 404 (Not Found) http://localhost:8080/RetailSmart/jsp/Jquery/jquery.multiselect.css
Failed to load resource: the server responded with a status of 404 (Not Found) http://localhost:8080/RetailSmart/jsp/Jquery/style.css
Failed to load resource: the server responded with a status of 404 (Not Found) http://localhost:8080/RetailSmart/jsp/Jquery/prettify.css
Failed to load resource: the server responded with a status of 404 (Not Found) http://localhost:8080/RetailSmart/jsp/Jquery/jquery.multiselect.js
Failed to load resource: the server responded with a status of 404 (Not Found) http://localhost:8080/RetailSmart/jsp/Jquery/prettify.js
</code></pre>

<p><a href=""https://www.dropbox.com/s/31pwda3u4is4qz0/link.png"">https://www.dropbox.com/s/31pwda3u4is4qz0/link.png</a> Refer this link Directory structure. </p>
","<p>Your files are not under the <strong>jsp folder</strong> that's why it is not found. 
You have to go back again 1 folder
Try this:</p>

<pre><code>     &lt;script  src=""../../Jquery/prettify.js""&gt;&lt;/script&gt;
</code></pre>
","22317358"
"Get $_POST from multiple checkboxes","381229","","<p>I have 1 form in with multiple checkboxes in it (each with the code):</p>

<pre><code>&lt;input type=""checkbox"" name=""check_list"" value=""&lt;? echo $row['Report ID'] ?&gt;""&gt;
</code></pre>

<p>Where <code>$row['Report ID']</code> is a primary key in a database -so each value is different.</p>

<p>How would I be able to tell which checkboxes have been checked? (Maybe multiple)</p>

<p>(In context:) Its for an inbox system and I have a button below that I want (when clicked) to delete all messages (id's of: <code>$row['Report ID']</code>) which have the checkbox's checked...</p>

<p>How would I do this?</p>

<p>Thanks alot...</p>
","<p>Set the name in the form to <code>check_list[]</code> and you will be able to access all the checkboxes as an array(<code>$_POST['check_list'][]</code>).</p>

<p>Here's a little sample as requested:</p>

<pre><code>&lt;form action=""test.php"" method=""post""&gt;
&lt;input type=""checkbox"" name=""check_list[]"" value=""value 1""&gt;
&lt;input type=""checkbox"" name=""check_list[]"" value=""value 2""&gt;
&lt;input type=""checkbox"" name=""check_list[]"" value=""value 3""&gt;
&lt;input type=""checkbox"" name=""check_list[]"" value=""value 4""&gt;
&lt;input type=""checkbox"" name=""check_list[]"" value=""value 5""&gt;
&lt;input type=""submit"" /&gt;
&lt;/form&gt;
&lt;?php
if(!empty($_POST['check_list'])) {
    foreach($_POST['check_list'] as $check) {
            echo $check; //echoes the value set in the HTML form for each checked checkbox.
                         //so, if I were to check 1, 3, and 5 it would echo value 1, value 3, value 5.
                         //in your case, it would echo whatever $row['Report ID'] is equivalent to.
    }
}
?&gt;
</code></pre>
","4997271"
"How to detect if JavaScript is disabled?","379954","","<p>There was a post this morning asking about how many people disable JavaScript. Then I began to wonder what techniques might be used to determine if the user has it disabled. </p>

<p>Does anyone know of some short/simple ways to detect if JavaScript is disabled? My intention is to give a warning that the site is not able to function properly without the browser having JS enabled. </p>

<p>Eventually I would want to redirect them to content that is able to work in the absence of JS, but I need this detection as a placeholder to start.</p>
","<p>I assume that you're trying to decide whether or not to deliver JavaScript-enhanced content.  The best implementations degrade cleanly, so that the site still operates without JavaScript. I also assume that you mean server-side detection, rather than using the <code>&lt;noscript&gt;</code> element for an unexplained reason.</p>

<p>There is not a good way to perform server-side JavaScript detection. As an alternative it is possible to set a cookie using JavaScript, and then test for that cookie using server-side scripting upon subsequent page views.  However this would not be suitable for deciding what content to deliver as it would not be able to distinguish visitors without the cookie from new visitors or visitors who are blocking cookies. </p>
","121259"
"How to change the height of a <br>?","379842","","<p>I have a big paragraph of text that is divided into subparagraphs with <code>&lt;br&gt;</code>'s:</p>

<pre><code>&lt;p&gt;
  Blah blah blah.
  &lt;br/&gt;
  Blah blah blah. Blah blah blah. Blah blah blah.
  &lt;br/&gt;
  Blah blah blah.
&lt;/p&gt;
</code></pre>

<p>I want to widen the gap between these subparagraphs, like there is two <code>&lt;br&gt;</code>'s or something like that. I know that the right way to do this is to use <code>&lt;p&gt;&lt;/p&gt;</code>, but right now I cannot change this layout, so I am looking for CSS-only solution.</p>

<p>I've tried setting <code>&lt;br&gt;</code>'s <code>line-height</code> and <code>height</code> with <code>display: block</code>, I also Googled and Stack Overflow-ed briefly, but did not find any solution. Is this even possible without changing the layout?</p>
","<p>Css:</p>

<pre><code>br {
   display: block;
   margin: 10px 0;
}
</code></pre>

<p>The solution is probably not cross-browser compatible, but it's something at least. Also consider setting <code>line-height</code>:</p>

<pre><code>line-height:22px;
</code></pre>

<p>For Google Chrome, <a href=""https://stackoverflow.com/questions/967776/br-line-height-in-safari-and-chrome-leaving-gap"">consider</a> setting <code>content</code>:</p>

<pre><code>content: "" "";
</code></pre>

<p>Other than that, I think you're stuck with a JavaScript solution.</p>
","1409742"
"HTML code for an apostrophe","379690","","<p>Seemingly simple, but I cannot find anything relevant on the web.</p>

<p>What is the correct HTML code for an apostrophe? Is it <code>&amp;#8217;</code>?</p>
","<p>If you are looking for single quote, it is</p>

<pre><code>&amp;#39;
</code></pre>
","419728"
"How do I create a new line in Javascript?","379132","","<pre><code>var i;
for(i=10; i&gt;=0; i= i-1){
   var s;
   for(s=0; s&lt;i; s = s+1){
    document.write(""*"");
   }
   //i want this to print a new line
   /document.write(?);

}
</code></pre>

<p>I am printing a pyramid of stars, I can't get the new line to print.</p>
","<p>Use the <code>\n</code> for a newline character.</p>

<pre><code>document.write(""\n"");
</code></pre>

<p>You can also have more than one:</p>

<pre><code>document.write(""\n\n\n""); // 3 new lines!  My oh my!
</code></pre>

<p>However, if this is rendering to HTML, you will want to use the HTML tag for a newline:</p>

<pre><code>document.write(""&lt;br&gt;"");
</code></pre>

<p>The string <code>Hello\n\nTest</code> in your source will look like this:</p>

<pre><code>Hello!

Test
</code></pre>

<p>The string <code>Hello&lt;br&gt;&lt;br&gt;Test</code> will look like this in HTML source:</p>

<pre><code>Hello&lt;br&gt;&lt;br&gt;Test
</code></pre>

<p>The HTML one will render as line breaks for the person viewing the page, the <code>\n</code> just drops the text to the next line in the source (if it's on an HTML page).</p>
","5758185"
"How to completely remove borders from HTML table","377831","","<p>My goal is to make an HTML page that is similar to a ""photo frame"". In other words, I want to make a blank page that is surrounded by 4 pictures.</p>

<p>This is my code:</p>

<pre><code>&lt;table&gt;
    &lt;tr&gt;
        &lt;td class=""bTop"" colspan=""3""&gt;
        &lt;/td&gt;
    &lt;/tr&gt;
    &lt;tr&gt;
        &lt;td class=""bLeft""&gt;
        &lt;/td&gt;
        &lt;td class=""middle""&gt;
        &lt;/td&gt;
        &lt;td class=""bRight""&gt;
        &lt;/td&gt;
    &lt;/tr&gt;
    &lt;tr&gt;
        &lt;td class=""bBottom"" colspan=""3""&gt;
        &lt;/td&gt;
    &lt;/tr&gt;                                                    
&lt;/table&gt;
</code></pre>

<p>And the CSS classes are the following:</p>

<pre><code>.bTop
{
    width: 960px;
    height: 111px;
    background-image: url('../Images/BackTop.jpg');
}
.bLeft
{
    width: 212px;
    height: 280px;
    background-image: url('../Images/BackLeft.jpg');    

}

.middle
{
    width: 536px;
    height: 280px;
}

.bRight
{
    width: 212px;
    height: 280px;
    background-image: url('../Images/BackRight.jpg');    
}

.bBottom
{        
    width: 960px;
    height: 111px;
    background-image: url('../Images/BackBottom.jpg');       
}
</code></pre>

<p>My problem is that I am getting thin white lines between the cells of the table, I mean that the border of pictures is not continuous. How can I avoid these white spaces?</p>
","<pre><code>&lt;table cellspacing=""0"" cellpadding=""0""&gt;
</code></pre>

<p>And in css:</p>

<pre><code>table {border: none;}
</code></pre>

<p><strong>EDIT:</strong> 
As iGEL noted, this solution is officially deprecated (still works though), so if you are starting from scratch, you should go with the jnpcl's border-collapse solution.</p>

<p>I actually quite dislike this change so far (don't work with tables that often). It makes some tasks bit more complicated. E.g. when you want to include two different borders in same place (visually), while one being TOP for one row, and second being BOTTOM for other row. They will collapse (= only one of them will be shown). Then you have to study how is border's ""priority"" calculated and what border styles are ""stronger"" (double vs. solid etc.). </p>

<p>I did like this:</p>

<pre><code>&lt;table cellspacing=""0"" cellpadding=""0""&gt;
  &lt;tr&gt;
    &lt;td class=""first""&gt;first row&lt;/td&gt;
  &lt;/tr&gt;
  &lt;tr&gt;
    &lt;td class=""second""&gt;second row&lt;/td&gt;
  &lt;/tr&gt;
&lt;/table&gt;

----------

.first {border-bottom:1px solid #EEE;}
.second {border-top:1px solid #CCC;}
</code></pre>

<p>Now, with border collapse, this won't work as there is always one border removed. I have to do it in some other way (there are more solutions ofc). One possibility is using CSS3 with box-shadow:</p>

<pre><code>&lt;table class=""tab""&gt;
  &lt;tr&gt;
    &lt;td class=""first""&gt;first row&lt;/td&gt;
  &lt;/tr&gt;
  &lt;tr&gt;
    &lt;td class=""second""&gt;second row&lt;/td&gt;
  &lt;/tr&gt;
&lt;/table&gt;​​​

&lt;style&gt;
.tab {border-collapse:collapse;}
.tab .first {border-bottom:1px solid #EEE;}
.tab .second {border-top:1px solid #CCC;box-shadow: inset 0 1px 0 #CCC;}​
&lt;/style&gt;
</code></pre>

<p>You could also use something like ""groove|ridge|inset|outset"" border style with just a single border. But for me, this is not optimal, because I can't control both colors. </p>

<p>Maybe there is some simple and nice solution for collapsing borders, but I haven't seen it yet and I honestly haven't spent much time on it. Maybe someone here will be able to show me/us ;)</p>
","5684159"
"How does inline Javascript (in HTML) work?","376272","","<p>I know this is bad practice. Don't write code like this if at all possible. </p>

<p>Of course, we'll always find ourselves in situations where a clever snippet of inline Javascript can address an issue quickly. </p>

<p>I am pursuing this query in the interest of fully understanding what happens (and the potential pitfalls) when something like this is written: </p>

<pre><code>&lt;a href=""#"" onclick=""alert('Hi')""&gt;Click Me&lt;/a&gt;
</code></pre>

<p>As far as I can tell this is functionally the same as </p>

<pre><code>&lt;script type=""text/javascript""&gt;
   $(function(){ // I use jQuery in this example
       document.getElementById('click_me').onclick = 
           function () { alert('Hi'); };
   });
&lt;/script&gt;
&lt;a href=""#"" id=""click_me""&gt;Click Me&lt;/a&gt;
</code></pre>

<p>Extrapolating from this it seems that the string assigned to attribute <code>onclick</code> is inserted within an anonymous function which is assigned to the element's click handler. Is this actually the case? </p>

<p>Because I'm starting to do things like this: </p>

<pre><code>&lt;a href=""#"" onclick=""$(this).next().fadeIn(); return false;""&gt;Display my next sibling&lt;/a&gt; &lt;!-- Return false in handler so as not to scroll to top of page! --&gt; 
</code></pre>

<p>Which works. But I don't know how much of a hack this is. It looks suspicious because there is no apparent function that is being returned from!</p>

<p>You might ask, why are you doing this, Steve? Inline JS is bad practice! </p>

<p>Well to be quite honest I'm tired of editing three different sections of code just to modify one section of a page, especially when I'm just prototyping something to see if it will work at all. It is so much easier and sometimes even makes sense for the code specifically related to this HTML element to be defined <em>right within</em> the element: When I decide 2 minutes later that this was a terrible, terrible idea I can nuke the entire div (or whatever) and I don't have a bunch of mysterious JS and CSS cruft hanging around in the rest of the page, slowing down rendering ever so slightly. This is similar to the concept of locality of reference but instead of cache misses we're looking at bugs and code bloat. </p>
","<p>You've got it nearly correct, but you haven't accounted for the <code>this</code> value supplied to the inline code.</p>

<pre><code>&lt;a href=""#"" onclick=""alert(this)""&gt;Click Me&lt;/a&gt;
</code></pre>

<p>is actually closer to:</p>

<pre><code>&lt;a href=""#"" id=""click_me""&gt;Click Me&lt;/a&gt;
&lt;script type=""text/javascript""&gt;
document.getElementById('click_me').addEventListener(""click"", function(event) {
    (function(event) {
        alert(this);
    }).call(document.getElementById('click_me'), event);
});
&lt;/script&gt;
</code></pre>

<p>Inline event handlers set <code>this</code> equal to the target of the event.</p>
","10607992"
"Div vertical scrollbar show","375949","","<p>I am wondering how its possible to permanently show the vertical bar of a div (greyed out if there is no scrolling) similar to our regular bars. Basically I am trying to place an entire website in a div (like gmail/facebook), so if the page is not long enough the whole page shifts because of the lack of the vertical scroll bar.</p>

<p>I need a solution to this problem. I tried overflow-y:scroll. But it doesn't seem to work at all.</p>
","<p>What browser are you testing in?</p>

<p>What DOCType have you set?</p>

<p>How exactly are you declaring your CSS?</p>

<p>Are you sure you haven't missed a <code>;</code> before/after the <code>overflow-y: scroll</code>?</p>

<p>I've just tested the following in IE7 and Firefox and it works fine</p>

<pre><code>&lt;!-- Scroll bar present but disabled --&gt;
&lt;div style=""width: 200px; height: 100px; overflow-y: scroll;""&gt;
    test
    &lt;/div&gt;
&lt;!-- Scroll bar present and enabled --&gt;        
    &lt;div style=""width: 200px; height: 100px; overflow-y: scroll;""&gt;
    test&lt;br /&gt;
    test&lt;br /&gt;
    test&lt;br /&gt;
    test&lt;br /&gt;
    test&lt;br /&gt;
    test&lt;br /&gt;
    test&lt;br /&gt;
    test&lt;br /&gt;
    test&lt;br /&gt;
    test&lt;br /&gt;
    &lt;/div&gt;
</code></pre>
","838589"
"Do I use <img>, <object>, or <embed> for SVG files?","373453","","<p>Should I use <code>&lt;img&gt;</code>, <code>&lt;object&gt;</code>, or <code>&lt;embed&gt;</code> for loading SVG files into a page in a way similar to loading a <code>jpg</code>, <code>gif</code> or <code>png</code>?</p>

<p>What is the code for each to ensure it works as well as possible? <em>(I'm seeing references to including the mimetype or pointing to fallback SVG renderers in my research and not seeing a good state of the art reference).</em></p>

<p>Assume I am checking for SVG support with <a href=""http://www.modernizr.com/"">Modernizr</a> and falling back (probably doing a replacement with a plain <code>&lt;img&gt;</code> tag)for non SVG-capable browsers.</p>
","<p>I can recommend the SVG Primer (published by the W3C), which covers this topic: <a href=""http://www.w3.org/Graphics/SVG/IG/resources/svgprimer.html#SVG_in_HTML"" rel=""noreferrer"">http://www.w3.org/Graphics/SVG/IG/resources/svgprimer.html#SVG_in_HTML</a></p>

<p>If you use <code>&lt;object&gt;</code> then you get raster fallback for free*:</p>

<pre><code>&lt;object data=""your.svg"" type=""image/svg+xml""&gt;
  &lt;img src=""yourfallback.jpg"" /&gt;
&lt;/object&gt;
</code></pre>

<p>*) Well, not quite for free, because some browsers download both resources, see Larry's suggestion below for how to get around that.</p>

<p><strong>2014 update:</strong></p>

<ul>
<li><p>If you want a non-interactive svg, use <code>&lt;img&gt;</code> with script fallbacks
to png version (for older IE and android &lt; 3). One clean and simple
way to do that:</p>

<p><code>&lt;img src=""your.svg"" onerror=""this.src='your.png'""&gt;</code>. </p>

<p>This will behave much like a GIF image, and if your browser supports declarative animations (SMIL) then those will play.</p></li>
<li><p>If you want an interactive svg, use either <code>&lt;iframe&gt;</code> or <code>&lt;object&gt;</code>. </p></li>
<li><p>If you need to provide older browsers the ability to use an svg plugin, then use <code>&lt;embed&gt;</code>.</p></li>
<li><p>For svg in css <code>background-image</code> and similar properties, <a href=""http://modernizr.com"" rel=""noreferrer"">modernizr</a> is one choice for switching to fallback images, another is depending on multiple backgrounds to do it automatically:</p>

<pre><code>div {
    background-image: url(fallback.png);
    background-image: url(your.svg), none;
}
</code></pre>

<p><strong><em>Note</strong>: the multiple backgrounds strategy doesn't work on Android 2.3  because it supports multiple backgrounds but not svg.</em></p></li>
</ul>

<p>An additional good read is <a href=""http://css-tricks.com/svg-fallbacks/"" rel=""noreferrer"">this blogpost</a> on svg fallbacks.</p>
","4482962"
"How to dynamically change a web page's title?","373089","","<p>I have a webpage that implements a set of tabs each showing different content. The tab clicks do not refresh the page but hide/unhide contents at the client side.</p>

<p>Now there is a requirement to change the page title according to the tab selected on the page ( for SEO reasons ). Is this possible? Can someone suggest a solution to dynamically alter the page title via javascript without reloading the page?</p>
","<p><strong>Update</strong>: as per the comments and reference on <a href=""https://searchengineland.com/tested-googlebot-crawls-javascript-heres-learned-220157"" rel=""noreferrer"">SearchEngineLand</a>
 most web crawlers will index the updated title. Below answer is obsolete. but the code is still applicable.</p>

<blockquote>
  <p>You can just do something like, <code>document.title = ""This is the new
  page title."";</code>, but that would totally defeat the purpose of SEO. Most
  crawlers aren't going to support javascript in the first place, so
  they will take whatever is in the  element as the page title.</p>
  
  <p>If you want this to be compatible with most of the important crawlers,
  you're going to need to actually change the title tag itself, which
  would involve reloading the page (PHP, or the like). You're not going
  to be able to get around that, if you want to change the page title in
  a way that a crawler can see.</p>
</blockquote>
","413455"
"Add image in title bar","372156","","<p>How do I add image in title bar?</p>

<p>I have title- ""Webnet"" </p>

<p>Merging it with a FontAwesome Glyphicon's icon images as-</p>

<pre><code>&lt;title&gt;&lt;i class=""icon-user icon-black""&gt;&lt;/i&gt;Webnet&lt;/title&gt;
</code></pre>

<p>And I tried it replacing with image source-</p>

<pre><code>&lt;title&gt;&lt;img src=""assests/img/user-Hermosillo.png"" &gt;&lt;/img&gt;Webnet&lt;/title&gt;
</code></pre>

<p>But title shows innerHTML instead of showing image there.</p>

<p>Any help?</p>
","<p>That method will not work. The <code>&lt;title&gt;</code> only supports plain text. You will need to create an <code>.ico</code> image with the filename of <code>favicon.ico</code> and save it into the root folder of your site (where your default page is).</p>

<p>Alternatively, you can save the icon where ever you wish and call it whatever you want, but simply insert the following code into the <code>&lt;head&gt;</code> section of your HTML and reference your icon:</p>

<pre><code>&lt;link rel=""shortcut icon"" href=""your_image_path_and_name.ico"" /&gt;
</code></pre>

<p>You can use Photoshop (with a plug in) or GIMP (free) to create an <code>.ico</code> file, or you can just use <a href=""http://icofx.ro/"">IcoFX</a>, which is my personal favourite as it is really easy to use and does a great job (you can get an older version of the software for free from <a href=""http://download.com"">download.com</a>). </p>

<p><strong>Update:</strong>
You can also use a number of online tools to create favicons such as <a href=""http://www.converticon.com/"">ConvertIcon</a>, which I've used successfully. There are other free online tools available now too, which do the same (accessible by a simple Google search), but also generate other icons such as the Windows 8/10 Start Menu icons and iOS App Icons.</p>
","15787229"
"Two divs side by side - Fluid display","370883","","<p>I am trying to place two divs side by side and using the following CSS for it.</p>

<pre><code>#left {
  float: left;
  width: 65%;
  overflow: hidden;
}

#right {
  overflow: hidden;
}
</code></pre>

<p>The HTML is simple, two left and right div in a wrapper div.</p>

<pre><code>&lt;div id=""wrapper""&gt;
  &lt;div id=""left""&gt;Left side div&lt;/div&gt;    
  &lt;div id=""right""&gt;Right side div&lt;/div&gt;
&lt;/div&gt;
</code></pre>

<p>I have tried so many times to search for a better way on Stackoverflow and other sites too, But couldn't find the exact help.</p>

<p>So, the code works fine in first glance. Problem is this, that the left div gets padding/margin automatically as I increase width in (%). So, at 65% width, the left div is having some padding or margin and is not perfectly aligned with the right div, I tried to padding/margin 0 but no luck. Secondly, If I zoom in the page, the right div slides below the left div, Its like not fluid display.</p>

<p>Note: I am sorry, I have searched alot, this question has been asked many times but those answers aren't helping me, I have explained what is problem in my case.</p>

<p>I hope there is a fix for that.</p>

<p>Thank you.</p>

<p>EDIT: Sorry, me HTML problem, There were two ""box"" divs in both left and right sides, They had padding in %, So left side showed more padding because of greater width. Sorry, The above CSS works perfect, its fluid display and fixed, Sorry for asking wrong question....</p>
","<p>Using this CSS for my current site. It works perfect!</p>

<pre><code>#sides{
margin:0;
}
#left{
float:left;
width:75%;
overflow:hidden;
}
#right{
float:left;
width:25%;
overflow:hidden;
} 
</code></pre>
","18215177"
"How to show a confirm message before delete?","370696","","<p>I want to get a <em>confirm message</em> on clicking delete (this maybe a button or an image). If the user selects '<code>Ok</code>' then delete is done, else if '<code>Cancel</code>' is clicked nothing happens. </p>

<p>I tried echoing this when the button was clicked, but echoing stuff makes my input boxes and text boxes lose their styles and design. </p>
","<p>Write this in <code>onclick</code> event of the button:</p>

<pre><code>var result = confirm(""Want to delete?"");
if (result) {
    //Logic to delete the item
}
</code></pre>
","9139099"
"Hide html horizontal but not vertical scrollbar","370494","","<p>I have an html textarea that is of fixed width, but variable height. I would like to set overflow:scroll and be able to show a vertical scrollbar, but not a horizontal one. I am not able to use overflow:auto due to other things specific to my situation.</p>

<p>I know there is no way using CSS 2 to show only vertical but not horizontal scrollbars. Is there anything I can do with javascript to hide the horizontal scrollbar?</p>
","<p>You can use css like this:</p>

<pre><code>overflow-y: scroll;
overflow-x: hidden;
</code></pre>
","2594399"
"How do I change the text of a span element in JavaScript","368879","","<p>If I have a span, say:</p>

<pre><code>&lt;span id=""myspan""&gt; hereismytext &lt;/span&gt;
</code></pre>

<p>How do I use JavaScript to change ""hereismytext"" to ""newtext""?</p>
","<pre><code>document.getElementById(""myspan"").innerHTML=""newtext"";
</code></pre>

<p><strong>EDIT</strong>
For modern browsers :</p>

<pre><code>document.getElementById(""myspan"").textContent=""newtext"";
</code></pre>
","1358815"
"Removing an item from a select box","368652","","<p>How do I remove items from, or add items to, a select box? I'm running jQuery, should that make the task easier. Below is an example select box.</p>

<pre><code>&lt;select name=""selectBox"" id=""selectBox""&gt;
    &lt;option value=""option1""&gt;option1&lt;/option&gt;
    &lt;option value=""option2""&gt;option2&lt;/option&gt;
    &lt;option value=""option3""&gt;option3&lt;/option&gt;
    &lt;option value=""option4""&gt;option4&lt;/option&gt;    
&lt;/select&gt;
</code></pre>
","<p>Remove an option:</p>

<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-js lang-js prettyprint-override""><code>$(""#selectBox option[value='option1']"").remove();</code></pre>
<pre class=""snippet-code-html lang-html prettyprint-override""><code>&lt;script src=""https://ajax.googleapis.com/ajax/libs/jquery/2.1.1/jquery.min.js""&gt;&lt;/script&gt;
&lt;select name=""selectBox"" id=""selectBox""&gt;
  &lt;option value=""option1""&gt;option1&lt;/option&gt;
  &lt;option value=""option2""&gt;option2&lt;/option&gt;
  &lt;option value=""option3""&gt;option3&lt;/option&gt;
  &lt;option value=""option4""&gt;option4&lt;/option&gt;	
&lt;/select&gt;</code></pre>
</div>
</div>
</p>

<p>Add an option:</p>

<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-js lang-js prettyprint-override""><code>$(""#selectBox"").append('&lt;option value=""option5""&gt;option5&lt;/option&gt;');</code></pre>
<pre class=""snippet-code-html lang-html prettyprint-override""><code>&lt;script src=""https://ajax.googleapis.com/ajax/libs/jquery/2.1.1/jquery.min.js""&gt;&lt;/script&gt;
&lt;select name=""selectBox"" id=""selectBox""&gt;
  &lt;option value=""option1""&gt;option1&lt;/option&gt;
  &lt;option value=""option2""&gt;option2&lt;/option&gt;
  &lt;option value=""option3""&gt;option3&lt;/option&gt;
  &lt;option value=""option4""&gt;option4&lt;/option&gt;	
&lt;/select&gt;</code></pre>
</div>
</div>
</p>
","375573"
