title,viewcount,title,body,body,acceptedanswerid
"How to align checkboxes and their labels consistently cross-browsers","792734","","<p>This is one of the minor CSS problems that plagues me constantly.  How do folks around StackOverflow vertically align <strong><em><code>checkboxes</code></em></strong> and their <strong><em><code>labels</code></em></strong> consistently <strong>cross-browser</strong>?  Whenever I align them correctly in Safari (usually using <code>vertical-align: baseline</code> on the <code>input</code>), they're completely off in Firefox and IE.  Fix it in Firefox, and Safari and IE are inevitably messed up. I waste time on this every time I code a form.</p>

<p>Here's the standard code that I work with:</p>

<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""false"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-html lang-html prettyprint-override""><code>&lt;form&gt;
    &lt;div&gt;
        &lt;label&gt;&lt;input type=""checkbox"" /&gt; Label text&lt;/label&gt;
    &lt;/div&gt;
&lt;/form&gt;</code></pre>
</div>
</div>
</p>

<p>I usually use Eric Meyer's reset, so form elements are relatively clean of overrides. Looking forward to any tips or tricks that you have to offer!</p>
","<p>After over an hour of tweaking, testing, and trying different styles of markup, I think I may have a decent solution.  The requirements for this particular project were:</p>

<ol>
<li>Inputs must be on their own line.</li>
<li>Checkbox inputs need to align vertically with the label text similarly (if not identically) across all browsers.</li>
<li>If the label text wraps, it needs to be indented (so no wrapping down underneath the checkbox).</li>
</ol>

<p>Before I get into any explanation, I'll just give you the code:</p>

<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-css lang-css prettyprint-override""><code>label {
  display: block;
  padding-left: 15px;
  text-indent: -15px;
}
input {
  width: 13px;
  height: 13px;
  padding: 0;
  margin:0;
  vertical-align: bottom;
  position: relative;
  top: -1px;
  *overflow: hidden;
}</code></pre>
<pre class=""snippet-code-html lang-html prettyprint-override""><code>&lt;form&gt;
  &lt;div&gt;
    &lt;label&gt;&lt;input type=""checkbox"" /&gt; Label text&lt;/label&gt;
  &lt;/div&gt;
&lt;/form&gt;</code></pre>
</div>
</div>
</p>

<p>Here is the working example in <a href=""http://jsfiddle.net/t8EGn/6/"" rel=""noreferrer"">JSFiddle</a>.</p>

<p>This code assumes that you're using a reset like Eric Meyer's that doesn't override form input margins and padding (hence putting margin and padding resets in the input CSS).  Obviously in a live environment you'll probably be nesting/overriding stuff to support other input elements, but I wanted to keep things simple.</p>

<p>Things to note:</p>

<ul>
<li>The <code>*overflow</code> declaration is an inline IE hack (the star-property hack).  Both IE 6 and 7 will notice it, but Safari and Firefox will properly ignore it. I think it might be valid CSS, but you're still better off with conditional comments; just used it for simplicity.</li>
<li>As best I can tell, the only <code>vertical-align</code> statement that was consistent across browsers was <code>vertical-align: bottom</code>.  Setting this and then relatively positioning upwards behaved almost identically in Safari, Firefox and IE with only a pixel or two of discrepancy.</li>
<li>The major problem in working with alignment is that IE sticks a bunch of mysterious space around input elements.  It isn't padding or margin, and it's damned persistent.  Setting a width and height on the checkbox and then <code>overflow: hidden</code> for some reason cuts off the extra space and allows IE's positioning to act very similarly to Safari and Firefox.</li>
<li>Depending on your text sizing, you'll no doubt need to adjust the relative positioning, width, height, and so forth to get things looking right.</li>
</ul>

<p>Hope this helps someone else!  I haven't tried this specific technique on any projects other than the one I was working on this morning, so definitely pipe up if you find something that works more consistently.  </p>
","306593"
"Set the table column width constant regardless of the amount of text in its cells?","788478","","<p>In my table I set the width of the first cell in a column to be <code>100px</code>.<br />
However, when the text in one of the cell in this column is too long, the width of the column becomes more than <code>100px</code>. How could I disable this expansion?</p>
","<p>I played with it for a bit because I had trouble figuring it out.  </p>

<p>You need to set the cell width (either th or td worked, I set both) AND set the <code>table-layout</code> to <code>fixed</code>. For some reason, the cell width seems to only stay fixed if the table width is set, too (i think that's silly but whatev).  Also useful is setting the overflow property to hidden.</p>

<p>You should make sure to leave all of the bordering and sizing for CSS, too.</p>

<p>Ok so here's what I have.  </p>

<p>html:</p>

<pre><code>&lt;table&gt;
   &lt;tr&gt;
      &lt;th&gt;header 1&lt;/th&gt;
      &lt;th&gt;header 234567895678657&lt;/th&gt;
   &lt;/tr&gt;
   &lt;tr&gt;
      &lt;td&gt;data asdfasdfasdfasdfasdf&lt;/td&gt;
      &lt;td&gt;data 2&lt;/td&gt;
   &lt;/tr&gt;
&lt;/table&gt;
</code></pre>

<p>CSS:</p>

<pre><code>table{
    border: 1px solid black;
    table-layout: fixed;
    width: 200px;
}

th, td {
    border: 1px solid black;
    width: 100px;
}
</code></pre>

<p><a href=""http://jsfiddle.net/itamark/uAKNx/"" rel=""noreferrer"">Here it is in JSFiddle</a></p>

<p>This guy had a similar problem: <a href=""https://stackoverflow.com/q/446624/534056"">Table cell widths - fixing width, wrapping/truncating long words</a></p>
","4457905"
"Stretch and scale CSS background","784828","","<p>Is there a way to get a background in CSS to stretch or scale to fill its container?</p>
","<p>For modern browsers, you can accomplish this by using <a href=""https://developer.mozilla.org/en-US/docs/Web/CSS/background-size"" rel=""noreferrer""><code>background-size</code></a>:</p>

<pre class=""lang-css prettyprint-override""><code>body {
    background-image: url(bg.jpg);
    background-size: cover;
}
</code></pre>

<p><code>cover</code> means stretching the image either vertically or horizontally so it never tiles/repeats.</p>

<p>That would work for Safari 3 (or later), Chrome, <a href=""http://en.wikipedia.org/wiki/Opera_%28web_browser%29"" rel=""noreferrer"">Opera</a> 10+, Firefox 3.6+, and Internet&nbsp;Explorer&nbsp;9 (or later).</p>

<p>For it to work with lower verions of Internet&nbsp;Explorer, try these CSS:</p>

<pre><code>filter: progid:DXImageTransform.Microsoft.AlphaImageLoader(src='.myBackground.jpg', sizingMethod='scale');
-ms-filter: ""progid:DXImageTransform.Microsoft.AlphaImageLoader(src='myBackground.jpg', sizingMethod='scale')"";
</code></pre>
","4495748"
"How to center absolutely positioned element in div?","780413","","<p>I need to place a <code>div</code> (with <code>position:absolute;</code>) element in the center of my window. But I am having problems doing so, because the <strong>width is unknown</strong>.</p>

<p>I tried this. But it needs to be adjusted as the width is responsive.</p>

<pre><code>.center {
  left: 50%;
  bottom:5px;
}
</code></pre>

<p>Any ideas?</p>
","<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-html lang-html prettyprint-override""><code>&lt;body&gt;
  &lt;div style=""position: absolute; left: 50%;""&gt;
    &lt;div style=""position: relative; left: -50%; border: dotted red 1px;""&gt;
      I am some centered shrink-to-fit content! &lt;br /&gt;
      tum te tum
    &lt;/div&gt;
  &lt;/div&gt;
&lt;/body&gt;</code></pre>
</div>
</div>
</p>
","1777282"
"Changing the color of an hr element","776093","","<p>I want to change the color of my <code>hr</code> tag using CSS. The code I've tried below doesn't seem to work:</p>

<pre class=""lang-css prettyprint-override""><code>hr {
  color: #123455;
}
</code></pre>
","<p>I think you should use <code>border-color</code> instead of <code>color</code>, if your intention is to change the color of the line produced by <code>&lt;hr&gt;</code> tag.</p>

<p>Although, it has been pointed in comments that, if you change the size of your line, border will still be as wide as you specified in styles, and line will be filled with the default color (which is not a desired effect most of the time). So it seems like in this case you would also need to specify <code>background-color</code> (as @Ibu suggested in his answer).</p>

<p><strong>HTML 5 Boilerplate</strong> project in its default stylesheet <a href=""https://github.com/paulirish/html5-boilerplate/blob/ef3c095bafa9a6fa9c771f368d4b30c8ce4deded/css/style.css#L75"">specifies</a> the following rule:</p>

<pre><code>hr {
    display: block;
    height: 1px;
    border: 0;
    border-top: 1px solid #ccc;
    margin: 1em 0;
    padding: 0; 
}
</code></pre>

<p><strong>An article</strong> titled <a href=""http://www.sitepoint.com/12-little-known-css-facts/"">“12 Little-Known CSS Facts”</a>, published recently by SitePoint, mentions that <code>&lt;hr&gt;</code> can set its <code>border-color</code> to its parent's <code>color</code> if you specify <code>hr { border-color: inherit }</code>.</p>
","6382036"
"Responsive Font Size","753847","","<p>I've created a site using the Zurb Foundation 3 grid. Each page has a large h1.</p>

<p>CSS</p>

<pre><code>body {font-size:100%}
/* Headers */
h1 { font-size:6.2em;font-weight:500; }
</code></pre>

<p>HTML</p>

<pre><code>&lt;div class=""row""&gt;
&lt;div class=""twelve columns text-center""&gt;
&lt;h1&gt; LARGE HEADER TAGLINE &lt;/h1&gt;
&lt;/div&gt;&lt;!-- End Tagline --&gt;
&lt;/div&gt;&lt;!-- End Row --&gt;
</code></pre>

<p>When I resize the browser to mobile size the large font doesn't adjust and causes the browser to include a horizontal scroll to accomodate for the large text.</p>

<p>I've noticed that on the Zurb Foundation 3 Typography <a href=""http://foundation.zurb.com/sites/docs/v/3.2.5/typography.php"">example page</a>, the headers adapt to the browser as it is compressed and expanded. </p>

<p>Am I missing something really obvious? How do I achieve this?</p>
","<p>The <code>font-size</code> won't respond like this when resizing the browser window. Instead they respond to the browser zoom/type size settings, such as if you press <kbd>ctrl</kbd> and <kbd>+</kbd> together on the keyboard while in the browser.</p>

<p><strong>Media Queries</strong></p>

<p>You would have to look at using <a href=""http://www.w3.org/TR/css3-mediaqueries/"" rel=""noreferrer"">media queries</a> to reduce the font-size at certain intervals where it starts breaking your design and creating scrollbars.</p>

<p>For example, try adding this inside your CSS at the bottom, changing the 320px width for wherever your design starts breaking:</p>

<pre><code>@media only screen and (max-width: 320px) {

   body { 
      font-size: 2em; 
   }

}
</code></pre>

<p><strong>Viewport percentage lengths</strong></p>

<p>You can also use <a href=""https://www.w3.org/TR/css3-values/#viewport-relative-lengths"" rel=""noreferrer"">viewport percentage lengths</a> such as <code>vw</code>, <code>vh</code>, <code>vmin</code> and <code>vmax</code>. The official W3C document for this states:</p>

<blockquote>
  <p>The viewport-percentage lengths are relative to the size of the initial containing block. When the height or width of the initial containing block is changed, they are scaled accordingly.</p>
</blockquote>

<p>Again, from the same W3C document each individual unit can be defined as below:</p>

<blockquote>
  <p>vw unit - Equal to 1% of the width of the initial containing block.</p>
  
  <p>vh unit - Equal to 1% of the height of the initial containing block. </p>
  
  <p>vmin unit - Equal to the smaller of vw or vh. </p>
  
  <p>vmax unit - Equal to the larger of vw or vh. </p>
</blockquote>

<p>And they are used in exactly the same way as any other CSS value:</p>

<pre><code>.text {
  font-size: 3vw;
}

.other-text {
  font-size: 5vh;
}
</code></pre>

<p>Compatibility is relatively good as can be seen <a href=""https://caniuse.com/#search=vw"" rel=""noreferrer"">here</a>. However, some versions of IE and Edge don’t support vmax. Also, iOS 6 and 7 have an issue with the vh unit, which was fixed in iOS 8.</p>
","15649277"
"jQuery - remove style added with .css() function","745570","","<p>I'm changing CSS with jQuery and I wish to remove the styling I'm adding based on the input value:</p>

<pre><code>if(color != '000000') $(""body"").css(""background-color"", color); else // remove style ?
</code></pre>

<p>How can I do this? Note that the line above runs whenever a color is selected using a color picker (ie. when mouse moves over a color wheel).</p>

<p>2nd note: I can't do this with <code>css(""background-color"", ""none"")</code> because it will remove the default styling from the css files. I just want to remove the <code>background-color</code> inline style added by jQuery.</p>
","<p>Changing the property to an empty string appears to do the job.</p>

<p><code>$.css(""background-color"", """");</code></p>
","4036868"
"How to write a:hover in inline CSS?","722507","","<p>I have a case where I must write inline CSS code, and I want to apply a hover style on an anchor.</p>

<p>How can I use <code>a:hover</code> in inline CSS inside the HTML style attribute?</p>

<p>E.g. you can't reliably use CSS classes in HTML emails.</p>
","<p>Short answer: you can't.</p>

<p>Long answer: you shouldn't. </p>

<p>Give it a class name or an id and use stylesheets to apply the style.</p>

<p><code>:hover</code> is a pseudo-selector and, for <a href=""http://en.wikipedia.org/wiki/Cascading_Style_Sheets"" rel=""noreferrer"">CSS</a>, only has meaning within the style sheet. There isn't any inline-style equivalent (as it isn't defining the selection criteria). </p>

<p>Response to the OP's comments:</p>

<p>See <em><a href=""http://www.hunlock.com/blogs/Totally_Pwn_CSS_with_Javascript"" rel=""noreferrer"">Totally Pwn CSS with Javascript</a></em> for a good script on adding CSS rules dynamically. Also see <em><a href=""http://www.quirksmode.org/dom/changess.html"" rel=""noreferrer"">Change style sheet</a></em> for some of the theory on the subject.</p>

<p>Also, don't forget, you can add links to external stylesheets if that's an option. For example,</p>

<pre><code>&lt;script type=""text/javascript""&gt;
  var link = document.createElement(""link"");
  link.setAttribute(""rel"",""stylesheet"");
  link.setAttribute(""href"",""http://wherever.com/yourstylesheet.css"");
  var head = document.getElementsByTagName(""head"")[0];
  head.appendChild(link);
&lt;/script&gt;
</code></pre>

<p>Caution: the above assumes there is a <a href=""https://en.wikipedia.org/wiki/HTML_element#Document_structure_elements"" rel=""noreferrer"">head</a> section. </p>
","1033166"
"Remove stubborn underline from link","718192","","<p>I am attempting to have a link show up in white, without an underline. The text color shows up correctly as white, but the blue underline is stubbornly persisting. I tried <code>text-decoration: none;</code> and <code>text-decoration: none !important;</code> in the CSS to remove the link underline. Neither worked. </p>

<p>The HTML:</p>

<pre><code>&lt;div class=""boxhead""&gt;
    &lt;h2&gt;
        &lt;span class=""thisPage""&gt;Current Page&lt;/span&gt;
        &lt;a href=""myLink""&gt;&lt;span class=""otherPage""&gt;Different Page&lt;/span&gt;&lt;/a&gt;
    &lt;/h2&gt;
&lt;/div&gt;
</code></pre>

<p>The CSS:</p>

<pre class=""lang-css prettyprint-override""><code>.boxhead .otherPage {
    color: #FFFFFF;
    text-decoration: none;
}
</code></pre>

<p>How can I remove the blue underline from the link?</p>
","<p>As I expected, you are not applying <code>text-decoration: none;</code> to an anchor (.boxhead a) but to a span element (.boxhead).</p>

<p>Try this:</p>

<pre><code>.boxhead a {
    color: #FFFFFF;
    text-decoration: none;
}
</code></pre>
","2789864"
"Using CSS for fade-in effect on page load","716699","","<p>Can CSS Transitions be used to allow a text paragraph to fade-in on page load?</p>

<p>I really like how it looks on <a href=""http://web.archive.org/web/20120728071954/http://www.dotmailapp.com/"" rel=""noreferrer"">http://dotmailapp.com/</a> and would love to use a similar effect using CSS.</p>

<p><strong>Note:</strong> The domain has since been purchased and no longer has the effect mentioned.  An archived copy can be viewed <a href=""http://web.archive.org/web/20120728071954/http://www.dotmailapp.com/"" rel=""noreferrer"">on the Wayback Machine</a>.</p>

<h3>Illustration</h3>

<p>Having this markup:</p>

<pre class=""lang-html prettyprint-override""><code>&lt;div id=""test""&gt;    
    &lt;p&gt;​This is a test&lt;/p&gt;
&lt;/div&gt;​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​
</code></pre>

<p>With the following CSS rule:</p>

<pre class=""lang-css prettyprint-override""><code>#test p {
    opacity: 0;
    margin-top: 25px;
    font-size: 21px;
    text-align: center;
    -webkit-transition: opacity 2s ease-in;
    -moz-transition: opacity 2s ease-in;
    -o-transition: opacity 2s ease-in;
    -ms-transition: opacity 2s ease-in;
    transition: opacity 2s ease-in;
}​
</code></pre>

<p>How can the transition be triggered on load?</p>
","<h2>Method 1:</h2>

<p>If you are looking for a self-invoking transition then you should use <a href=""https://developer.mozilla.org/en-US/docs/Web/CSS/animation"" rel=""noreferrer"">CSS3 Animations</a>, they aren't supported as well but this is exactly the kind of thing they were made for.</p>

<h3>CSS</h3>

<pre class=""lang-css prettyprint-override""><code>#test p {
    margin-top: 25px;
    font-size: 21px;
    text-align: center;

    -webkit-animation: fadein 2s; /* Safari, Chrome and Opera &gt; 12.1 */
       -moz-animation: fadein 2s; /* Firefox &lt; 16 */
        -ms-animation: fadein 2s; /* Internet Explorer */
         -o-animation: fadein 2s; /* Opera &lt; 12.1 */
            animation: fadein 2s;
}

@keyframes fadein {
    from { opacity: 0; }
    to   { opacity: 1; }
}

/* Firefox &lt; 16 */
@-moz-keyframes fadein {
    from { opacity: 0; }
    to   { opacity: 1; }
}

/* Safari, Chrome and Opera &gt; 12.1 */
@-webkit-keyframes fadein {
    from { opacity: 0; }
    to   { opacity: 1; }
}

/* Internet Explorer */
@-ms-keyframes fadein {
    from { opacity: 0; }
    to   { opacity: 1; }
}

/* Opera &lt; 12.1 */
@-o-keyframes fadein {
    from { opacity: 0; }
    to   { opacity: 1; }
}
</code></pre>

<h3>Demo</h3>

<ul>
<li><a href=""http://jsfiddle.net/SO_AMK/VV2ek/"" rel=""noreferrer"">http://jsfiddle.net/SO_AMK/VV2ek/</a></li>
</ul>

<h3>Browser Support</h3>

<p>All modern browsers, IE 10+: <a href=""http://caniuse.com/#feat=css-animation"" rel=""noreferrer"">http://caniuse.com/#feat=css-animation</a></p>

<p><br /></p>

<h2>Method 2:</h2>

<p>Alternatively, you can use jQuery (or plain JS, see third code block) to change the class on load:</p>

<h3>jQuery</h3>

<pre class=""lang-js prettyprint-override""><code>$(""#test p"").addClass(""load"");​
</code></pre>

<h3>CSS</h3>

<pre class=""lang-css prettyprint-override""><code>#test p {
    opacity: 0;
    font-size: 21px;
    margin-top: 25px;
    text-align: center;

    -webkit-transition: opacity 2s ease-in;
       -moz-transition: opacity 2s ease-in;
        -ms-transition: opacity 2s ease-in;
         -o-transition: opacity 2s ease-in;
            transition: opacity 2s ease-in;
}

#test p.load {
    opacity: 1;
}
</code></pre>

<h3>Plain JS (not in demo)</h3>

<pre class=""lang-js prettyprint-override""><code>document.getElementById(""test"").children[0].className += "" load"";
</code></pre>

<h3>Demo</h3>

<ul>
<li><a href=""http://jsfiddle.net/SO_AMK/a9dnW/"" rel=""noreferrer"">http://jsfiddle.net/SO_AMK/a9dnW/</a></li>
</ul>

<h3>Browser Support</h3>

<p>All modern browsers, IE 10+: <a href=""http://caniuse.com/#feat=css-transitions"" rel=""noreferrer"">http://caniuse.com/#feat=css-transitions</a></p>

<p><br /></p>

<h2>Method 3:</h2>

<p>Or, you can use the method that <em>.Mail</em> uses:</p>

<h3>jQuery</h3>

<pre class=""lang-js prettyprint-override""><code>$(""#test p"").delay(1000).animate({ opacity: 1 }, 700);​
</code></pre>

<h3>CSS</h3>

<pre class=""lang-css prettyprint-override""><code>#test p {
    opacity: 0;
    font-size: 21px;
    margin-top: 25px;
    text-align: center;
}
</code></pre>

<h3>Demo</h3>

<ul>
<li><a href=""http://jsfiddle.net/SO_AMK/a9dnW/3/"" rel=""noreferrer"">http://jsfiddle.net/SO_AMK/a9dnW/3/</a></li>
</ul>

<h3>Browser Support</h3>

<p><strong>jQuery 1.x</strong>: All modern browsers, IE 6+: <a href=""http://jquery.com/browser-support/"" rel=""noreferrer"">http://jquery.com/browser-support/</a>
<br />
<strong>jQuery 2.x</strong>: All modern browsers, IE 9+: <a href=""http://jquery.com/browser-support/"" rel=""noreferrer"">http://jquery.com/browser-support/</a></p>

<p>This method is the most cross-compatible as the target browser does not need to support CSS3 transitions <em>or</em> animations.</p>
","11681331"
"What is the best way to conditionally apply a class?","714131","","<p>Lets say you have an array that is rendered in a <code>ul</code> with an <code>li</code> for each element and a property on the controller called <code>selectedIndex</code>. What would be the best way to add a class to the <code>li</code> with the index <code>selectedIndex</code> in AngularJS?</p>

<p>I am currently duplicating (by hand) the <code>li</code> code and adding the class to one of the <code>li</code> tags and using <code>ng-show</code> and <code>ng-hide</code> to show only one <code>li</code> per index.</p>
","<p>If you don't want to put CSS class names into Controller like I do, here is an old trick that I use since pre-v1 days. We can write an expression that evaluates directly to a class name <em>selected</em>, no custom directives are necessary:</p>

<pre><code>ng:class=""{true:'selected', false:''}[$index==selectedIndex]""
</code></pre>

<p><em>Please note the old syntax with colon.</em> </p>

<p>There is also a new better way of applying classes conditionally, like:</p>

<pre><code>ng-class=""{selected: $index==selectedIndex}""
</code></pre>

<p>Angular now supports expressions that return an object. Each property (name) of this object is now considered as a class name and is applied depending on its value.</p>

<p>However these ways are not functionally equal. Here is an example:</p>

<pre><code>ng-class=""{admin:'enabled', moderator:'disabled', '':'hidden'}[user.role]""
</code></pre>

<p>We could therefore reuse existing CSS classes by basically mapping a model property to a class name and at the same time keep CSS classes out of Controller code.</p>
","8309832"
"Making a div vertically scrollable using CSS","704567","","<p>This</p>

<p><div class=""snippet"" data-lang=""js"" data-hide=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-html lang-html prettyprint-override""><code>&lt;div id="""" style=""overflow:scroll; height:400px;""&gt;</code></pre>
</div>
</div>
</p>

<p>gives a <code>div</code> that the user can scroll in both in horizontally and vertically. How do I change it so that the div is <em>only</em> scrollable vertically?</p>
","<p>You have it covered aside from using the wrong property. The scrollbar can be triggered with any property <code>overflow</code>, <code>overflow-x</code>, or <code>overflow-y</code> and each can be set to any of <code>visible</code>, <code>hidden</code>, <code>scroll</code>, <code>auto</code>, or <code>inherit</code>. You are currently looking at these two:</p>

<ul>
<li><p><code>auto</code> - This value will look at the width and height of the box. If they are defined, it won't let the box expand past those boundaries. Instead (if the content exceeds those boundaries), it will create a scrollbar for either boundary (or both) that exceeds its length.</p></li>
<li><p><code>scroll</code> - This values <em>forces</em> a scrollbar, no matter what, even if the content does not exceed the boundary set. If the content doesn't need to be scrolled, the bar will appear as ""disabled"" or non-interactive.</p></li>
</ul>

<p><strong>If you <em>always</em> want the vertical scrollbar to appear:</strong></p>

<p>You should use <code>overflow-y: scroll</code>. This <em>forces</em> a scrollbar to appear for the vertical axis whether or not it is needed. If you can't actually scroll the context, it will appear as a""disabled"" scrollbar.</p>

<p><strong>If you only want a scrollbar to appear if you can scroll the box:</strong></p>

<p>Just use <code>overflow: auto</code>. Since your content by default just breaks to the next line when it cannot fit on the current line, a horizontal scrollbar won't be created (unless it's on an element that has word-wrapping disabled). For the vertical bar,it will allow the content to expand up to the height you have specified. If it exceeds that height, it will show a vertical scrollbar to view the rest of the content, but will not show a scrollbar if it does not exceed the height.</p>
","9707674"
"How to add some non-standard font to a website?","697011","","<p>Is there a way to add some custom font on website without using images, <a href=""http://en.wikipedia.org/wiki/Adobe_Flash"" rel=""noreferrer"">Flash</a> or some other graphics?</p>

<p>For example, I was working on some wedding website, and I was finding a lot of nice fonts for that subject, but I can't find the right way to add that font on the server, and how do I include that font with CSS into the HTML? Is this possible to do without graphics?</p>
","<p>This could be done via CSS:</p>

<pre><code>&lt;style type=""text/css""&gt;
@font-face {
    font-family: ""My Custom Font"";
    src: url(http://www.example.org/mycustomfont.ttf) format(""truetype"");
}
p.customfont { 
    font-family: ""My Custom Font"", Verdana, Tahoma;
}
&lt;/style&gt;
&lt;p class=""customfont""&gt;Hello world!&lt;/p&gt;
</code></pre>

<p>It is <a href=""http://www.w3schools.com/cssref/css3_pr_font-face_rule.asp"" rel=""noreferrer"">supported for all of the regular browsers</a> if you use TrueType-Fonts (TTF) or the Web Open Font Format (WOFF).</p>
","107951"
