title,viewcount,title,body,body,acceptedanswerid
"Will a down sleeping bag recover 100% after being squeezed if it's not for a long time?","6297","","<p>It is well known that a down sleeping bag should be stored as open as possible when not in use, but that can be squeezed and compressed to a very small fraction of its size when necessary (that feature is among down's best appeals).</p>

<p>I would love to know for sure if storing the sleeping bag in a compression bag down to its minimum volume (or, almost that) for several hours, like, 16 in a row, or 24 perhaps, will allow it to recover <strong>fully</strong> when the trip is over; or if over time even short bursts of tight compression like that are going to slowly ruin it.</p>

<p>I'd like to invest in such a piece of jewelry but I'd want to be sure that with proper care it would last for a lifetime or so.</p>

<p>Thank you so much. </p>
","<p>I emailed <a href=""http://featheredfriends.com/"">Feathered Friends</a> and <a href=""http://www.phdesigns.co.uk/"">PHD</a> about this issue. I only got a reply from FF so far:</p>

<blockquote>
  <p>A compression bag greatly reduces the size of a sleeping bag. There is
  no limitation to compressing down, as long as the down is not being
  stored compressed for an extended period of time, It will not be
  damaged.if you are taking it out and using it everyday. Just don't
  leave it compressed while not on a trip. As for the larger backpacks,
  some people believe compressing down can damage it. That is true for
  lower grades of down, but we only use the finest quality down so that
  does not apply to Feathered Friends products.</p>
</blockquote>

<p>That is reassuring.
EDIT:
Also PHD got back. With this link, which I couldn't find before asking. And yeah its states that quality down not only does not degrades but actually benefits from occasional compression! From <a href=""http://www.phdesigns.co.uk/cleaning-down-sleeping-bags-and-clothing"">this link</a>:</p>

<blockquote>
  <p>Some years ago, when testing the effects of repeated compression on
  down and various synthetic waddings, we found that after thousands of
  compression cycles the waddings had all lost between 30% and 40% of
  their loft, as expected. By contrast the down was 5% loftier than
  before - the compressions had merely warmed it up! This illustrates
  that down is not the fragile touch-me-not substance some people think.
  Treated right, it will give good service for a very long time.</p>
</blockquote>
","7178"
"How to kill a bear with a bow?","6232","","<p>I'd like to know which kind of arrow would slow down or kill a bear, which vital spots should I aim at, which kind of bow should do the job, more specifically, against black and grizzly bears?</p>

<ol>
<li><p>""What is the lethal zone of a bear?"" </p></li>
<li><p>""What is the minimum weight of a bow to bring down a bear."" </p></li>
<li><p>""Which diameter and broadheads to use for bears?"" </p></li>
</ol>

<p>Set aside legal issues and concerns for the purposes of the question and assume it's legal where I am.</p>
","<p>To answer this I need to split up your question a little bit.</p>

<h2>I'd like to know which kind of arrow would slow down or kill a bear</h2>

<p>Every arrow with a broad-head (= hunting point) attached. It doesn't matter whether it's made out of wood, aluminium or carbon, if the arrow fits you and your bow. </p>

<h2>Which vital spots should I aim at</h2>

<p>The lethal zone which is in that case the heart and the lungs. </p>

<p><a href=""https://i.stack.imgur.com/DyaHr.jpg"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/DyaHr.jpg"" alt=""enter image description here""></a></p>

<p><a href=""https://i.stack.imgur.com/2mtRq.jpg"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/2mtRq.jpg"" alt=""enter image description here""></a></p>

<p><a href=""https://i.stack.imgur.com/kpg1k.jpg"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/kpg1k.jpg"" alt=""enter image description here""></a></p>

<p>As there was the request for a more scientific anatomic picture, I've added one here. However, it's a little bit gross and that's why I put it behind a spoiler ""carpet"".</p>

<blockquote class=""spoiler"">
  <p> This image is a little bit gross <a href=""https://i.stack.imgur.com/Silgn.jpg"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/Silgn.jpg"" alt=""Scientific example""></a> You hopefully can identify the heart which is the thing to aim for. The lungs are kind of around but more above it.
 <a href=""https://i.stack.imgur.com/tN9sq.jpg"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/tN9sq.jpg"" alt=""enter image description here""></a>
 <a href=""https://i.stack.imgur.com/ZQyC1.jpg"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/ZQyC1.jpg"" alt=""enter image description here""></a>
 <a href=""https://i.stack.imgur.com/BdQ6v.jpg"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/BdQ6v.jpg"" alt=""enter image description here""></a></p>
</blockquote>

<p>You can see here where the arrows should ""sit"": </p>

<p><a href=""https://i.stack.imgur.com/Uw813.gif"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/Uw813.gif"" alt=""Arrow hit""></a></p>

<h2>Which kind of bow should do the job</h2>

<p>Just like the arrow section: every bow on earth can do the job if it's strong enough. Nowadays you would choose a compound or recurve bow. If you like to shoot a long-bow it doesn't matter either. 
The problem is that it has to be incredibly strong. Too strong for most untrained shooters. That leads us to the next point...</p>

<h2>What is the minimum weight of a bow to bring down a bear</h2>

<p>Okay, let's start off with the kinetic energy you need to ""put in the bear"" in the worst case (full featured grizzly bear). It's 70 ft. lb. or 95 Joule.</p>

<p>Check out this chart for example from <a href=""https://www.biggamelogic.com/ArticlesNews/tabid/136/articleType/ArticleView/articleId/288/Calculating-Kinetic-Energy-For-Archers.aspx"" rel=""nofollow noreferrer"">Big Game Logic</a>:</p>

<p><a href=""https://i.stack.imgur.com/hAjj1.jpg"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/hAjj1.jpg"" alt=""Chart""></a></p>

<p>Let's take an arrow which weights 500 grains. It's something one would use to stand against something like a grizzly. To get the energy of 70 ft. lb. it needs to travel with at least 250 fps (feet per second). We need to find a bow which can accelerate a 500 gr arrow to 250 fps. </p>

<p>A <em>Bear Archery Grizzly</em> with 48 pounds manages to accelerate a 503 gr arrow to 140 fps. So approximately you'll need at least 65 pounds. A <em>Bear Archery Grizzly</em> isn't even build with this poundage :) However, back in the days Grizzlies were shot with a 55-60 pound Grizzly-bow (that's why the name). </p>

<p>I'm a well trained archer (about every second day) and would overestimate myself even with a 50 pound bow. </p>

<h2>Which diameter and broad-heads to use for bears</h2>

<p>A small diameter since you need penetration. Shafts like the Axis should do the job. I would recommend three-bladed broad-heads cause bears have quite thick skin and you want them to bleed, don't you?</p>

<hr>

<p>P.S.: <em>Just a safety advice: a bear isn't something to f%!§ with even with a gun =) An untrained (in terms of archery) person is never ever able to bring one down even with a perfectly set up compound bow.</em></p>
","11147"
"Cleaning the plastic residue of the inside of my old backpack","6195","","<p>I have a very old backpack (10-15 years old) that is perfect for one day or weekend hikes. The problem is that the inside material has started to peel off and it leaves small bits of yellowish plastic on anything that I put in there. This is specially annoying with clothes, fleeces in particular, because it is very hard to clean-off.</p>

<p><a href=""https://i.stack.imgur.com/3JnLX.jpg"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/3JnLX.jpg"" alt=""Old backpack inside material peeling off""></a></p>

<p>I tried washing and brushing but with limited success. Is there anything I can do to save this bag?</p>
","<p>It looks like the waterproof coating is flaking off. Try washing with a cloth and warm soap and water. I've had reasonable success with this method in the past.</p>
","8932"
"How can I hike across the Grand Canyon if I don't have a backcountry permit?","6176","","<p>I am going to try to hike across the Grand Canyon in May, from the South Rim to the North Rim, and back. Unfortunately, I have discovered that I am probably too late to secure a back-country permit for the week I plan to be there. </p>

<p>My original plan had been to camp at Bright Angel, then 2 nights at Cottonwood (whilst I hit the North Rim and then came back), then again at Bright Angel, and back to the South Rim.</p>

<p>My question is, what is my best option for still taking my hike? </p>

<p>Here are some ideas that occurred to me, but I'd like to hear from people who have done it if any of these are feasible:</p>

<ol>
<li><p>Try to full cross the canyon, each way, in a single day, so as to not need it. (Is this really feasible? I'm fat, I'm 40, and I do want to see things along the way!)</p></li>
<li><p>Pray hard that a permit is available when I show up. (I hear they reserve a percentage, but don't know how likely it is that I could secure one.)</p></li>
<li><p>Set out even without a permit, and just find a discrete place, not in a campground, where park rangers won't look for a permit. (Dodgy in the truest sense of the term - but what happens if they do find me?)</p></li>
<li><p>Just show up in the campground and take my chances without a permit.</p></li>
</ol>

<p>On the bright side, I will be in the area from May 12 - May 22, but knowing how to plan would be helpful.  (Zion and Bryce both seem too close to pass up)</p>

<hr>

<p><sup>For future use, backcountry permits open up on the first of the month four months prior.  On February 1st, for example, all of June becomes open to reservation.  I'll save you the time of calculating - May opened up in January, and by February 24th, there was NOTHING in any campground in the corridor any time in all of May.  Phantom Ranch was fully booked (they open up 13 months in advance).  Moral of the story - April, May, and June are busy.  Make your reservations ASAP!</sup></p>
","<p>In the corridor zone (where you are planning) you are only allowed to camp at designated campgrounds, which are secured on a reservation basis. If they are full, of the options you list, <strong>2. Pray hard a permit is available when I show up</strong> is your best bet. </p>

<p>The park leaves a percentage of permits unreserved for the main corridor (which includes the Bright Angel trail, and the North and South Kaibab) to accommodate walk-ins on a first-come first-serve basis. They are limited.</p>

<p>Lets look at the others:</p>

<p><strong>1. Try to cross in a single day</strong>: That's how people die.</p>

<p><strong><em>Hiking in the Grand Canyon is like no hiking you have ever experienced.</em></strong></p>

<p>OK, people do rim-to-rims, but this is not recommended for anyone first visiting the canyon - even experienced hikers from other regions at the top of their game. The desert environment, coupled with the vast elevation loss (and gain) creates a hiking situation most people can't comprehend. Its the descent that really gets you: hiking down stairs for 7-9 miles (11-15km). </p>

<p>The best description I have heard from a participant on my trips: ""<em>Put on your boots, nail a 2x4 across the bottom of them, stick your feet up in the air, and have your friend pound on that 2x4 with a sledge-hammer for 6 hours.</em>""</p>

<p>And regarding your last criteria (seeing things), between the pain, your heat exhaustion, dehydration, and the rush, you won't see anything along the way.</p>

<p><strong>3&amp;4. Set out even without a permit, clandestine camp, or show up at the campground</strong>: Aside being illegal, that is just plain rude.</p>

<p>The permit system does not exist to ruin your vacation, but rather tries to maximize the number of people that can <em>enjoy</em> the resource without <em>destroying</em> the resource, OR destroying the experience of others. The main corridor is already the most highly-traveled place in the canyon.</p>

<p>It is also one of the most well-patrolled regions of the canyon, so your presence would be noticed. If you are caught, you will be charged with a federal misdemeanor (Federal misdemeanors can carry fines of up to $5,000 and six months in jail.)</p>

<p><strong>As a 5th option, you can get permits to wild-camp in one of the neighboring zones.</strong></p>

<p>Wild-camping is allowed in different zones, and if you head east or west on the Tonto trail a mile or two, there might be more availability. However, those areas do not have ready access to water, or other amenities, so it is imperative you are experienced with desert back-country travel.</p>

<p><strong>A 6th option</strong> is to check the availability of rooms at <a href=""http://www.grandcanyonlodges.com/lodging/phantom-ranch/"">Phantom Ranch</a> located at the bottom of the canyon.</p>
","1165"
"How can I clear spiderwebs in my path while hiking?","6161","","<p>I went hiking this weekend in a national forest on trails that see little use. In parts there were many spiderwebs crossing the trail - sometimes full webs (which I could usually, but not always, clear before passing) and sometimes just a few strands of silk between trees, which were nearly impossible to see depending on lighting conditions.</p>

<p>After a couple times getting spiderweb to the face, I started waving a stick in a figure-8 pattern around eye level every so often and when I suspected there may be a web (for instance, foliage sticking in on either side of the trail). This helped mostly on the full webs I found, but I still kept running into random strands, which made for a very unpleasant hike.</p>

<p>Is there a better way to clear spiderwebs when I can't see them? Are there tell-tale signs that strands of web might be crossing in my path?</p>
","<p>What about a mosquito net? It would protect your face from any unwanted spiders webs:</p>

<p><a href=""https://i.stack.imgur.com/9oDiH.jpg"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/9oDiH.jpg"" alt=""enter image description here""></a></p>
","13785"
"How to tow a canoe with a bicycle?","6159","","<p>There are a few pictures on the internet of people towing canoes with bicycles, there are even complete solutions that you can purchase for the task.  But what is really involved, what are the challenges and the solutions?</p>

<p>Related <a href=""https://outdoors.stackexchange.com/questions/6948"">How to carry a bicycle in a canoe?</a></p>
","<p>This answer is based on a 17-foot plastic Coleman canoe with an aluminium frame. The length and the plastic increase the challenges. I have over 100 miles experience now, with legs of 14 to 15 miles. </p>

<p>After much online research I purchased a <a href=""http://www.seattlesportsco.com/paddling/boat-carts/atc-all-terrain-center-cart.html"" rel=""nofollow noreferrer"">Seattle Sports All Terrain Canoe Center Cart</a>; there is an option that includes a tow bar to connect it to your bike, but that is for a max of 16 foot canoe.  The Seattle sports hitch is a low mount hitch; most of the home made solutions you find on Google are high mount: see <a href=""https://bicycles.stackexchange.com/questions/25282/what-are-the-safety-concerns-of-a-high-vs-a-low-mount-trailer-hitch"">What are the safety concerns of a high vs a low mount trailer hitch?</a></p>

<p>Pretty much all the commercially available carts are designed with a couple of padded rest points that your canoe or kayak will rest on.  This might be OK for short distances or with an empty hard-shell (fiberglass type) boat with nothing in it, but for a relatively soft plastic canoe, loaded with gear, traveling more then a mile or so, in warm (or hot) weather, the issues start to build up.</p>

<p>Problem one: a trailer hitch.  See <a href=""https://bicycles.stackexchange.com/questions/27234"">Trailer connection, off the shelf parts and proven performer</a>, for my solution.</p>

<p><a href=""https://i.stack.imgur.com/JAGlI.jpg"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/JAGlI.jpg"" alt=""the hitch""></a></p>

<p>Problem two: keep the canoe on the cart. The strap that comes with dolly is not going to work, I tried several variations and a single strap is problematic for any distance.  Every time you hit a pothole the dolly moves a bit.  Pretty soon the dolly has slid back and is partly sideways; your 3-foot wide canoe is making a 5-foot wide swath behind you. I tipped the canoe over on my first outing, brushing against a pole, had to stop every mile and recenter it.</p>

<p>Solution is four straps; the image shows 5, but the center strap turned out not to be required (and is more likely to wear (<em>break</em>) when you brush against things. Two straps pulling the dolly back and center, two straps pulling the dolly forward and center.  I used 15-foot ratchet straps in the front, and wrapped around the trailer hitch before hooking to the seat.  You don't need much pressure; it just needs to be snug.</p>

<p><a href=""https://i.stack.imgur.com/e0Aee.jpg"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/e0Aee.jpg"" alt=""Straps ""></a></p>

<p>Problem three:The plastic hull is resting on the padded bars of the cart; this was okay at first, but the warm weather and time started causing the canoe to be come deformed. I tried using a strap between the bars for the keel to rest on, but I started to notice the canoe rubbing on the cart wheels (<em>and damaging the canoe</em>).</p>

<p>Solution build a wood deck on the dolly. There is a space for the keel; now most of the weight is carried by the keel. The large flat area (<em>shaped to minimize pressure points</em>) provides balance and are helps to reshape the hull.  It is easier to get and keep the boat centered on the cart.  This added a couple of pounds, but it has been more then worth it.  The canoe can't rub against the tires. I actually picked up about 2 miles per hour on the first outing with the wood deck. </p>

<p><a href=""https://i.stack.imgur.com/JeJBx.jpg"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/JeJBx.jpg"" alt=""Canoe on Dolly""></a></p>

<p>Although not shown on any of the images above, I also used a bungee cord to support/lift the hitch a way up the seat post.  Without it the hitch would occasionally drag on the rear tire.</p>

<h2>Pulling the Canoe</h2>

<p>Actually towing the canoe is not as bad as I had expected.  </p>

<p>It is heavy, and the cart tires are relatively wide. Racing bikes have skinny tires for a reason: less friction.  Here, I have all terrain tires on the bike and the canoe dolly.  All of which means it is harder to go fast. It also means you go over rough terrain easier and have more control, so it is trade-off.</p>

<p>It is long, I mean really long.  The national move yourself trailer rental company (US) does not even rent a trailer as long as the canoe. <strong>AND</strong> because the dolly is in the center of the canoe, it pivots in the center of the canoe when you turn.  When taking a sharp corner the back of the canoe can swing out 8½ feet (nearly 3 meters): if you are on the center line of a road, and turn sharp, the canoe could hit a car parked on the side of the road.  I recommend you practise turning, well away from things that might get damaged (<em>e.g. in an empty parking lot</em>).</p>

<p>With some practice, you can tow on roads without difficulty and on most areas of bike paths fine.  Slow down for corners; get off and walk everything around narrow corners.  Sometimes the bike must be carried or disconnected from the canoe to make it through tight corners or narrow areas.</p>

<p>My canoe is about 3 feet (1 meter) wide; many bike paths in the US have posts to prevent motor vehicles from going on the path, These seem to mostly have about 3½ to 4 feet of space between them so the canoe does fit. You will want to walk through while learning but now I am able to bike through about 95% of them.  Get lined up well before you get to the posts and don't turn until the entire canoe is through (the tail will swing and hit a post).</p>

<p>Expect the canoe to rub in tight spots even if you are moving it by hand; bring extra straps to connect it to the dolly.</p>

<p><strong>Use extreme cation when corning if there are people, cars or anything damageable around.</strong></p>
","9257"
"Is saltwater antiseptic?","6158","","<p>On some occasions you don´t have anything to desinfect wounds, for example during a (short) walk along the beach. If you cut yourself or have a an small wound that needs cleaning, would it be wise to clean it in the sea or better to leave it the way it is?</p>
","<p>Seawater is not itself sterile, in fact, it has all kinds of organisms. Salt in a wound is likely to hurt, and saltwater won't be a particularly effective antiseptic. </p>

<p>With wound cleaning, it's always a question of trade-offs. It <em>might</em> be better to use less-than-sterile water to clean an extremely dirty wound if infection is otherwise inevitable. However, whenever possible you should only use clean water in a wound, so you don't introduce more possibilities for infection. If you do have to resort to salt water to get mud or large debris out of a wound, definitely rinse with any available clean water afterwards.</p>

<p>Your best bet is to use some purified water (such as from your water bottle) to rinse the wound, then clean it more thoroughly when you get to appropriate infrastructure to do so.</p>
","5750"
"What are some toilet paper alternatives you could use in the woods?","6133","","<p>When in the great outdoors, nature is bound to come calling, so what are some good natural toilet paper substitutes when the real thing isn't available? </p>
","<p>The options:</p>

<ul>
<li>Smooth oval rocks (from river beds if possible)</li>
<li>Snowball</li>
<li>Rounded sticks</li>
<li>Leaves (as said elsewhere, be careful of which kinds)</li>
<li>soft pine cones (relatively rare, but plentiful where they exist!)</li>
<li>handful of grass</li>
<li>Carry a piece of cloth specifically designed for this purpose and be sure to do two more things: 1 - Don't use the cloth for anything else, and 2 - Wash it clean as regularly as possible.</li>
</ul>
","759"
"Washing clothes on long hikes","6097","","<p>I'm looking for a good solution for clothing (or clothes washing) on long hikes with the following considerations</p>

<ul>
<li>Southeastern United States, Appalachians</li>
<li>We hike <em>light</em></li>
<li>10+ day trips</li>
</ul>

<p>I don't want to wear dirty clothes for too long, especially socks.  When clothes start to chafe, it's going to have a real impact on my ability to keep going.  I want minimal weight, but something that will allow me to keep going.</p>

<p>It has been my experience, even with good quality (I've tried just about every brand of hiking sock sold), that things like socks do not dry out overnight in the Appalachian mountains.  I have socks that are okay for hiking when wet, but I'm not sure that's the right way to go (wash and hike in wet socks seems much less than ideal).  </p>

<p>To be clear, my concern is how to wash and have dry clothes and specifically the plan and gear for that.  I need specifically for long hikes, in areas where there's lots of tree cover (ie, the appalachians), and lost of moisture (ie, the appalachians).</p>
","<p>Rinse your socks and undies out with water, rub them on rocks then re-rinse and wring dry.  Put them on damp in the morning.</p>

<p>I can't think of a lighter weight solution than that :)  I've done plenty of trips with no extra pairs of anything.  You certainly won't smell good at the end of 10 days, but I don't think your performance will be affected.</p>

<p>Edit:  Alternatively, leave the wet clothes in the sun when you are stopped, and tie them to the outside of your pack while you're moving. </p>
","362"
"Possible diet to avoid/delay defecation","6081","","<p>We plan to go on a three day hike (two nights). The <em>amount</em> of food is no problem of course, but we want to avoid defecation while on the trail. Which kind of food comes into question?</p>

<hr>

<p><em>Edit: It's really not a ""health issue"" or something to ""hold it back"" for about 50 hours. That's even quite normal (for me at least).</em> </p>
","<p>The term you're looking for is <strong>""low-residue diet""</strong> or ""<strong>low-residue meal</strong>"" (for some reason, the medical community tends to avoid the term ""poop"" in their technical terminology). Simply googling on those terms will get you a lot of good advice; <a href=""http://www.webmd.com/ibd-crohns-disease/low-residue-diet-foods"" rel=""nofollow noreferrer"">WebMD</a> and <a href=""https://en.wikipedia.org/wiki/Low_residue_diet"" rel=""nofollow noreferrer"">Wikipedia</a> are good starting points.</p>

<blockquote>
  <p>A low residue diet is a diet designed to reduce the frequency and
  volume of stools while prolonging intestinal transit time.</p>
</blockquote>

<p>In general, you'll want to avoid dietary fibre. Minimize wholegrains, fruit, vegetables, and seeds. Tender meat, eggs, and dairy are good choices. Carbs should be of the heavily refined variety -- for example, white bread and white pasta. Pilots on long missions traditionally go for steak and eggs as their pre-flight meal.</p>

<p>Note that full digestion (from eating to defecation) can take <a href=""http://www.mayoclinic.org/digestive-system/expert-answers/faq-20058340"" rel=""nofollow noreferrer"">well over 24 hours</a>, so start your low-residue diet a day or two in advance.</p>

<p>Finally, I would <strong>very</strong> strongly advise to have a plan B! No matter how carefully you plan your diet, you can't 100% guarantee sealed bowels for your entire hike, and in that case it's much better to be prepared. If you're in a no-poop zone, carry <a href=""https://outdoors.stackexchange.com/q/4196/8887"">a WAG bag, poop tube, or similar</a>. A minimal poop pack-out kit doesn't weigh much, and everyone will feel happier knowing it's there even if nobody expects to use it.</p>
","11478"
