title,viewcount,title,body,body,acceptedanswerid
"Drawing block diagram?","71553","","<p>Is there any software that allows to draw block diagrams </p>

<ul>
<li><p>like this: <a href=""http://upload.wikimedia.org/wikipedia/commons/f/f5/Windows_2000_architecture.png"">http://upload.wikimedia.org/wikipedia/commons/f/f5/Windows_2000_architecture.png</a></p></li>
<li><p>or like this:</p>

<p><img src=""https://i.stack.imgur.com/5Mxt3.png"" alt=""example diagram with labeled objects and labeled relations""></p></li>
</ul>
","<h2>Free online options</h2>

<p>For something quick, there are a growing number of (usually SVG-powered) free online flow chart tools. Here's a few that don't require log-in, all pretty basic but user-friendly:</p>

<ul>
<li><a href=""https://www.draw.io/"" rel=""nofollow noreferrer"">Draw.io</a> (free and <a href=""https://github.com/jgraph/drawio"" rel=""nofollow noreferrer"">open source</a>) - straightforward, allows saving straight to Google Drive or Dropbox. Also has a <a href=""https://download.draw.io/"" rel=""nofollow noreferrer"">Desktop version</a>.</li>
<li><a href=""https://www.gliffy.com/"" rel=""nofollow noreferrer"">Gliffy</a> (free up to 5 public diagrams, then pay-for) - clean layout, has a 'Confluence' plugin for wikis</li>
<li>Other answers on this page recommend <a href=""https://graphicdesign.stackexchange.com/a/24644/3327"">LucidChart</a> (freemium) and <a href=""https://graphicdesign.stackexchange.com/a/16763/3327"">Cacoo</a> (freemium) </li>
</ul>

<h2>For mac / iOS</h2>

<p><a href=""http://www.omnigroup.com/products/omnigraffle/"" rel=""nofollow noreferrer"">Omnigraffle</a> is popular for that sort of thing, if what you want is to make connected-block arrow-heavy flow diagrams quickly. </p>

<p>I don't use it myself, but I know a few information designers who swear by it as a simple way to put together an outline for a diagram, organise their thoughts and get the layout, content and structure right. They then export to Adobe Illustrator to design the presentation of the final product - you could skip this final step if you're just making simple diagrams like that.</p>

<p><img src=""https://i.stack.imgur.com/iMDnz.png"" alt=""enter image description here""></p>

<hr>

<h2>For PC</h2>

<p>I've heard vague but positive things about <a href=""http://office.microsoft.com/en-us/visio/business-and-software-diagrams-visio-professional-FX103472299.aspx"" rel=""nofollow noreferrer"">Visio</a>, and people sometimes describe Omnigraffle as 'Visio for Mac' so I think they're fairly equivalent. </p>

<p><a href=""http://alternativeto.net/software/omnigraffle/?platform=windows"" rel=""nofollow noreferrer"">You can also browse software alternative lists like this one</a>. </p>

<p><img src=""https://i.stack.imgur.com/DhwLh.jpg"" alt=""enter image description here""></p>

<hr>
","16630"
"How to re-create this iOS7 blur effect","71376","","<p>Tried a lot but I just can't quite get it, how do I achieve a translucent tab bar like this:</p>

<p><img src=""https://i.stack.imgur.com/gYnN1.png"" alt=""enter image description here""> </p>
","<p>The bottom part is <strong>gaussian blurred</strong> and has a <strong>semitransparent white</strong> overlay.</p>

<p><strong>Step1:</strong> Select the overlay area on the background (the original image) and apply a gaussian blur of radius 12px. </p>

<p><strong>Step2:</strong> Create a new layer, select the same part for the overlay, fill it with white, and give this layer an opacity of 66%</p>

<p>Reproduced with the upper part of your reference image:<br/>
<strong>EDIT :</strong> <em>new parameters to match the original</em></p>

<p><img src=""https://i.stack.imgur.com/zJjpV.png"" alt=""enter image description here""></p>
","20714"
"Is there an autosave feature in Adobe Illustrator?","70751","","<p>Is there a way to retrieve your work after a crash, if you haven't saved for a while?</p>
","<p>I found this pretty useful technique using the ""actions"" panel to autosave. 
<a href=""http://vector.tutsplus.com/tutorials/scripting/autosave-in-adobe-illustrator-using-the-actions-palette/"">http://vector.tutsplus.com/tutorials/scripting/autosave-in-adobe-illustrator-using-the-actions-palette/</a></p>

<hr>

<p>In case that link ever goes down, the basic idea is to create an action set 'Autosave' containing two actions, which each trigger each other, creating an infinite loop. </p>

<p>Then, in one action, add a 'Save as' saving to a file you can use as a recovery file, placed somewhere logical, as well as a pause in each one for half the amount of time you want to leave between saves. </p>

<p>If you want a longer pause than the maximum 100 seconds, put a pause in both actions, saving every 200 seconds - just over 3 minutes. If you want longer (e.g. every 5 minutes), add an extra action to the loop with another pause.</p>
","13309"
"How to change index image to background image in Photoshop","70247","","<p>I have recently opened some images and in the layers palette, instead of saying ""background"" it says ""Index"".</p>

<p>I have been unable to figure out why it says ""index"" and cannot do anything to the image because every tool is greyed out. What's up? I must be doing something wrong.</p>
","<p>Select <code>Image &gt; Mode &gt; RGB color</code></p>
","21876"
"How to export/import a Photoshop action from one Windows computer to another?","69978","","<p>I switched computers and I need a Photoshop action I used on the previous computer. None of the instructions I found online helped so far. :(</p>

<p>I call the action on the old computer (Windows 7, Photoshop CS5.1) from this screen (<code>File &gt; Scripts &gt; Image Processor</code>). It's named ""Logo pe poze"".</p>

<p><img src=""https://i.stack.imgur.com/g7bbT.png"" alt=""Photoshop custom script""></p>

<p>I exported and imported the <code>C:/Users/[username]/AppData/Roaming/Adobe/Adobe Photoshop CS5.1/Presets</code> folder but the script doesn't show up on the new environment (Windows 8, Photoshop CC 14.2).</p>

<p>I also tried searching for files with the action's name and nothing came up in Windows 7. Also nothing when I search for <code>*.atn</code> (the common extension for actions).</p>

<p>Can someone tell me please what else I can try to copy this action over? I also need to know for future reference.</p>
","<p>Found <a href=""http://helpx.adobe.com/photoshop/kb/move-actions-presets-workspaces-photoshop.html"" rel=""noreferrer"">instructions</a> for <strong>exporting</strong> just the actions you need.</p>

<ol>
<li>View your actions by going to <code>Window &gt; Actions</code>.</li>
<li>If your actions aren't contained in a set, create one by clicking the folder icon at the bottom of the action widget. <img src=""https://i.stack.imgur.com/WZn3H.png"" alt=""Create new action set in Photoshop""></li>
<li>Drag the actions you need into the new set. <img src=""https://i.stack.imgur.com/N18bl.png"" alt=""Photoshop move actions in the new set.PNG""></li>
<li>Make sure you have the action set selected.</li>
<li>From the menu in the Actions widget (<img src=""https://i.stack.imgur.com/sSmYH.png"" alt=""Photoshop actions menu.png"">) choose <code>Save Actions</code>. <img src=""https://i.stack.imgur.com/A99ep.png"" alt=""Photoshop save actions""></li>
</ol>

<p>This will create a <code>*.atn</code> file. On the other computer follow these steps to <strong>import</strong> the actions:</p>

<ol>
<li>View actions by going to <code>Window &gt; Actions</code>.</li>
<li>From the menu in the Actions widget (<img src=""https://i.stack.imgur.com/sSmYH.png"" alt=""Photoshop actions menu.png"">) choose <code>Load Actions</code>. <img src=""https://i.stack.imgur.com/B4Dag.png"" alt=""enter image description here""></li>
</ol>
","30693"
"How to export Illustrator layers as individual images?","69708","","<p>I have an Illustrator file that contains patterns. I'd like to export each pattern as an individual image to use in this new program that I'm trying called Sketch. Is there a batch processing script that exports layers as PNG or SVG? I'd like to have each geometric pattern available as a PNG, not as one large file.</p>

<p>Any thoughts? </p>

<p><img src=""https://i.stack.imgur.com/Stt6Q.png"" alt=""png""></p>
","<p>If the patterns are indeed on individual layers, you may be able to use scripting to export each layer as an individual png.</p>

<p><strong>Carlos Canto</strong> wrote a <a href=""http://forums.adobe.com/message/5351462#5351462""><strong>script for Illustrator</strong></a> and posted it in the Adobe forums.</p>

<p>In case of link rot, here's Carlos' script:</p>

<pre><code>#target Illustrator

//  script.name = exportLayersAsCSS_PNGs.jsx;
//  script.description = mimics the Save for Web, export images as CSS Layers (images only);
//  script.requirements = an open document; tested with CS5 on Windows. 
//  script.parent = carlos canto // 05/24/13; All rights reseved
//  script.elegant = false;


/**
* export layers as PNG
* @author Niels Bosma
*/
// Adapted to export images as CSS Layers by CarlosCanto


if (app.documents.length&gt;0) {
    main();
}
else alert('Cancelled by user');


function main() {
    var document = app.activeDocument;
    var afile = document.fullName;
    var filename = afile.name.split('.')[0];


    var folder = afile.parent.selectDlg(""Export as CSS Layers (images only)..."");


    if(folder != null)
    { 
        var activeABidx = document.artboards.getActiveArtboardIndex();
        var activeAB = document.artboards[activeABidx]; // get active AB        
        var abBounds = activeAB.artboardRect;// left, top, right, bottom


        showAllLayers();
        var docBounds = document.visibleBounds;
        activeAB.artboardRect = docBounds;


        var options = new ExportOptionsPNG24();
        options.antiAliasing = true;
        options.transparency = true;
        options.artBoardClipping = true;

        var n = document.layers.length;
        hideAllLayers ();
        for(var i=n-1, k=0; i&gt;=0; i--, k++)
        {
            //hideAllLayers();
            var layer = document.layers[i];
            layer.visible = true;


            var file = new File(folder.fsName + '/' +filename+ '-' + k +"".png"");

            document.exportFile(file,ExportType.PNG24,options);
            layer.visible = false;
        }

        showAllLayers();
        activeAB.artboardRect = abBounds;
    }


    function hideAllLayers()
    {
        forEach(document.layers, function(layer) {
            layer.visible = false;
        });
    }


    function showAllLayers()
    {
        forEach(document.layers, function(layer) {
            layer.visible = true;
        }); 
    }


    function forEach(collection, fn)
    {
        var n = collection.length;
        for(var i=0; i&lt;n; ++i)
        {
            fn(collection[i]);
        }
    }
}
</code></pre>

<p>Copy and paste this into a text file and save the text file with a .jsx suffix. Then place the .jsx file into Adobe Illustrator CS(x)/Presets/[your language]/Scripts. After relaunching Illustrator, the script should be visible via <code>File &gt; Scripts</code> within Illustrator.</p>
","20476"
"Changing Color of Path Guides in Illustrator","69425","","<p>Not sure if ""path"" is the right term here... I'm trying to change the color of the outline in Illustrator when using the pen tool. My border is set to black and the background of the artboard is white however the guide or outline is yellow. How can I change this yellow color?</p>
","<p>Double click the layer in the Layers Panel Or Choose Layer Options from the Layer Panel menu. You then have a choice of colors to use.</p>

<p><img src=""https://i.stack.imgur.com/z40Xc.jpg"" alt=""enter image description here""></p>
","6580"
"How to draw a precise circular arc in Adobe Illustrator?","68934","","<p>Say, an arc with radius <em>r</em> centered at <em>o</em>, from angle <em>a</em> to angle <em>b</em>.</p>

<p>I don't see how to use Arc tool in Adobe Illustrator this way. What's the best way to draw it?</p>
","<p>AI sucks for this.  Illustrator doesn't draw ""real"" circles (ie., using centerpoint and radius) either, it makes an <code>Ellipse</code> using bezier curves.</p>

<p>Your best bet is to make a <code>Ellipse</code> with equal width &amp; height (ie., a circle) and use 2 <code>Line Segment</code> shapes to intersect the <code>Ellipse</code>.  It takes 3-4 steps instead of 1, but it will allow you to use specific dimensions. </p>
","1743"
"What is the font used in the new Spotify interface? Looking for an alternative for web","68230","","<p>Spotify recently rolled out their some design changes with darker design and new font for their desktop application (version 0.9.8). </p>

<p>Can someone tell me what font are they using, and if there is a similar alternative on google?</p>

<p><img src=""https://i.stack.imgur.com/BjyPc.png"" alt=""enter image description here""></p>
","<p>Google font Alternative to Proxima nova:</p>

<p><a href=""http://www.google.com/fonts/specimen/Montserrat"" rel=""noreferrer"">Montserrat</a></p>

<p><img src=""https://i.stack.imgur.com/IHFNr.jpg"" alt=""enter image description here""></p>

<p>An article released on ""<a href=""http://www.fontspring.com/similar/mark-simonson-studio/proxima-nova"" rel=""noreferrer"">Fonts Similar To 'Proxima Nova'</a>"" if Montserrat doesnt work.</p>

<p><a href=""https://typekit.com/fonts/proxima-nova"" rel=""noreferrer"">Proxima nova</a> is the font used and there have been some articles about it.</p>

<p><img src=""https://i.stack.imgur.com/gFOAV.jpg"" alt=""enter image description here""></p>

<p>Released articles that I found when I searched for it on Monday and wanted to know too (I also started a discussion in <a href=""http://chat.stackexchange.com/rooms/1240/the-ink-spot"">chat</a> about it):</p>

<ul>
<li>""<a href=""http://www.wired.co.uk/news/archive/2014-04/02/new-spotify"" rel=""noreferrer"">Exclusive: Major Spotify redesign revealed</a>""</li>
<li>""<a href=""http://mashable.com/2014/04/02/spotify-redesign/"" rel=""noreferrer"">Spotify's New Redesign Is Beautiful and Functional</a>""</li>
<li>""<a href=""http://fontmeme.com/spotify-font/"" rel=""noreferrer"">Spotify Font</a>""</li>
</ul>

<p>Just in case someone runs across this and wants to know more about Spotify history of fonts:</p>

<p><img src=""https://i.stack.imgur.com/NaNjb.jpg"" alt=""enter image description here""></p>

<ul>
<li>logotype is <strong>Gotham</strong> by <a href=""http://www.typography.com/fonts/gotham/overview/"" rel=""noreferrer"">Hoefler &amp; Co.</a> per 2013 article source in regards to Spotify: ""<a href=""http://fontsinuse.com/uses/3554/spotify-brand-and-website"" rel=""noreferrer"">Spotify brand and website</a>""</li>
</ul>

<p><img src=""https://i.stack.imgur.com/N8t7n.jpg"" alt=""enter image description here""></p>

<p>Just an FYI if you did a Google search (<a href=""https://www.google.com/search?q=font%20used%20in%20spotify&amp;oq=font%20used%20in%20spo&amp;aqs=chrome.1.69i57j0l5.5528j0j7&amp;sourceid=chrome&amp;es_sm=93&amp;ie=UTF-8#q=font%20used%20in%20spotify%20new%20design&amp;spell=1"" rel=""noreferrer"">font used in Spotify new design</a>) you would have found all the information.</p>
","30074"
"How to show background texture through text placed on background in Photoshop?","68197","","<p>Say you have an image of a wall or an old, creased piece of paper and you want to add text on that background. How can you make the texture of the background come through the new text in Photoshop so it will look like the text is actually on the background rather than above it?</p>
","<p>This is what I quickly cooked up:</p>

<p><img src=""https://i.stack.imgur.com/4HTbd.jpg"" alt=""enter image description here""></p>

<p>To accomplish this:</p>

<ol>
<li>Type your text in a bold font type. color black</li>
<li>Set the Fill to 20% (important, set fill to 20%... not opacity)</li>
</ol>

<p>Now it shines through. If you want to give it an offset, do this:</p>

<ol>
<li>Double click on your text layer in the layer box.</li>
<li>Set the Drop Shadow to white, blending mode to normal, opacity 50%, size 2, distance 2</li>
<li>set the Inner Shadow to black, size 4, distance 4, and the opacity to about 60%</li>
</ol>

<p>Now the text is pressed in the wall.</p>

<p><strong>Edit</strong></p>

<p>Or if you mean this:</p>

<p><img src=""https://i.stack.imgur.com/ZIpOj.jpg"" alt=""enter image description here""></p>

<ol>
<li>Type your text</li>
<li>Set the blending mode of it to Soft Light or Overlay.</li>
<li>Duplicate the layer and you get the result above</li>
<li>Play around with the colors</li>
</ol>
","3494"
"Merging separate paths in Illustrator","68064","","<p>I have several circles that are set at type none color and 0.01 black stroke. They're all currently in paths (except two I made into compound paths). I want to know how to remove the stroke from the areas where the shapes overlap.<br>
Here is an image:</p>

<p><img src=""https://i.imgur.com/txydUIU.jpg"" alt=""""> </p>

<p>I want it to look like what's on the right.</p>

<p>What I've done so far: I can get somewhere if I select the two hollow circles which are currently 4 separate paths and make them into a compound path on exclude, but it still looks like the image on the left. I tried removing the anchors, but that does something completely different since those two circles are then broken up into a total of 7 pieces at the intersection points.</p>
","<p>If the lower arcs are closed you can Select all the shapes, go to  Pathfinder (<kbd>Window</kbd> -> <kbd>Pathfinder</kbd>) and choose Unite function</p>

<p>Two upper circles are compound path </p>

<p><img src=""https://i.stack.imgur.com/E4HiK.png"" alt=""enter image description here""></p>

<p><img src=""https://i.stack.imgur.com/tZBzx.png"" alt=""enter image description here""></p>

<p><img src=""https://i.stack.imgur.com/HALob.png"" alt=""enter image description here""></p>
","29328"
"Making a Layer Black & White in Photoshop CS6","67574","","<p>I have a layer containing an icon in color. My goal is to have the same icon in black and white as well (i.e., both the color and the black &amp; white version in a single image). </p>

<p>When I select the color image on <em>Layer 1</em> and duplicate it, then highlight <em>Layer 1 copy</em>, and finally click on the adjustments icon at the bottom of the layers panel to reduce the hue, I get the following result:</p>

<p><img src=""https://i.stack.imgur.com/6a0ls.jpg"" alt=""Layer Panel Screenshot""></p>

<p>Selecting any layer will now yield black and white icons for both icons (even though I want <em>Layer 1</em> to remain colorful).</p>

<p>(Also, Ctrl-Z does not undo it.) </p>

<p>How can I make <em>Layer 1 copy</em> black and white but leave <em>Layer 1</em> colorful?</p>
","<p>Option/Alt click between the Adjustment layer and the icon layer. That way the Adjustment layer will only effect the layer it is ""clipped"" to.</p>
","19030"
"Create an artboard automatically to the size of an image (Illustrator)","67401","","<p>I am trying to figure out how to make an artboard automatically snap to the size of an image.</p>

<p>I know that you can draw a rectangle, then go to the Artboards window and choose ""Convert to Artboards"" from the flyout menu with the rectangle(s) selected. This does not work for images. The problem I have is that I have about 25 images that I've placed into an Illustrator document (buttons for the design of a site) and need to have them all be in their own artboards. Of course I could do this by hand but I was wondering, for future reference, if there is a way just select the image and have an artboard created to its dimensions.</p>

<p>I couldn't find an answer everywhere (all searches took me to how to make a rectangle an artboard, not an image).</p>

<p>Thanks!</p>
","<p>Use the Artboard tool <img src=""https://i.stack.imgur.com/mQqJg.png"" alt=""Artboard tool""> and double click the image, the artboard size will snap to the image dimensions.</p>
","13299"
"How to make photoshop pencil tool 8x8 pixel square","67214","","<p>I was making some pixel art and at some point I doubled the image size so now in order to continue to make my nice squares I want the pixel tool to be an 8x8 pixel square tip. Is it possible?</p>
","<p>On the Brush Palette click on the arrow to load Square Brushes. See image below, might look a bit different if you're on CS6, I'm not too sure:</p>

<p><img src=""https://i.stack.imgur.com/PWCLZ.jpg"" alt=""enter image description here""></p>
","18021"
"Exporting an object as svg from inkscape","66335","","<p>I know that Inkscape does not have the ability to export selected objects as svg, but is there a workaround that people have found that works? </p>
","<p>What I ended up doing is the following:</p>

<ol>
<li>Select the object(s) to export</li>
<li>Open the document properties window (Ctrl+Shift+D)</li>
<li>Select ""Resize page to drawing or selection""</li>
<li>File > Save As Copy...</li>
<li>Select Optimized SVG as the format if you want to use it on the web</li>
</ol>

<p>Not as quick as I would like but quicker than creating a new document for each graphic that you want to export. </p>
","18091"
"Smallest readable printed font size for Calibri on my inkjet printer?","65703","","<p>What would be the smallest font in Microsoft Word that when printed on an A4 size paper would still be readable?</p>

<p>By readable, I don't mean comfortably readable. All I need is for the printed text to be at least visible when I strain my eyes a little. </p>

<p>I am using Calibri as my font type. I have tried font size 6 before, and the text are still quite readable. Now, I want to try font size 5, but I am not sure how drastic would the change be. </p>

<p>Would font size 5 for Calibri in Microsoft Word still readable when printed out?</p>

<p>PS: I know I could do a test print on my own printer. Unfortunately, it blew up just a while ago and I have no convenient access to a printer at this point of time.</p>
","<p>It depends on what DPI you use for the print. With a high resolution, ie. high DPI, you can print very small sizes.</p>

<p>Human eyes cannot read much details beyond 300 DPI so for readability there is little point of using higher DPIs than that. Higher resolutions above 300 DPI are typically used for technical reasons such to overcome ink-bleeding (or if I may, for marketing gimmick in consumer printers).</p>

<p>If you still want to print very small letters a very high resolution is needed. It won't be readable to most people, but it's possible to do.</p>

<p>Just for the sake of process:</p>

<p>1 point of a font is defined as 1/72 of an inch. If you want to print a font in 5 points that will obviosuly be 5/72 of an inch. So to not have those raster-points merge all together you will need a resolution twice that size as a minimum, meaning 144 DPI.</p>

<p>Will it be readable? In the real-world probably not, ref. ink-bleeding. So here you need to double the resolution again and you end up at ~300 DPI. If your font is more than basic simple sans-serif you will again run into problems with ink and rendition of the details of the font so again you need to double the DPI to about 600 DPI. You can see where this is going.</p>
","13142"
"Best image dimensions for downloadable wallpaper, for PC, HD, mobile and tablet?","65329","","<p>Let's say I wanna make a website that would allow a user to download a wallpaper in sizes for PC, HD, mobile and tablet.</p>

<p>What are the top used / best image dimensions I should host?</p>
","<p>You probably need to think first on the proportion.</p>

<h2>The classical proportion</h2>

<p>The classical (oldie) porportion for desktops is <strong>4:3</strong> for example.</p>

<ul>
<li>1024x768</li>
<li>1280x960</li>
<li>1600x1200</li>
</ul>

<p>Some pads use this same proportion for example the ipad uses:</p>

<ul>
<li>2048x1536</li>
</ul>

<p><strong>Vertical orientatnion</strong></p>

<p>This takes us that this pads used in vertical orientation gives us a 3:4 proportion which would be inverting the values.</p>

<ul>
<li>768x1024 for example</li>
</ul>

<h2>The widescreen</h2>

<p>The main proportion is 16:9</p>

<ul>
<li>1920x1080</li>
<li>1366x768</li>
<li>1280x720</li>
</ul>

<p>You have the same case if you want a vertical orientation 9:16</p>

<h2>Variations</h2>

<p>There are a lot of variations in proportions and resolutions. You can take a look of them on this image from the wikipedia (the circles show the proportion):</p>

<p><img src=""https://upload.wikimedia.org/wikipedia/commons/f/f0/Vector_Video_Standards4.svg"" alt=""""></p>

<p>So the truth is you need to take descitions on the target you are aiming.</p>

<p>You can look some trends using this google search <a href=""https://www.google.com.mx/search?q=screen+resolution+statistics"" rel=""noreferrer"">https://www.google.com.mx/search?q=screen+resolution+statistics</a></p>
","51460"
"How create rounded corners for a layer or selection in Photoshop","64558","","<p>I have a white screen area 142x113 px in Photoshop.  </p>

<p>I select half of this area and tried <code>Select</code> &rArr; <code>Modify</code> &rArr; <code>Smooth</code> but it does not work the way I expected.  I tried decreasing the selection's width and now the <code>Smooth</code> command works, but not very well.</p>

<p>I have 3 questions:</p>

<ol>
<li>Why smooth does not work in the first condition?  </li>
<li>What <strong>are</strong> the best ways for creating smooth edges (rounded corners) of a <strong>selection</strong>?  </li>
<li>What <strong>are</strong> the best ways for creating smooth edges (rounded corners) of a <strong>Layer</strong>?   </li>
</ol>
","<p>I don't know why Photoshop has never had a ""rounded rectangle"" selection tool. Seems like it ought to, doesn't it? But it doesn't. So, to answer your questions:</p>

<ol>
<li><p>""Smooth"" is designed to even out rough edges. It doesn't do effective job of rounding corners because that's not what it's for.</p></li>
<li><p>To create a selection with rounded corners, you have to start with a path and turn it into a selection: Use the rounded rectangle Shape tool in ""Path"" mode (it's the middle icon, the one with the pen, between the Shape Layer and Fill Pixels icons) to create a path with the rounding you want, then press <kbd>Ctl</kbd> - <kbd>Enter</kbd> (Windows) or <kbd>Cmd</kbd> - <kbd>Return</kbd> (Mac OS) to turn the path into a selection.</p></li>
</ol>

<p>To mask a layer, just move the selection to where you want it then click the Layer Mask icon at the bottom of the Layers panel. That will create a layer mask based on your selection.</p>
","2396"
"Weird grey boxes on PDF export and (huge) quality difference in Apple Preview and Adobe Acrobat","63692","","<p>I've exported tens (if not hundreds) of PDFs with InDesign and I've never experienced this problem. It's pretty weird... The problem is that grey boxes appear around some objects. Next to that, the image quality is very good in Apple Preview, but it's pretty bad in Adobe Acrobat X and Adobe Reader 11.</p>

<p>What happens:</p>

<ul>
<li>All objects with an outer glow get a grey box around them (these include external images but also squares created in InDesign)</li>
<li>Some images with a transparent background get a grey box around them (not all, seems random). Happens to PNG, AI, PDF.</li>
<li>Image quality is very good in Preview, but bad in Adobe Acrobat X (grained edges). This happens to images, not to text (vector I suppose?)</li>
</ul>

<p>PDF details:</p>

<ul>
<li>All images are embedded</li>
<li>All placed items are high quality</li>
</ul>

<p>I've tried:</p>

<ul>
<li>Exporting in the standard High Quality settings; both problems occur</li>
<li>Exporting in press quality; both problems occur</li>
<li>Exporting as Acrobat 4 (PDF 1.3). This solves the grey box problem, but the quality problem remains. I've read somewhere that PDF 1.3 flattens? Maybe this can explain the grey boxes? Using this option is not really preferable since I would like to use hyperlinks in the document and PDF 1.3 doesn't support that.</li>
</ul>

<p>I'm using</p>

<ul>
<li>InDesign CS6 v8.0</li>
<li>Mac OSX 10.8.5</li>
<li>Apple Preview 6.0.1 (765.6)</li>
<li>Adobe Acrobat X (10.1.1)</li>
<li>Adobe Reader 11.0.0</li>
</ul>

<p>The final document is a professional portfolio which will be send via e-mail so I don't necessarily need 300dpi quality, but chances are people will view them on big monitors so I was thinking at least 200dpi.</p>

<p><strong>UPDATE</strong></p>

<p>I've added a screenshot of an object with a transparent background where you can see the grey box around it. This is zoomed in at 300%.</p>

<p><img src=""https://i.stack.imgur.com/axSYK.png"" alt=""Screenshot of an object with a transparent background where you can clearly see the grey box""></p>
","<p>A possible solution would be to export your document as a hi-res, high-quality *.jpg, place that in a new InDesign file an then export as a *.pdf. This way, everything is flattened and any artifact will not show up anymore. I'm not sure it will help your quality issues, though.</p>

<p><strong>EDIT</strong></p>

<p>Incorporating some important info from Scott's comment: Most pdf viewers are full of rendering bugs. Apple's Preview and Adobe Acrobat itself are notorious for displaying artefacts like these, especially in *.pdfs that are optimised for print. Using transparency, shadows, glows and/or blending modes in your file makes these problems more likely to show up.</p>

<p>If you want to create a high-fidelity preview, send a *.jpg or a *.jpg placed into a *.pdf. Those will show properly, without you having a lot of explainin' to do to your client.</p>
","21496"
"Photoshop won't preserve transparency of pasted images","63458","","<p>I am trying to edit an image I found online of a character. It was cropped, meaning it had a completely transparent background. So only the character was visible. I'd post the image, but I don't think it's appropriate to post here.</p>

<p>It's like this, though.</p>

<p><img src=""https://upload.wikimedia.org/wikipedia/commons/3/3a/Gluecksklee_%28transparent_background%292.png"" alt=""Clover""></p>

<p>Only the image of the clover is visible, it basically has no background. It's hard to see since the sites background is white, put if you are confused as to what I am talking about, go to another website with a non white backgrounds (such as imgur) and put the image there to see what I'm talking about.</p>

<p>Anyway, whenever I paste the image from the internet to Photoshop, it ignores the transparency and gives it a black background with weird artifacting around the character. However, when I instead paste the image to Paint.net, the transparent background is preserved. So I decided I would just paste into Paint.net then into Photo shop, but that STILL doesn't work. When I paste an image with a transparent background to Photoshop from Paint.net, it's background is replaced with a white one. I can't even magic wand away to white or black, because it makes the image look weird after removing it.</p>

<p>If someone can please help me with this, or at least tell me why this is happening, it would very appreciated.</p>
","<p>That happens with Transparent .GIF and Transparent .PNG files.</p>

<p>What you need to do is actually save the .PNG file to your computer somewhere by right-clicking and choosing 'Save As' and then open it in Photoshop instead. Doing it this way will generally preserve the transparency.</p>

<p>I've never found an explanation as to why it works this way but if you copy and paste an image with transparency from a website Photoshop fills in the transparent section with black. Again, saving the file and then opening it will generally work to preserve it.</p>
","27039"
"How can I remove text from a background?","63193","","<p>I have a background with written text over it. The thing is the image is a .jpeg, and not .psd format, so I don't have access to the layers.</p>

<p>This is the image:</p>

<p><a href=""https://i.stack.imgur.com/0PtY8.jpg""><img src=""https://i.stack.imgur.com/0PtY8.jpg"" alt=""http://f.cl.ly/items/14361k2o1V1Y2G051Z03/spaceFull.jpg""></a><br>
<sup>Click image for full resolution</sup></p>

<p>As you can see, the written text (""Space"") is quite big. </p>

<p><strong>My question is: are there any effects/anything I can do in order to remove the text and still keep the background? Or at least hide it a little bit more?</strong></p>
","<p>Of course!</p>

<p><a href=""http://www.photoshopessentials.com/photo-editing/content-aware-fill-cs5/""><code>Content-aware fill</code></a> is your best friend in this case.</p>

<p>Just make a selection around the word and go <code>Edit -&gt; Fill -&gt; Content-Aware</code>.</p>

<p>This usually does a pretty good job:</p>

<p><a href=""https://i.stack.imgur.com/yDr7J.jpg""><img src=""https://i.stack.imgur.com/yDr7J.jpg"" alt=""enter image description here""></a></p>

<p><sup>Click image for full resolution</sup></p>

<p>Then you can either go back over it multiple times (maybe in smaller sections) with Content-Aware fill to clean it up, or you can play with the <a href=""http://helpx.adobe.com/photoshop/using/retouching-repairing-images.html#main-pars_heading_7""><code>Spot Healing Brush Tool</code></a> (<kbd>J</kbd>) or the <a href=""http://helpx.adobe.com/photoshop/using/retouching-repairing-images.html#main-pars_heading_1""><code>Clone Stamp Tool</code></a> (<kbd>s</kbd>).</p>
","20890"
"Photoshop: how can I see both the mask and the masked contents?","63033","","<p>When I have a photo with a mask in Photoshop, I want to be able to edit this mask with a brush, e.g. I want to remove the sky from the photo. But as far as I know, I can only view the mask <em>or</em> the photo, but not both. I would like to be able to view them both, so that the mask is an ""overlay"" of the photo. How can I do that?</p>

<p>I hope that was clear...</p>
","<p>You mean like 'quick mask'?  Hold <kbd>Shift</kbd> + <kbd>Alt</kbd> and click on your layer mask.  Your mask will be highlighted in red, with your photo still showing.</p>
","7013"
"How can I create a tight spiral shape? (Archimedean spiral)","62981","","<p>I'm trying to create something similar to this example:</p>

<p><img src=""https://i.stack.imgur.com/Lvtjf.png"" alt=""example sprial""></p>

<p>What tool should I use, or is it just squares and circles attached together?
Great if you know a tutorial for this effect.</p>
","<p>Which part are you referring to? If it's the spiral, don't use the spiral tool. You'll want a linear/Archimedean spiral for that. You can find a tutorial on creating those here: <a href=""http://vectorguru.com/tutorials/013-archimedean-spiral-in-illustrator.html"">http://vectorguru.com/tutorials/013-archimedean-spiral-in-illustrator.html</a></p>

<p>If it's the circled segments of the spiral, just split your spiral into individual paths and give them circular caps (under the 'Stroke' menu).</p>

<p>If it's neither of these, please clarify and I will try to help/analyse. :)</p>
","29623"
