title,viewcount,title,body,body,acceptedanswerid
"Why is my Toyota dashboard shiny and sticky, and how do I clean it?","37191","","<p>I have a 2008 Toyota Camry, which is primarily kept in Florida (southern U.S.).</p>

<p>My entire dashboard has been sticky / tacky for years.  I do not know why or how it got this way.  It accumulates dust and grime, and I have no way to properly clean it since all towels and cleaning cloths, unless extremely wet, get caught on it, and then it accumulates fibers from the cleaning cloths.  If I press into the dashboard with my finger, it retains a fingerprint.  I can easily cleave a piece off with my nail.  It has been this way since at least a year after I bought the car, and the Toyota dealership I brought it to insisted that it was my fault, and that I must have used some sort of corrosive cleaning solution on the dashboard, but I hadn't.  Some Windex, perhaps, but that shouldn't harm a dashboard, otherwise it'd be common knowledge by now!</p>

<ol>
<li>How / why did this happen?</li>
<li>How can I repair it without replacing the entire dashboard?</li>
<li>How should I be cleaning it?</li>
</ol>

<p>Photo - note the shiny (tacky to the touch) dashboard and accumulated dust.</p>

<p><img src=""https://i.stack.imgur.com/vBhiH.jpg"" alt=""Example of stickiness/shininess""></p>

<p>Photo - note the dangerous nighttime glare created by the shiny dashboard.  Glare also exists under direct sunlight, and is much worse.</p>

<p><img src=""https://i.stack.imgur.com/I6xcY.jpg"" alt=""Example of shiny dashboard at night""></p>
","<p><strong>MAJOR UPDATE - TOYOTA WARRANTY EXTENSION FOR ""STICKY DASHBOARDS""</strong></p>

<p>Today ( <strong>12/29/2014</strong> ) I received in the mail a Warranty Enhancement Notification regarding my Toyota.  Complete coincidence that I received this a few weeks after I posted the original question.</p>

<p>A relevant December 18th, 2014 <a href=""http://www.wptv.com/money/consumer/help-for-melting-dashboards"" rel=""nofollow noreferrer"">article</a> from a consumer investigator regarding this issue.</p>

<p>Important excerpts from my Warranty Enhancement Notification include:</p>

<blockquote>
  <p>This program will extend the warranty coverage for repairs related to cracked and/or sticky/melting Dashboards (Instrument Panels) as a result of heat or humidity on 2003-2005 model 4Runner, 2005-2010 model year Avalon, 2007-2011 model year Camry and Camry Hybrid, 2004-2010 model year Sienna, and 2004-2008 model year Solara vehicles.  </p>
  
  <p>Dashboards can become cracked and/or sticky/melted over time for a number of different reasons and under a number of different circumstances.  If the Dashboard has become cracked and/or sticky/melted as a result of heat or humidity, the repair will be performed at no charge as soon as parts become available.  </p>
  
  <p>Primary Coverage offers warranty enhancement described herein for all owners until May 31, 2017, regardless of mileage or date of first use of the vehicle.  </p>
  
  <p>Secondary Coverage supplements the Primary Coverage for some owners by offering the warranty enhancement described herein for 10 years from the date of first use of the vehicle, regardless of mileage.  </p>
  
  <p>... coverage is for warranty work performed for the covered Dashboards and must be performed at an authorized Toyota dealer only.  </p>
  
  <p>If you have previously paid for repairs to address any {qualifying} Dashboard, mail a copy of repair order, proof-of-payment, and proof-of-ownership to address for reimbursement consideration:  </p>
  
  <p>Toyota Motor Sales, USA, Inc.<br>
  Toyota Customer Experience, WC 10<br>
  19001 South Western Avenue<br>
  Torrance, CA 90509  </p>
</blockquote>

<p><strong><em>Original, December 17th, answer follows</em></strong></p>

<p>I discovered the following during research after I posted the question.</p>

<p>Searching online against <em>""Toyota Camry Sticky Dashboard""</em> returns many very specific results, including <a href=""https://www.youtube.com/watch?v=47W3SLkgVp0"" rel=""nofollow noreferrer"">videos</a>.  There are many reports of Toyota Camry vehicles (standard, hybrid, and other variants) from the 2007-2009 year range producing a sticky dashboard, which eventually transforms into a shiny, reflective surface, which creates a definite driving safety hazard, obstructing the driver's view.</p>

<p>Per <a href=""http://www.hawaiinewsnow.com/story/21726645/exclusive-some-toyota-camrys-suffer-from-sticky-cracking-dashboards"" rel=""nofollow noreferrer"">Hawaii News Now</a>, Toyota's stance is the original warranty only.  As this tackiness of the dashboard seems to happen more often after 3 years, once the warranty has ended, and since there is no recall program, many owners are out of luck.</p>

<p>What can a consumer do?  Concerned U.S. consumers can <a href=""https://www-odi.nhtsa.dot.gov/ivoq/"" rel=""nofollow noreferrer"">file a complaint</a> with the <a href=""http://www.nhtsa.gov"" rel=""nofollow noreferrer"">National Highway Traffic Safety Administration</a> (NHTSA) with an emphasis on (1) the stickyness of the dashboard, and (2) the shiny/reflective surface the dashboard creates, as a safety hazard.  Reviewing the NHTSA complaints reveals multiple submissions regarding this specific issue; perhaps if there are more submitted, the NHTSA will investigate and prompt a recall.</p>

<p>Otherwise, I cannot recommend how to repair the surface.</p>

<p><strong>Feb. 19, 2016 UPDATE:</strong> Of note, I have been on a waiting list to have this repaired for over a year; my local dealer claims that Toyota has not yet shipped any replacement dashboards, but I find this hard to believe.</p>

<p><strong>April 2016 UPDATE:</strong> One year and four months after getting the warranty extension, my local dealer finally received dashboards and replaced mine.  It looks fine now; no issues, no stickiness.  Now if only they'd address the poor leather stitching, the degrading ceiling fabric, the disintegrating steering wheel, and the interior black paint chipping off the power window buttons.  I'm never buying a Toyota again.</p>

<p><strong>January 2017 UPDATE:</strong> They replaced the cracking dashboard of my wife's Solara convertible, which was also under the recall.  Unlike my dashboard, hers has a very funky smell, as though someone had smoked several packs of cigarettes around it.  The dealership assured us this is normal and will fade over time.</p>
","14625"
"Can I jumpstart a non-hybrid car from a hybrid or full electric car?","37131","","<p><a href=""https://mechanics.stackexchange.com/questions/21275/starting-using-a-deep-cycle-battery"">This morning I had starter battery troubles</a> with my 2001 VW Eurovan.  As it happened, my father-in-law arrived just at the right time in his fancy new Toyota Camry hybrid.  So we opened the hoods, dug out the jumpstart cables and then got stuck.</p>

<p>Under the hood of the hybrid Camry is very unfamiliar territory.  I think I was able to identify an internal combustion engine in there, but there was nothing that remotely resembled a good, ol' fashioned lead-acid battery with red and black posts to clip the jump leads to.</p>

<p>Now by definition, hybrid cars have oodles of battery power, but is any of this whizzy new battery power available to jumpstart hapless internal-combustion vehicles whose century-old technology has given out on them?</p>

<p>In other words, can a I use a hybrid vehicle to jumpstart a non-hybrid vehicle?  If so, how?</p>

<p>Case in point is a Toyota Camry hybrid, but I'd also be interested in the general case (any hybrid or full electric vehicle).</p>
","<p><a href=""http://www.plugincars.com/why-do-electric-cars-have-lead-acid-12-volt-batteries-when-lithium-lighter-129118.html"">There are two power systems on <em>all</em> electric cars</a> (fully electric and hybrids alike). This is in conjunction with the much higher voltage battery packs which normally power the electric motors. The reason for this extra power system is to power things like lights, electronics, and HVAC systems (to name a few). Most hybrid vehicles (and never a fully electric vehicle) do not have an alternator. Instead they have a DC to DC converter which steps down the power from the battery pack to recharge the 12v lead-acid battery.</p>

<p>You can use this 12v system to jump other vehicles. The key is to know where the battery is located. In some cars, it is located in the trunk area. In other cars it is located up front. In yet other cars the battery is not easily accessed, but there are power provisions (studs) which allow you to clamp onto with jumper cables. It is good to know <em>exactly</em> where your 12v battery is located not only for jumping other vehicles, but also in case your vehicle ever needs to be jumped.</p>

<p>I have seen noted to be careful when jumping your car or jumping to another car. You need to use the cables to charge the dead battery. Don't let there be large surges of electricity or you can damage electronics. If you leave the jumper cables in place for a while, this will allow some electricity to build up in the dead battery before you try to actually start the other vehicle. As small as this auxiliary battery is on a fully electric car, I don't think I'd use it to jump another vehicle, though you would still need to know where it's at in case you ever need to get it started.</p>
","21280"
"Is Start & Stop technology good or bad for my car? (Alfa MiTO)","37113","","<p>I was recently in the lucky position to obtain an (almost brand new) Alfa Romeo MiTo, Progression. Like many new cars coming out these days, it has ""Start &amp; Stop"" technology that turns the engine off when the car is stationary and is put in neutral and the clutch is released. When putting down the clutch again the engine fires back up.</p>

<p>My question then is this: </p>

<p>a) Is start-stop technology bad for my engine in any way? </p>

<p>b) What impact might start-stop have on my battery? I.e. won't it deteriorate battery life with the constant turning on and off? (The radio, fans and lights remain on whilst in ""stop""-mode, but not things like the aircon.)</p>

<p>c) Will this technology really benefit me that much with regards to fuel-consumption? I can imagine it will be more economic when stops in heavy traffic become really long or traffic lights are red for long periods, but for the most part when driving the car doesn't turn off for longer than a minute at most before I have to ""start"" it up again.</p>

<p>As many new cars lately have this technology I imagine that it can't be that bad, but I'm curious as to it's actual real benefits. I can turn this feature off, but I have to do so every time I start my car up for the first time and then I'm stuck with this glaring orange light in my dash, letting me know it's turned off.</p>
","<p>I would imagine that this sort of technology would lead to increased wear on your starter motor, as it is being used far more than it would normally be, however I would hope that they would have anticipated this and designed the starter to be more robust than a traditional one.</p>

<p>The battery should be able to cope with it fine all the time it is in good condition. Batteries do, however, deteriorate over time, with a usual life of around 8-10 years at most. I suspect that as your battery starts to deteriorate, it won't be able to cope as well with the increased drain, leading to the car failing to re-start with traditional flat-battery symptoms. How well the electronics cope with this remains to be seen!</p>

<p>As to your third question, I doubt it will help much at all. Getting an engine started needs quite a lot of energy (hence the big chunky battery), and the only way to get that energy is to burn fuel, through your alternator sapping power as it recharges the battery. I don't know the exact figures, but I suspect you'd have to have the engine off for a fair while to save enough fuel to offset the cost of starting it again.</p>
","827"
"Loose Handbrake?","36839","","<p>Today I think I pulled my handbrake maybe a little too hard to stop my self from rolling down a hill. The stick is now loose and it engages only when I pull it to the very top. I can pull it up without any effort until it reaches that engage point.</p>

<p>Anyway, is it dangerous to continue using it this way?</p>

<p>Edit: its a 97 Toyota Levin</p>
","<p>You have either stretched the cable(s) or pulled them out of alignment, both of which can usually be solved by re-adjusting them. </p>

<p>The adjuster can be found at the point the cables reach the lever, but depending on the design it may be inside the car (under some trim between the seats) or underneath - Your workshop manual should tell you which it is, and how far to adjust it. Generally you should aim for it to be fully engaged 3-4 clicks before the top of the lever's travel, but that does vary.</p>

<p>One caveat is that if the cable has stretched too far, there will not be enough adjustment left to tighten it, in which case you will need new cables. Replacement is obviously a more complicated job than adjustment, but usually still within the scope of a fairly competant DIY mechanic.</p>

<p>The danger of driving a car with a non-functional handbrake is that you no longer have an emergency brake in the event of a service brake failure. Additionally, you won't be able to park on a slope! (unless it is a manual car and you park it in gear)</p>
","2105"
"Can I disable antitheft (PATS) on 03 Mustang?","36762","","<p>Just bought an 03 Mustang from an auction and took it on a trip.  The anti-theft system kicked in and I had to disconnect/reconnect the battery to get it working again.  That worked a few times and I thought it would continue to work until I got home where I would get it looked at.</p>

<p>Unfortunately it stopped working altogether and I had to tow it to a dealership.  I asked them to disable the anti-theft system altogether but they tell me that's not an option and I have to fix it.  A call to my regular mechanic who I trust confirmed that they were telling the truth.</p>

<p>However, I've seen webpages talking about 'tunes' and 'tuners' (I have no idea what that is though) you can get to disable it and referencing Mustangs specifically and I'm pretty sure one page was even specifically talking about the '03 Mustang.</p>

<p>So my question is:  Is there a way to just disable the anti-theft system?  I'm not worried about anyone stealing my car but I definitely don't wanted to get stranded several states way from home ever again so if there's a way to do it I'd sure like to know.</p>

<p>Thanks!</p>
","<p>If you want to bypass your antitheft, you can attach one of your PATS keys inside your steering collumn by the lock cylinder. This will make the car always 'see' a key with a chip. You caqn then use a regular steel key. This is also a 'cheater' fix when installing remote starts on cars with PATS so you don't need to buy a module.</p>
","2978"
"Do I have to rely on wire color to correctly wire up an O2 sensor?","36664","","<p>It seems that everyone and their grandmother has a different <a href=""http://www.lambdasensor.com/main/mcolours.htm"" rel=""nofollow noreferrer"">color-code convention for 4-wire O2 sensors</a>, which complicates matters when one is trying to wire up a replacement ""universal"" O2 sensor.</p>

<p>Is it possible to determine signal-wire polarity on a 4-wire O2 sensor without relying on wire color-coding?</p>

<hr>

<p><img src=""https://i.stack.imgur.com/6EWo7.jpg"" alt=""Toyota""></p>

<p><img src=""https://i.stack.imgur.com/8KUY5.jpg"" alt=""Honda""></p>

<p><img src=""https://i.stack.imgur.com/4NtXL.jpg"" alt=""Chevrolet""></p>

<p><img src=""https://i.stack.imgur.com/j3Fhq.jpg"" alt=""Red-Black-Purple-Tan""></p>

<p><img src=""https://i.stack.imgur.com/fEEia.jpg"" alt=""Purple-White-Black-Grey""></p>
","<h1>No, you don't have to rely on wire colors to figure out what's what.</h1>

<hr>

<p>With nothing more than a decent multimeter and premix flame (blowtorch or gas stove), a two-test sequence can reveal the identity of each wire, assuming the O2 sensor is fully-functional:</p>

<ol>
<li><p><strong><em>Determine the heater wires</em></strong></p>

<p>This should be done first. These wires serve to heat up the O2 sensor to bring it up to operating temperature via a resistance-based heating element.</p>

<p>To test, set the multimeter to resistance mode and use it to probe and figure out which wires register a resistance (usually 4-6 Ω). The two wires which register a resistance reading are the heater wires; the other two will show up as an open circuit or infinite resistance.</p>

<p>As the O2 heater is resistor-based, polarity is not a concern here. Note down which two wires correspond to the heater circuit and proceed to Test 2.</p></li>
<li><p><strong><em>Determine sensor signal polarity</em></strong></p>

<p>The O2 sensor signal gives an indication of oxygen content sensed by the probe by sending an induced voltage that corresponds to the level of oxygen detected. However, this does require the sensor to be heated up to operating temperature. <strong>Necessary precaution must be taken</strong>.</p>

<p>To test, set the multimeter to voltage mode and attach its probes to the two non-heater wires, noting which probe is negative and which is positive. Heat up the sensor's tip with the premix flame. Within a minute, the sensor should register a voltage in the 0-1 V range.</p>

<p>If the voltage signal is positive, this indicates that the positive multimeter probe is connected to the signal wire and negative probe is connected to earth.</p>

<p>If the voltage signal is negative, the multimeter probes have been connected in the opposite sense, so the negative probe is connected to the signal wire, while the positive probe is connected to earth.</p></li>
</ol>
","15388"
"How can I connect an Aux input to a 2004 Honda Jazz stock stereo?","36611","","<p>Just bought a used Honda Jazz 1.4 SE for my wife, and although it has a CD/Radio with an Aux button on it, there is no external connection I can see.</p>

<p>As she wants to be able to connect her iPod, I am looking at how to do this. </p>

<p>My background is in electronics so I'm more than happy to build circuitry if required, but am hoping I can just wire a headphone type plug into the stereo if possible.</p>

<p>Is there a socket I can get at, and if so does anyone have a wiring diagram?</p>
","<p>I was looking for the same thing recently on a 94 Accord (different radio harness). Just looked around again to see if there's a solution on the 03-07 Honda radios and here are the results:</p>

<p>On some units you can solder into the aux interface. Otherwise you can cheat the radio into using its CD/Nav/XM expansion plug as an aux input. This usually requires an additional <a href=""http://www.oemautosound.com/pc-289-88-pie-hon03-aux-honda-2003-2011-auxiliary-input-adapter.aspx"" rel=""noreferrer"">part</a> to convince the radio you're using an expansion, but my guess is that part is just shorting a few pins, so you could probably whip out your background in electronics and save the $.</p>

<p>Anyway <a href=""http://www.hondafitjazz.com/audio.htm"" rel=""noreferrer"">I recommend starting here</a> and/or googling ""honda fit jazz head unit wiring diagrams."" As a last resort, the radio accessories work. 20-60 USD, easier than hacking but audio quality is not great.</p>

<p><img src=""https://i.stack.imgur.com/SAMMy.jpg"" alt=""enter image description here""></p>
","3762"
"Which Reluctor Wheel on LS Engines?","36598","","<p>Around 2005 or 2006, GM started using a 58-tooth reluctor wheel, where before they used a 24-tooth wheel in the LSx based engines (LS1, LS2, LS3, etc.). This wheel is used as a way for the computer to detect where the crankshaft is at in its rotational cycle. I have done a lot of research, but have found no credible source to tell me exactly how to tell. I believe there was some overlap in model years where GM used both wheels. The reason this is important is the PCM is specific with respect to the wheel.</p>

<p>How do you tell which engine has which wheel without tearing the engine apart?</p>
","<p>All engines shipped from GM since January 2006 carry the newer 58x reluctor wheel. If you have an early LS2 (PN 12499750) then it's considered an '05 engine and will carry the 24x reluctor wheel like the LS1 and LS6 variants. This is important to know when you start shopping around for a computer to run your engine. Any LS engine can be converted either way by swapping out the reluctor wheel, but it's a bit of a pain since it has to be pressed onto the crank.
 <a href=""http://www.superchevy.com/technical/engines_drivetrain/completebuilds_testing/sucp_0906_chevy_chevelle_ls_engine_swap/viewall.html#ixzz2oflNXNOl"" rel=""nofollow"">http://www.superchevy.com/technical/engines_drivetrain/completebuilds_testing/sucp_0906_chevy_chevelle_ls_engine_swap/viewall.html#ixzz2oflNXNOl</a></p>

<p>EDIT: It would seem there are a few more variables at play here, but there are two irrefutable things to check for. First, it appears that all 58x reluctor wheel engines are Drive By Wire (DBW) and all 24x are Drive By Cable (DBC). Secondly, all 24x wheels are detected by a black sensor, while 58x use a grey sensor. This sensor is located at the back of the block, near the oil pan, on the passenger side of the engine, just above the starter.</p>
","8222"
"Aluminium engine vs Cast Iron engine","36516","","<p>What is the advantage that the aluminium engines provide over the cast iron engine apart from the fact of rusting and weight reduction.</p>

<p>Manufacturers like to boast about their all new aluminium engines does this really mean anything to the customer?</p>

<p>Should i buy a slightly more powerful cast iron engine or the less powerful aluminium engine?</p>
","<p>You've already stated the main reason for the aluminum blocks which is the weight reduction. It is the same reasoning which has led Ford to produce their F-Series trucks with an aluminum body: weight reduction equates to better fuel economy. Most manufacturers today are using aluminum in various places to reduce the overall weight of the vehicle. As far as rusting goes, this usually isn't an issue on cast iron blocks as it's life is spent under cover. Only when it is left sitting in the elements does it suffer this fate.</p>

<p>Since you are reducing weight in the front end of the vehicle, it can in most instances provide a better weight bias as well. For those vehicles which are concerned with centering the weight of the vehicle (ie: Corvette), taking 110 lbs off the front of the car (when they moved to the LS1 engine and variants) helped a lot in this transition (moving the transmission to the rear of the car helped as well). This can provide better cornering attitude and help with over/under steer mannerisms. </p>

<p>There are three main advantages (that I can think of) for a cast iron block over an aluminum one:</p>

<ul>
<li>Dimensional Stability: Aluminum grows more during the heating process than does iron. Extra precautions must therefore be built into aluminum blocks so as counteract this condition and prevent issues.</li>
<li>No Cylinder Liners: If you <em>ever</em> want to rebuild an aluminum block where the cylinder liners are toast, they must be replaced. This is a large machining expense in comparison to having to just bore the cylinders in a cast iron block. </li>
<li>Cost: Cast iron has been used in industry for many years and is fairly easy to produce. Aluminum, on the other hand, costs a lot more to refine from bauxite ore. Just in materials alone, the cost is greater. Then look at the cost for the cylinder liners and special casting processes which must be employed to get the aluminum block correct and the cost goes even higher. There is some trade-off, however, in the heating process (doesn't take as much energy to melt aluminum v. cast iron), and aluminum is easier to machine (less wear on the machine tooling/fixtures v. cast iron). </li>
</ul>

<p>I'm not sure why you think any given cast iron block is going to be more powerful than any given aluminum one? This is all dependent upon the engine which you are looking at and what the manufacturer has done in the performance realm. If you are just trying to compare the two, this is a decision you'll have to make on your own.</p>
","26410"
"Why would the steering be intermittently very heavy in a 2001 Dodge Caravan?","36514","","<p>The steering wheel is very hard to turn immediately after starting the van when the engine is cold.  This only happens intermittently (maybe 1 out of 30 times) After a few seconds it becomes easy to turn, as if the power steering was off and it turned itself on. I checked the the power steering fluid and it is full.</p>

<p>It's a 2001 Dodge Grand Caravan, with about 160,000 miles on it.  Rack and power steering pump are original.</p>

<p>What could be causing this?</p>
","<p>With power steering complaints such as yours where the symptom is intermittent the diagnosis is mostly guesswork in a setting such as this. You can do a few things to get to the source though.</p>

<p><strong>A little about modern power steering</strong> 
Many vehicles have power steering assist controls such as a vehicle speed sensors and pressure switches/solenoids that stage the level of power assist based on speed and steering load. Typically you should have full assist at lower speeds fading into no assist at higher speeds, so at startup in your driveway full assist should be present on your vehicle.</p>

<p>Before working through guesses you should make as many observations as possible to pinpoint things such as leaks or failing components. Look for leaks and listen for odd noises related to turning the steering wheel back and forth.</p>

<p><strong>Possibilities:</strong>
This list of possibilities is not exhaustive and is simply drawn from my personal experience. Your mileage on its usefulness may vary. ;)</p>

<ol>
<li><p><em>Fluid is low</em> - upon startup a car with low fluid can/will develop surges due to air being sucked through the system. Check the fluid level at your power steering reservoir. Adjust the fluid level as necessary.</p></li>
<li><p><em>Fluid is contaminated</em> - power steering fluid will contaminate over time and properly flushing the power steering system is a commonly neglected maintenance item. Depending on driving conditions and fluid quality the contamination can vary from soot developing in the system to goopy sludge caused by moisture. Use a turkey baster to draw out some of the fluid when it is cold and determine whether it is contaminated. The fluid should not be black/opaque. Check your owner's manual for the recommended power steering service interval and do this first if you are having a problem. If the fluid is contaminated then putting off the flush could lead to much more expensive repairs.</p></li>
<li><p><em>The filter is clogging up</em> - this is usually a byproduct of condition #2 and typically the clogging filter is what gets a person to pursue fixing their car's problem. Some vehicles have an inline filter where on others there is a screen built into the reservoir that captures contaminants. Replacing or cleaning the reservoir should be part of a good power steering flush. If your reservoir is clogging then negative pressure on the system can cause wear problems on other components.</p></li>
<li><p><em>The power steering pump is leaking/failing</em> - A failing power steering pump often is visibly leaking. Leaking pumps fail to operate properly due to air/contaminants entering through the bad seal or lack of sufficient operating pressure caused by fluid escaping the seal. (depending on which seal is leaking) Premature failure of a power steering pump can also be experienced when certain power steering fluid types begin to break down or abrasive contaminants are carried through the system. The failing pump is going to get your attention when it begins to buzz, rattle or whine.</p></li>
<li><p><em>The control body is failing</em> - There is a controller consisting of orifices and valves that allows fluid to flow based on need and rack load. This control body has highly precise tolerances and will wear out or clog due to fluid contamination or fluid failure. This unit is typically part of the rack and pinion assembly. If you hear a whine or jitter coming from under the vehicle and in close proximity to where the steering yoke meets your power steering rack then this could be the problem. </p></li>
<li><p><em>Other unknowns</em> - The problem could be none of the above. Kinked or collapsed hoses, electrical problems and even solid state device failure is not out of the question. Anomalies across designs exist and a specialist with your car maker might be the best place to find advice.</p></li>
</ol>
","2750"
"2003 Chevrolet Impala - Jerks after Stopping","36401","","<p>I have a 2003 chevy impala.  When I hit the gas (whether it be a light tap or hit it pretty hard), my car kind of waits a second, jerks and then takes off (revs go kinda high when it's waiting).  To me it kind of feels like the first  gear is waiting to catch and then it catches and it jerks.  This only happens when going from being stopped (ie at a stop light).  Does anyone have any idea what this could be?</p>

<p>It's been doing this for a long while now.  Been meaning to have it looked at, just haven't had time or money.</p>
","<p>The Chevy Impala's <code>4T65E</code> transmission was said to feature an updated <code>Pressure Control Solenoid</code> starting in 2003. This was a major issue in the 2000-2002 model years. But, there are still many people with the 2003MY vehicles that are experiencing the same issue as you. The vehicle may or may not already have illuminated a <strong>Check Engine Light</strong> due to the issue. Even if not, it most likely still has stored a fault that could verify that the <code>Pressure Control Solenoid</code> is faulty. The trouble code for this would be <code>P1811 (max adapt, long shift)</code>. </p>

<p>The component is located behind the side cover of the transmission and should take ~5 hours for a quality mechanic to complete. It is a rather big job and involves lowing the front cradle to gain access. If you're not 100% comfortable with a job of this magnitude this then get the vehicle to a well known transmission shop. </p>

<p>Below: <code>Pressure Switch Assembly</code> (It is possible that the you can get the switch separate from the entire assembly. That's something you or your mechanic can look into)</p>

<p><img src=""https://i.stack.imgur.com/QeHVC.jpg"" alt=""enter image description here""></p>
","5704"
"Will driving through puddles do any damage to my car?","35707","","<p>I've often been told that driving through puddles (anything from a small one to 3-4cm deep) can be bad for my car, and I shouldn't drive through them.</p>

<p>I know about aquaplaning, but is there any other damage driving through puddles can do? </p>

<p>I mean in general, so I could also be doing at high speeds, so there is quite a big splash...</p>

<p>EDIT: Does it have any effect on the brakes as well?</p>
","<p>Your car <em>may</em> have plastic guards underneath to stop water from spraying up on sensitive components, but everything under the hood is typically waterproof to some degree.  That said, the only ""damage"" I have ever seen is the spray of water loosening or tearing off plastic guards that are not properly fastened or half-way ripped off already.</p>

<p>The basic short answer is, it shouldn't break anything that isn't somewhat broken already.  Cracked light housings could get wet, etc.</p>

<p>If the water is deep enough that there is a huge rush of water over the front of the car or the engine bay, you <em>could</em> suck some water into the intake, but then again, the intake/air filter housing is made to deal with this as well.</p>

<p>Added:  The heat from the brake system should dry them very quickly.  There will be a momentary loss of a little braking power, but shouldn't be very noticeable.  Most of the splash will be directed away from the wheels, so the brakes might not even get wet.</p>

<p>I personally love to hit puddles at high speed to see the big spray.  My wife hates it.</p>

<p><strong>Edit based on comments...</strong></p>

<p>For safety, don't speed on residential streets and never hit a big puddle unless you've driven over the same spot in dry weather.  Chances for hydroplaning are great, so go over puddles in a straight line and avoid steering or braking input until the puddle is crossed.<br>
Large waves of water can ""hydrolock"" the car if water is sucked into the engine, which is bad.  The intake is made for splashes, not waterfalls.</p>
","21793"
"Air trapped inside radiator after adding coolant","35591","","<p>It has now happened twice to me that after adding coolant to the radiator, when I turn the car on the RPM's will bounce up and down and the engine is reving (between 1k and 1.5k RPM's). Normal idle is 750 RPM's. After a while it will eventually idle fine, but usually only after driving it for a bit.</p>

<p>Now what I have tried is leaving the radiator cap off and letting the car warm up to try and let the air escape and this looks like it works. The coolant level rises all the way to the top and will eventually 'burp' and go back down. I've let it run for about 20 minutes. But there still seems to be air trapped inside as startups still has rough idling. </p>

<p>I have seen some references to a bleeder valve, but my car doesn't seem to have this (2002 Honda Accord). Is there any better way to get the air out? </p>
","<p>Here's a <a href=""http://honda-tech.com/showthread.php?t=2828549"">thread</a> from honda-tech.com.  Sounds like you should have one from the factory, but it's possible an aftermarket thermostat housing was installed minus the valve.  </p>

<p>If you really have no bleeder, you could install a thermostat housing that has one, or pull yours and install one yourself.</p>

<p>Otherwise, you're on the right track, though you might try running the heater and squeezing the hoses to move air bubbles along.  Be careful poking around the engine bay with the engine running, don't lose any fingers.  Gentle prods from a rubber mallet might be a safer strategy.  You also need to wait for the engine to warm up and for the thermostat to open, otherwise you could have some air trapped in the block with no way out.  </p>
","4467"
"Stiff gearchange especially when cold","35526","","<p>I have a 2002 Skoda Octavia. Recently I've noticed that when it's cold, the gearbox is very recalcitrant, particularly in the lower gears. The feeling is of ""stodginess"" with a slight audible squeak.</p>

<p>Does this mean the gearbox oil needs refreshing? Is this easy to do at home? In the Hayne's manual, it suggest that to do this you need to jack the car up at both the front and the back, so that it is completely level. I'd have to get extra tools to do that right?</p>

<p>Is there anything else that could cause this (worn linkages/bushes?)?</p>
","<p>My first try would be changing the oil. Fresh fluid is never a bad thing :) and it's fairly inexpensive (parts and labor). I've change mine last summer and it improve the ride. </p>

<p>As for the way to do it, refer to your manual since it's more vehicle specific. In my case, it was just a case of removing the oil pan drain plug, wait, put back drain plug and fill with fresh oil.</p>
","2649"
