title,viewcount,title,body,body,acceptedanswerid
"What do the numbers on my credit/debit card mean?","135977","","<p>I have the following visa card from comdirect.de:</p>

<p><img src=""https://i.stack.imgur.com/usapO.jpg"" alt=""enter image description here""></p>

<p><img src=""https://i.stack.imgur.com/TF3B6.jpg"" alt=""enter image description here""></p>

<p>I guess:</p>

<ul>
<li>Number A is my credit card number. The 4 groups don't have a meaning.</li>
<li>Number B: I have no idea. Might be my security code?</li>
<li>Number C is my security code.</li>
<li>Number D is eventually a card code (GD is <a href=""https://en.wikipedia.org/wiki/Giesecke_%26_Devrient"">Giesecke &amp; Devrient</a>)</li>
</ul>

<p>So my question is mainly about number B and C.</p>
","<blockquote>
  <p>Number A is my credit card number. The 4 groups don't have a meaning.</p>
</blockquote>

<p>They do, actually. First digit is 4 for VISA, 5 for Mastercard, 6 for Discover/Diners Club, 3 for American Express/Diners Club (those are shorter than 16).</p>

<p>Also, first 6 digits for Visa and Mastercard are code numbers for the issuing institution. By these 6 digits anyone can know which institution issued the card, and what type of card it is (debit/credit, premiere or not, etc).</p>

<blockquote>
  <p>Number B: I have no idea. Might me my security code?</p>
</blockquote>

<p>This is a security measure. These 4 digits must match the first 4 digits of your card number (the first 4 digits of the issuer code. The last 2 are card types for the issuer, though some different issuers may share the first 4 as well and only differ by the last 2). Amex cards don't have this (I'm not sure about Discover).</p>

<blockquote>
  <p>Number C is my security code.</p>
</blockquote>

<p>Yes, this is called CVC or CVV2. It is used for card-not-present transactions. The purpose of the code is to verify that a payment card is actually in the hands of the cardholder/merchant, for example when using the card over the internet or phone. </p>

<p>On American Express cards this is 4 digits, and they appear on the front of the card.</p>

<blockquote>
  <p>Number D is eventually a card code (GD is Giesecke &amp; Devrient)</p>
</blockquote>

<p>This is bank-specific, so I guess whatever you said...:-)</p>
","29780"
"Sales tax ""trick"" while buying a used car; i.e. declaring sale at lower than actual transaction value?","135332","","<p>I am selling my car and have found a potential buyer. After I transfer the vehicle ownership, the buyer will have to transfer the vehicle title to himself, and will also need to pay sales tax on the sale price.</p>

<p>As the buyer is paying me in cash, he asked me to write down a really low amount as sale price, so that he will save a considerable amount of the sales tax.</p>

<p>So, I would get my asking price, but it won't look like that on the paperwork.</p>

<p>Can declaring a lower amount for the sale price get me in trouble later? Or will it be just the buyer at risk because it was the buyer's decision or idea?</p>
","<p>Yes you can get in trouble. Here is the quote from the <a href=""http://www.dmv.ca.gov/portal/dmv/forms/forms/reg/reg135.pdf"">Bill of Sale</a> form from California:</p>

<p>This line is right above where you sign.</p>

<blockquote>
  <p>I certify (or declare) under penalty of perjury under the laws of the
  State of California that the foregoing is true and correct.</p>
</blockquote>

<p>Other states are similar. <a href=""http://www.dmv.virginia.gov/webdoc/pdf/sut1.pdf"">Virginia</a> uses more words:</p>

<blockquote>
  <p>In accordance with all applicable statutes, administrative rules and
  regulations, I certify that the selling price of the above-described
  motor vehicle was $ ______________, which included all accessories
  and/or attachments with no trade-in allowance or any other
  transaction. I further certify and affirm that all information
  presented in this form is true and correct, that any documents I have
  presented to DMV are genuine, and that the information included in all
  supporting documentation is true and accurate. I make this
  certification and affirmation under penalty of perjury and I
  understand that knowingly making a false statement or representation
  on this form is a criminal violation.</p>
</blockquote>
","43592"
"If something is coming into my account will it be debit or credit in my account?","125803","","<p>I have made a small balance sheet on google docs for my monthly expenses and income. If something comes into my account, would that be a credit or a debit in my account? If I got 500 from somewhere, would that 500 be written under debit column or credit column? Why?</p>
","<p>The bank will make this even more confusing because they use the terms from their own perspective.</p>

<p><strong>From the bank's perspective</strong>  (printed on your statements)<br>
  <strong>credit</strong>: Money into your account  (increases the bank's liabilities)<br>
  <strong>debit</strong>: Money out of your account  (decrease bank liabilities)</p>

<p><strong>From your perspective:</strong><br>
It depends on the nature of the transfer of money, but here are the most common for a personal account.<br>
Income into your account: <strong>Credit</strong><br>
Expenses out of your account: <strong>Debit</strong><br>
Payment on a loan made for an asset (house/car): <strong>Credit</strong> for the loan account, <strong>debit</strong> for the equity account for the car/house/etc.</p>

<p>Yes, it's complicated. Neither credits nor debits are always a + or -. That's why I agree with the advice of the others here that double-entry accounting is overkill for your personal finances.</p>

<p><strong>Note:</strong> I simplified the above examples for the purpose of clarity. Technically every transaction in double entry accounting includes both a credit and a debit (hence the ""double"" in the name). In fact, sometimes a transaction involves more than one credit or debit, but always at least one of each. Also, this is for EACH party. So any transaction between you and your bank involves at least FOUR debits and/or credits when all involved are considered.</p>
","11603"
"Can I open a US bank account even if I don't live in the country?","117099","","<p>I'm Swedish, but living in Switzerland at the moment. Can I open a US bank account? Either when in the US on vacation or through the internet/phone?</p>

<p>Lots of situations when I find myself in need of an american credit card or just a bank account. Ordering things online (most retailers refuse to accept my orders if I try to pay with my Swedish or Swiss credit card, even if I ship it to a US address ... ) etc etc.</p>
","<p>Speaking from experience, yes (this was 9 years ago though and may have changed due to stricter laws).</p>

<p>I lived in London and was moving to NYC and wanted to have a functioning bank account upon arrival. I banked in London with HSBC and asked them if they could set me up. They connected me with the right people in the US and after many forms I had a fully functional US bank account with a foreign address and without having a social security number - and I was (am) just your average person. You will most likely not be able to get a credit card through them because of lack of credit history (unless you are ridiculously rich or go for a secured credit card), but a debit card should be possible.*</p>

<p>My advice is to talk to your local bank and see if they can help you, although it will help if they operate in the US.</p>

<p>Good luck!</p>

<p>*I have heard from various expats that American Express may be willing to issue cards in the states based on their existing relation with clients in other countries, but I digress. If you have an Amex in Switzerland or Sweden I would recommend talking to them.</p>
","5029"
"How can I have someone deposit a check for me?","108885","","<p>I'm currently out of US territory, someone needs to pay me, so he made a check to me, with my name and CHASE account number on it, of course.</p>

<p>Can I ask some other friend to go and deposit that check into an CHASE ATM easily?
I want to avoid the hassle of asking my client to send the check by postage, and then use the iphone app or something else. </p>

<p>I hope I can change my client's mind into using wire tranfers or person-to-person quickpay, but before that happens, I've to find a easy way to get those checks deposited without being there in person.</p>
","<p>Not ATM, because for that your friend would need your ATM card, but yes in person in the branch.</p>

<p>If you can have someone who knows your account number come in to a Chase branch with the check - they'll be able to deposit it for you.</p>

<p><strong>edit</strong></p>

<p>A reminder - the check must be endorsed by you or be ""for deposit only"".</p>
","8727"
"In a house with shared ownership, if one person moves out and the other assumes mortgage, how do we determine who owns what share in the end?","98238","","<p>Let us assume a shared ownership house, where everything is 50/50 in terms of deposit, monthly payments, bills, and eventually estate agent costs, and lawyer costs when the house is sold.</p>

<p>If the mortgage is over 25 years and for the first 5 years both owners live in the house and split everything 50/50, how do the calculations and ownership percentages change if one of the owners decides to move on and rent elsewhere, leaving the other owner to pay 100% of the mortgage bills etc etc?</p>

<p>After the 25 years, do both owners still get 50/50 when the house is sold?</p>
","<p>This is something you should decide as part of entering a partnership with someone. Ideally before you make the initial purchase you have a detailed contract written up. </p>

<p>If you have already bought the house and someone is now ready to move out the easiest thing to do is sell the house. If that is not an option, you'll have to decide on a plan together and then get it in writing. </p>
","6163"
"Found an old un-cashed paycheck. How long is it good for? What to do if it's expired?","97735","","<p>I just found a paycheck from my old work that is dated August 5th, 2013. It's for over $300 and I'm wondering if it will still go through. </p>

<p>I'm worried that it will bounce or there will be some issue with depositing it. I'm also annoyed that the accountant didn't say anything for all that money that was missing... and the company was audited a few months later and no flags were raised. </p>

<p>Note: There is not a  listed expiration on the paycheck, the company and I use the same bank (Wells Fargo), and we're both in the US.</p>

<p>It's Saturday March 1st 2014, over 6 months later, the bank is closed today, and I'm freaking out over potentially losing over 300 dollars. </p>

<p>My question is..</p>

<ul>
<li>Should it go through?</li>
<li>If it doesn't, would it be wrong to ask my (old) work for the money?</li>
</ul>

<p>EDIT: I decided to deposit it online (via mobile banking app) and I should get a response if it went through or not on Monday. It if doesn't go through then I'll take the next step and go to the bank to see what can be done.</p>

<p><strong>UPDATE: It went through, no problems!</strong></p>
","<p>The two banks involved may have different policies about honoring the check. It might not be written on the check. </p>

<p>Your bank may decide that the stale check has to be treated differently and will withhold funds for a longer period of time before giving you access to the money. They will give time for the first bank to refuse to honor the check. They may be concerned about insufficient funds, the age of the check, and the fact that the original account could have been closed.</p>

<p>If you are concerned about the age of the check. You could go to your bank in person, instead of using deposit by ATM, scanner, or smart phone. This allows you to talk to a knowledgeable person. And if they are going to treat the check differently or reject the check, they can let you know right away.</p>

<p>The audit may not have been concerned about the fact that the check hadn't been cashed because when they did the audit the check was still considered fresh. Some companies will contact you eventually to reissue the check so you they can get the liability off their books. </p>

<p>If the bank does refuse the check contact the company to see how you can get a replacement check issued. They may want proof the check can't be cashed so they don't have to worry about paying you twice.</p>
","28663"
"What happens if I have to return something that I purchased with a credit card that is now canceled?","92282","","<p>I bought a few things on Amazon.com that I need to return.  However, the card I used was just canceled because of fraud/unauthorized use of the account (apparently a copy of it was made).</p>

<p>What will happen when I return the items?  Can Amazon credit a different card (any card)?  If not, can they credit the replacement card that I've already received?</p>
","<p><em>Amazon</em> will <strong>not</strong> credit any different card. They cannot know that the different card number is in fact a replacement for the old one you used.</p>

<p>Your card issuer, however, can. If receive the refund form Amazon, and can transfer it to the new card. However, you need to talk to them and ask them if and how will they do that. They may decide to apply it to the fraudulent transactions' balance instead of giving it to you, to reduce their losses, so you need to talk to them beforehand and make sure that since the refund is for the purchase made <em>before</em> the card was cancelled, they will transfer it to the new card with all the rest of the information.</p>

<p>Another option is to request a refund to your Amazon account as a gift card balance for further purchases. I know that many retail shops will gladly give you a gift card instead of the cash/credit refund, so it may be worth your while to check with Amazon if they do that too.</p>
","31071"
"Transfer money between Wells Fargo and BofA accounts for free","91063","","<p>Is there a free way to transfer money from a Wells Fargo account to a Bank of America account?</p>

<p>I looked into wire transfers, and it turns out that they have a fee associated with them. The only other method I came up with (aside from manually withdrawing/depositing cash from ATMs) was to create a second <a href=""http://www.venmo.com"">Venmo</a> account and transfer money to myself that way, though that seems a bit hacky.</p>
","<p>The simplest method is just to write a check from one account and deposit it in the other.  If you are the owner of both accounts, you should be able to electronically deposit the check using their phone apps.  Depending on the amount you are transfering, it may take a few days for the check to clear.</p>
","49150"
"How to withdraw money given only account information (account number/routing number/etc.)","90445","","<p><a href=""https://money.stackexchange.com/questions/15218"">It's not safe to give out your bank account number</a> since it allows people to withdraw money.</p>

<p>But if it's so easy, what's the easy process?  i.e. is it even legal (assuming you have permission)?<br>
And if it's legal, then how would you go about withdrawing the money given <strong>just</strong> the relevant information (account/routing numbers, name of the account owner, etc.)?</p>

<p>For what it's worth:</p>

<ul>
<li><p>I would assume that forging a check using the account information to include is illegal, so I'm obviously <strong>not</strong> asking how to forge checks (or for any other illegal advice); I'm only asking how to go about <em>legally</em> withdrawing money (assuming you have permission or whatever else is necessary at minimum)</p></li>
<li><p>If it's only legal for an account owned by myself, then I would like to know how I would go about doing this for my own account (i.e., if there's a legal way to do it assuming I have relevant authorization -- either because I'm the owner or the owner has given me permission -- then I'm looking for an explanation of <strong>how</strong> this is done, not just an answer saying ""it's possible"")</p></li>
<li><p>I can't find any option on my banks' websites' that lets me withdraw money from someone else's account, so this doesn't seem to be supported? (yes I know this sounds silly, my point is that it doesn't look anything close to easy to me)</p></li>
<li><p>Websites <a href=""http://www.ask.com/question/money-network-atm-payroll-card"" rel=""nofollow noreferrer"">like this</a> say this <em>can</em> be done with the account number, but not <em>how</em></p></li>
<li><p>I don't find any option on ATMs saying ""please enter the account number of the third-party account you'd like to withdraw from"", for obvious reasons</p></li>
<li><p>But I just can't think of any other way to make this work. Does a bank do this for me if I go in person? Or by phone? Or is there an obscure option on their websites for doing this?</p></li>
</ul>
","<p>You can technically initiate an ACH transaction (debit or credit) with just the routing number and the account number. As a consumer - most banks will not allow you doing this without some sort of verification of authority. But if you have a direct ACH access (like many billers do) - you can do that and nothing will stop you.</p>

<p>You can also print checks with the account/routing info on them and use them.</p>

<p>That said - these actions are illegal and reversible. People who do this are usually making ""sting"" operations where they deposit forged checks and withdraw the money in cash quickly, before the check bounces back as a fake. The loss is then on the bank that allowed them depositing the checks (that's why new accounts usually have much longer holds on deposits than older established ones).</p>
","36002"
"What happens to my credit history if I pay before my credit card bill is generated?","89480","","<p>I've read that keeping one's credit card utilization below 20% improves your credit score.</p>

<p>If for some reason I have an expense that is greater than 50% of the credit limit and I pay by credit card, and then transfer the money to the credit card account immediately, will the higher utilization still affect my credit score?</p>
","<p><strong>No, it won't affect your score until your statement is posted.</strong> Paying your bill before your statement is posted is actually a good way to keep your credit utilization low. If you're worried about high credit utilization negatively affecting your credit score, consider paying your bill several times a month to ensure that when your final monthly statement is posted, your utilization is still low. When my credit limit was very low while I was in college, I did this almost every month, and I've seen other sites recommend this practice as well.</p>

<p>From <a href=""https://www.creditkarma.com/article/credit-card-utilization"" rel=""nofollow noreferrer"">creditkarma.com</a>:</p>

<blockquote>
  <p>The easiest way [to lower credit utilization] is to make credit card payments more than once a month so that your balance never gets too high.</p>
</blockquote>

<p>and <a href=""http://www.creditcards.com/credit-card-news/fico-credit-score-account-amounts-owed-1270.php"" rel=""nofollow noreferrer"">creditcards.com</a>:</p>

<blockquote>
  <p>Consider making payments to creditors more than once each month. Otherwise, if you put a major expense -- like a new appliance -- on a credit card, even if you plan to pay it off, your FICO score may take a hit. The reason is that credit scores are calculated as a snapshot in time, so if that happens to be right after you charged a new $700 washing machine, your utilization ratio will look worryingly high.</p>
</blockquote>

<hr>

<p>Remember, though, that it's best to have <em>some</em> balance on your card when your statement is posted (assuming you pay it off in full each month), because as the chart shows, 0% utilization is about as bad as utilization > 31-40%:</p>

<p><img src=""https://i.stack.imgur.com/QjACQ.png"" alt=""credit utilization - credit karma""></p>

<p>Also, remember that credit utilization affects your credit score <a href=""https://money.stackexchange.com/a/10842/7590"">in real time</a>, so if you have high utilization one month but a lower utilization the next month, the hit to your score will disappear once a statement with low utilization is posted.</p>
","23532"
