title,viewcount,title,body,body,acceptedanswerid
"How can I get distribution name and version number in a simple shell script?","174650","","<p>I'm working on a simple bash script that should be able to run on Ubuntu and CentOS distributions (support for Debian and Fedora/RHEL would be a plus) and I need to know the name and version of the distribution the script is running (in order to trigger specific actions, for instance the creation of repositories). So far what I've got is this:</p>

<pre><code>OS=$(awk '/DISTRIB_ID=/' /etc/*-release | sed 's/DISTRIB_ID=//' | tr '[:upper:]' '[:lower:]')
ARCH=$(uname -m | sed 's/x86_//;s/i[3-6]86/32/')
VERSION=$(awk '/DISTRIB_RELEASE=/' /etc/*-release | sed 's/DISTRIB_RELEASE=//' | sed 's/[.]0/./')

if [ -z ""$OS"" ]; then
    OS=$(awk '{print $1}' /etc/*-release | tr '[:upper:]' '[:lower:]')
fi

if [ -z ""$VERSION"" ]; then
    VERSION=$(awk '{print $3}' /etc/*-release)
fi

echo $OS
echo $ARCH
echo $VERSION
</code></pre>

<p>This <em>seems</em> to work, returning <code>ubuntu</code> or <code>centos</code> (I haven't tried others) as the release name. However, I have a feeling that there must be an easier, more reliable way of finding this out -- is that true?</p>

<p>It doesn't work for RedHat.
/etc/redhat-release contains :
Redhat Linux Entreprise release 5.5</p>

<p>So, the version is not the third word, you'd better use :</p>

<pre><code>OS_MAJOR_VERSION=`sed -rn 's/.*([0-9])\.[0-9].*/\1/p' /etc/redhat-release`
OS_MINOR_VERSION=`sed -rn 's/.*[0-9].([0-9]).*/\1/p' /etc/redhat-release`
echo ""RedHat/CentOS $OS_MAJOR_VERSION.$OS_MINOR_VERSION""
</code></pre>
","<p>To get <code>OS</code> and <code>VER</code>, the latest standard seems to be <code>/etc/os-release</code>. 
 Before that, there was <code>lsb_release</code> and <code>/etc/lsb-release</code>.  Before that, you had to look for different files for each distribution.</p>

<p>Here's what I'd suggest</p>

<pre><code>if [ -f /etc/os-release ]; then
    # freedesktop.org and systemd
    . /etc/os-release
    OS=$NAME
    VER=$VERSION_ID
elif type lsb_release &gt;/dev/null 2&gt;&amp;1; then
    # linuxbase.org
    OS=$(lsb_release -si)
    VER=$(lsb_release -sr)
elif [ -f /etc/lsb-release ]; then
    # For some versions of Debian/Ubuntu without lsb_release command
    . /etc/lsb-release
    OS=$DISTRIB_ID
    VER=$DISTRIB_RELEASE
elif [ -f /etc/debian_version ]; then
    # Older Debian/Ubuntu/etc.
    OS=Debian
    VER=$(cat /etc/debian_version)
elif [ -f /etc/SuSe-release ]; then
    # Older SuSE/etc.
    ...
elif [ -f /etc/redhat-release ]; then
    # Older Red Hat, CentOS, etc.
    ...
else
    # Fall back to uname, e.g. ""Linux &lt;version&gt;"", also works for BSD, etc.
    OS=$(uname -s)
    VER=$(uname -r)
fi
</code></pre>

<p>I think <code>uname</code> to get <code>ARCH</code> is still the best way.  But the example you gave obviously only handles Intel systems.  I'd either call it <code>BITS</code> like this:</p>

<pre><code>case $(uname -m) in
x86_64)
    BITS=64
    ;;
i*86)
    BITS=32
    ;;
*)
    BITS=?
    ;;
esac
</code></pre>

<p>Or change <code>ARCH</code> to be the more common, yet unambiguous versions: <code>x86</code> and <code>x64</code> or similar:</p>

<pre><code>case $(uname -m) in
x86_64)
    ARCH=x64  # or AMD64 or Intel64 or whatever
    ;;
i*86)
    ARCH=x86  # or IA32 or Intel32 or whatever
    ;;
*)
    # leave ARCH as-is
    ;;
esac
</code></pre>

<p>but of course that's up to you.</p>
","6348"
"how can I add (subtract, etc.) two numbers with bash?","174199","","<p>I can read the numbers and operation in with:</p>

<pre><code>echo ""First number please""
read num1
echo ""Second number please""
read num2
echo ""Operation?""
read op
</code></pre>

<p>but then all my attempts to add the numbers fail:</p>

<pre><code>case ""$op"" in
  ""+"")
    echo num1+num2;;
  ""-"")
    echo `num1-num2`;;
esac
</code></pre>

<p>Run:</p>

<pre><code>First number please
1
Second mumber please
2
Operation?
+
</code></pre>

<p>Output:</p>

<pre><code>num1+num2
</code></pre>

<p>...or...</p>

<pre><code>echo $num1+$num2;;

# results in: 1+2    
</code></pre>

<p>...or...</p>

<pre><code>echo `$num1`+`$num2`;;

# results in: ...line 9: 1: command not found
</code></pre>

<p>Seems like I'm getting strings still perhaps when I try add add (""2+2"" instead of ""4"").</p>
","<p><a href=""http://pubs.opengroup.org/onlinepubs/009695399/utilities/xcu_chap02.html#tag_02_06_04"" rel=""nofollow noreferrer"">Arithmetic in POSIX shells</a> is done with <code>$</code> and double parentheses:</p>

<pre><code>echo ""$(($num1+$num2))""
</code></pre>

<p>You can assign from that (sans <code>echo</code>):</p>

<pre><code>num1=""$(($num1+$num2))""
</code></pre>

<p>There is also <code>expr</code>:</p>

<pre><code>expr $num1 + $num2
</code></pre>

<p>In scripting <code>$(())</code> is preferable since it avoids a fork/execute for the <code>expr</code> command.</p>
","93030"
"How to install the latest Python version on Debian separately or upgrade?","173752","","<p>I'm still new to Linux, so I'm still trying to understand where executables and their libraries are and how to install packages, so I have Debian Wheezy 7.3 which has these Python versions:</p>

<ul>
<li>Python 2.7.3 (default)</li>
<li>Python 2.6.8</li>
</ul>

<p>So in the directory <code>/usr/bin/</code> there are these files that I can call from the terminal:</p>

<ul>
<li>python (which is a link to python2.7)</li>
<li>python2 (also a link to python2.7)</li>
<li>python2.6 (Python 2.6.8 executable)</li>
<li>python2.7 (Python 2.7.3 executable)</li>
</ul>

<p>and in <code>/usr/lib/</code>, the main folders:</p>

<ul>
<li>python2.6</li>
<li>python2.7</li>
</ul>

<p>Currently the latest version of Python is 2.7.6 which I want to install, but I don't know how, I tried using apt-get:</p>

<pre><code>apt-get install python
</code></pre>

<p>it outputs <code>python is already the newest version.</code>.</p>

<p>So how can I install the latest version of Python ? on the <a href=""http://python.org/download/"">Python download page</a> there is the source tarball, how can I use that to install it separately like having another folder in <code>/usr/lib/</code> like <code>python2.7.6</code> and make the <code>python</code> link in <code>/usr/bin/</code> point to the new executable, or maybe upgrade the current version if it won't break anything.</p>
","<p>You probably are looking for <code>virtualenv</code> or <code>pyenv</code> or some other non-system-wide method to install Python. The method using APT (Advance Package Tool) and <code>dpkg</code>, ensures that all parts of the system are working in harmony, so you maybe want to install python in a separated path, hidden of all the other programs that you can call at will, which is the purpose of <code>pyenv</code>/<code>virtualenv</code>. This answers how to install the latest version of python <strong>without breaking the system</strong>.</p>

<p>BTW, the latest version of <code>python</code> is 3.3.something, while the latest version of python 2 is the one you pointed out:</p>

<pre><code>➜  ~  apt-cache policy python3 python
python3:
  Installed: 3.3.2-17
  Candidate: 3.3.2-17
  Version table:
 *** 3.3.2-17 0
        500 http://ftp.us.debian.org/debian/ testing/main i386 Packages
        100 /var/lib/dpkg/status
python:
  Installed: 2.7.5-5
  Candidate: 2.7.5-5
  Version table:
 *** 2.7.5-5 0
        500 http://ftp.us.debian.org/debian/ testing/main i386 Packages
        100 /var/lib/dpkg/status
</code></pre>

<p>(pythonbrew is not longer maintained).</p>
","110016"
"Error using SCP: ""not a regular file""","173242","","<p>I have been searching for a while and I can't find the definition of a regular file. My path is permanent (I start at <code>/</code>) and I am connecting to</p>

<pre><code>scp root@IP: /path/to/picture.jpg
</code></pre>

<p>Results in an inquiry for a password and then...</p>

<pre><code>scp: .: not a regular file
</code></pre>
","<p>A regular file is a file that isn't a directory or more exotic kinds of <a href=""http://en.wikipedia.org/wiki/Unix_file_types"">“special” files</a> such as named pipes, devices, sockets, doors, etc. <a href=""http://en.wikipedia.org/wiki/Symbolic_link"">Symbolic links</a> are not regular files either, but they behave like their target when it an application is accessing the content of the file.</p>

<p>You passed <code>root@IP:</code> as the source of the copy and <code>/path/to/picture.jpg</code> as the destination. The source is the home directory of the user <code>root</code> on the machine <code>IP</code>. This is useful as a destination, but not as a source. What you typed required to copy a directory onto a file; <code>scp</code> cannot copy a directory unless you ask for a recursive copy with the <code>-r</code> option (and it would refuse to overwrite an existing file with a directory even with <code>-r</code>, but it would quietly overwrite a regular file if the source was a regular file).</p>

<p>If <code>/path/to/picture.jpg</code> is the path on the remote machine of the file you want to copy, you need to stick the file name to the host specification. It's the colon <code>:</code> that separates the host name from the remote path. You'll need to specify a destination as well.</p>

<pre><code>scp root@IP:/path/to/picture.jpg /some/destination
</code></pre>

<p>If you want to copy the local file <code>/path/to/picture.jpg</code> to the remote host, you need to swap the arguments. Unix copy commands put the source(s) first and the destination last.</p>

<pre><code>scp /path/to/picture.jpg root@IP:
</code></pre>

<p>If you want to copy the remote file <code>/path/to/picture.jpg</code> to the same location locally, you need to repeat the path. You can have your shell does the work of repeating for you (less typing, less readability).</p>

<pre><code>scp root@IP:/path/to/picture.jpg /path/to/picture.jpg
scp {root@IP:,}/path/to/picture.jpg
</code></pre>
","52740"
"Delete from cursor to end of line on VI","173181","","<p>I know I've probably looked over this a million times in all the VI documents I've read, but I can't seem to find the delete from cursor to end of line command.</p>
","<p>The command <kbd>d</kbd><kbd>w</kbd> will delete from the current cursor position to the beginning of the next word character. The command <kbd>d</kbd><kbd>$</kbd> (note, that's a dollar sign, not an 'S') will delete from the current cursor position to the end of the current line. <kbd>D</kbd> is a synonym for <kbd>d</kbd><kbd>$</kbd>.</p>
","4416"
"How to find out if httpd is running or not via command line?","172682","","<p>I'm working on a small control panel for my server. I need a command that will say if <code>httpd</code> is running or stopped.</p>

<p>Will probably be using the same code for other services as well.</p>
","<p>Most people run their httpd (Apache, Nginx, etc) through an init system. That's almost certainly the case if you've installed from a package. Almost all of these init systems have a method work working out if it's running. In my case I'm using nginx which ships a SysV-style init script and that accepts a <code>status</code> argument, like so:</p>

<pre><code>$ /etc/init.d/nginx status
 * nginx is running
</code></pre>

<p>Obviously if you're running a different httpd, script or init system, you're going to have a slightly different syntax but unless you're manually launching the httpd yourself (which feels like the worst idea in the world), you're probably using a nice, managed start-up script that will allow you to query the status.</p>

<p><a href=""https://unix.stackexchange.com/a/135020/880"">slm's answer</a> has more about this sort of init querying but the problem with trusting that is it only really tells you if a process is still running. Your httpd's main process <em>could</em> be running but in some way deadlocked. It makes a lot of sense to skip simple init tests and move on to behavioural tests.</p>

<p>One thing we know about httpds is they listen. Usually on port <code>*:80</code>, but if yours doesn't, you can adapt the code following code. Here I'm just <code>awk</code>ing the output of <code>netstat</code> to see if it's listening on the right port.</p>

<pre><code>$ sudo netstat -ntlp | awk '$4==""0.0.0.0:80""'
tcp        0      0 0.0.0.0:80              0.0.0.0:*               LISTEN      2079/nginx
</code></pre>

<p>We could also check <em>which</em> process is running too to make sure the <em>right</em> httpd is running. We could do all sorts of checks. Depends how paranoid you want to be :)</p>

<p>But even that is only a reflection of an httpd. Want to really test it? Well let's <em>test</em> it.</p>

<pre><code>$ wget --spider -S ""http://localhost"" 2&gt;&amp;1 | awk '/HTTP\// {print $2}'
200
</code></pre>

<p>I'm just looking at the response code (200 means ""A-Okay!"") but again, we could dig in and actually test the output to make sure it's being generated correctly.</p>

<p>But even this isn't that thorough. You're checking <code>localhost</code> and it's reporting 200, nothing wrong? What if beavers chewed through the network cable that supplies the httpd (but not the rest of the system)? Then what?! You're reporting uptime when you're actually down. Few things look more unprofessional than incorrect status data.</p>

<p>So let's talk to an external server (ideally on a completely different connection, in another galaxy far, far away) and ask it to query our server:</p>

<pre><code>$ ssh tank 'wget --spider -S ""http://bert"" 2&gt;&amp;1' | awk '/HTTP\// {print $2}'
200
</code></pre>

<p>By this point, any issues have reported are either in-app issues (which can have their own error -handling and -reporting, or they're at the client's end).</p>

<p>A combination of these tests can help nail down where the issue is too.</p>
","135017"
"How can I see what processes are running?","172661","","<p>I use Ubuntu Server 10.10 and I would like to see what processes are running. I know that PostgreSQL is running on my machine but I can not see it with the <code>top</code> or <code>ps</code> commands, so I assume that they aren't showing all of the running processes. Is there another command which will show all running processes or is there any other parameters I can use with <code>top</code> or <code>ps</code> for this?</p>
","<p>From the <code>ps</code> man page:</p>

<blockquote>
  <p>-e              Select all processes. Identical to -A.</p>
</blockquote>

<p>Thus, <code>ps -e</code> will display all of the processes.  The common options for ""give me everything"" are <code>ps -ely</code> or <code>ps aux</code>, the latter is the BSD-style. Often, people then pipe this output to <code>grep</code> to search for a process, as in xenoterracide's answer.  In order to avoid also seeing <code>grep</code> itself in the output, you will often see something like:</p>

<pre><code> ps -ef | grep [f]oo
</code></pre>

<p>where foo is the process name you are looking for.</p>

<p>However, if you are looking for a particular process, I recommend using the <code>pgrep</code> command if it is available.  I believe it is available on Ubuntu Server.  Using <code>pgrep</code> means you avoid the race condition mentioned above. It also provides some other features that would require increasingly complicated <code>grep</code> trickery to replicate.  The syntax is simple:</p>

<pre><code>pgrep foo
</code></pre>

<p>where foo is the process for which you are looking.  By default, it will simply output the Process ID (PID) of the process, if it finds one.  See <code>man pgrep</code> for other output options.  I found the following page very helpful:</p>

<p><a href=""http://mywiki.wooledge.org/ProcessManagement"">http://mywiki.wooledge.org/ProcessManagement</a></p>
","3342"
"How do I set an environment variable on the command line and have it appear in commands?","172101","","<p>If I run</p>

<pre><code>export TEST=foo
echo $TEST
</code></pre>

<p>It outputs foo.</p>

<p>If I run</p>

<pre><code>TEST=foo echo $TEST
</code></pre>

<p>It does not. How can I get this functionality without using export or a script?</p>
","<p>This is because the shell expands the variable in the command line <strong>before</strong> it actually runs the command and at that time the variable doesn't exist. If you use</p>

<pre><code>TEST=foo; echo $TEST
</code></pre>

<p>it will work.</p>

<p><code>export</code> will make the variable appear in the environment of subsequently executed commands (for on how this works in bash see <code>help export</code>). If you only need the variable to appear in the environment of one command, use what you have tried, i.e.:</p>

<pre><code>TEST=foo your-application
</code></pre>
","56449"
"How to rename multiple files in single command or script in Unix?","171269","","<p>I have the below list of files</p>

<pre><code>aro_tty-mIF-45875564pmo_opt
aro_tty-mIF-45875664pmo_opt
aro_tty-mIF-45875964pmo_opt
aro_tty-mIF-45875514pmo_opt
aro_tty-mIF-45875524pmo_opt
</code></pre>

<p>that I need to rename to</p>

<pre><code>aro_tty-mImpFRA-45875564pmo_opt
aro_tty-mImpFRA-45875664pmo_opt
aro_tty-mImpFRA-45875964pmo_opt
aro_tty-mImpFRA-45875514pmo_opt
aro_tty-mImpFRA-45875524pmo_opt
</code></pre>

<p>Please help me out.</p>
","<p>Most standard shells provide a way to do simple text substitution within shell variables. <a href=""http://tldp.org/LDP/abs/html/parameter-substitution.html"">http://tldp.org/LDP/abs/html/parameter-substitution.html</a> explains as follows:</p>

<pre><code>${var/Pattern/Replacement}

First match of Pattern, within var replaced with Replacement.
</code></pre>

<p>So use this script to loop through all the appropriate files and rename each of them:</p>

<pre><code>for file in aro_tty-mIF-*_opt
do
    mv -i ""${file}"" ""${file/-mIF-/-mImpFRA-}""
done
</code></pre>

<p>I have added a -i option so you have the chance to confirm each renaming operation. As always, you should make a backup of all your files before doing any large amount of renaming or deleting.</p>
","102653"
"How do I convert an epoch timestamp to a human readable format on the cli?","170727","","<p>How do I convert an epoch timestamp to a human readable format on the cli? I think there's a way to do it with date but the syntax eludes me (other ways welcome).</p>
","<p>On *BSD:</p>

<pre><code>date -r 1234567890
</code></pre>

<p>On Linux (specifically, with GNU coreutils ≥5.3):</p>

<pre><code>date -d @1234567890
</code></pre>

<p>With older versions of GNU date, you can calculate the relative difference to the UTC epoch:</p>

<pre><code>date -d '1970-01-01 UTC + 1234567890 seconds'
</code></pre>

<p>If you need portability, you're out of luck. The only time you can format with a POSIX shell command (without doing the calculation yourself) line is the current time. In practice, Perl is often available:</p>

<pre><code>perl -le 'print scalar localtime $ARGV[0]' 1234567890
</code></pre>
","2993"
"List the files containing a particular word in their text","170292","","<p>I would like to list the files recursively and uniquely that contain the given word. </p>

<p><strong>Example</strong>: Checking for word 'check', I normal do is a grep</p>

<pre><code>$ grep check * -R
</code></pre>

<p>But as there are many occurrence of this word, I get a lot of output. So I just need to list the filenames that contain the given search word. I guess some trick with <code>find</code> and <code>xargs</code> would suffice here, but not sure.</p>

<p>Any ideas?</p>
","<p>Use the <code>-l</code> or <code>--files-with-matches</code> option which is documented as follows:</p>

<blockquote>
  <p>Suppress  normal  output;  instead  print the name of each input file
  from which output would normally have  been  printed.   The scanning 
  will  stop  on  the  first match.  (<code>-l</code> is specified by POSIX.)</p>
</blockquote>

<p>So, for you example you can use the following:</p>

<pre><code>$ grep check * -lR
</code></pre>
","65182"
"How can I assign the output of a command to a shell variable?","169900","","<p>I want to assign the result of an expression to a variable and concatenate it with a string, then echo it. Here's what I've got:</p>

<pre><code>#!/bin/bash
cd ~/Desktop;
thefile= ls -t -U | grep -m 1 ""Screen Shot"";
echo ""Most recent screenshot is: ""$thefile;
</code></pre>

<p>But that outputs:</p>

<pre><code>Screen Shot 2011-07-03 at 1.55.43 PM.png
Most recent screenshot is: 
</code></pre>

<p>So, it looks like that isn't getting assigned to <code>$thefile</code>, and is being printed as it's executed.</p>
","<p>A shell assignment is a single word, with no space after the equal sign. So what you wrote assigns an empty value to <code>thefile</code>; furthermore, since the assignment is grouped with a command, it makes <code>thefile</code> an environment variable and the assignment is local to that particular command, i.e. only the call to <code>ls</code> sees the assigned value.</p>

<p>You want to capture the output of a command, so you need to use <a href=""http://tldp.org/LDP/abs/html/commandsub.html"">command substitution</a>:</p>

<pre><code>thefile=$(ls -t -U | grep -m 1 ""Screen Shot"")
</code></pre>

<p>(Some literature shows an alternate syntax <code>thefile=`ls …`</code>; the backquote syntax is equivalent to the dollar-parentheses syntax except that quoting inside backquotes is weird sometimes, so just use <code>$(…)</code>.)</p>

<p>Other remarks about your script:</p>

<ul>
<li>Combining <code>-t</code> (sort by time) with <code>-U</code> (don't sort) doesn't make sense; just use <code>-t</code>.</li>
<li><p>Rather than using <code>grep</code> to match screenshots, it's clearer to pass a wildcard to <code>ls</code> and use <code>head</code> to capture the first file:</p>

<pre><code>thefile=$(ls -t *""Screen Shot""* | head -n 1)
</code></pre></li>
<li><p>It's generally a <a href=""http://mywiki.wooledge.org/ParsingLs"">bad idea to parse the output of <code>ls</code></a>. This could fail quite badly if you have file names with nonprintable characters. However, sorting files by date is difficult without <code>ls</code>, so it's an acceptable solution if you know you won't have unprintable characters or backslashes in file names.</p></li>
<li><p><strong>Always use double quotes around variable substitutions</strong>, i.e. here write</p>

<pre><code>echo ""Most recent screenshot is: $thefile""
</code></pre>

<p>Without double quotes, the value of the variable is reexpanded, which will cause trouble if it contains whitespace or other special characters.</p></li>
<li>You don't need semicolons at the end of a line. They're redundant but harmless.</li>
<li>In a shell script, it's often a good idea to include <a href=""http://www.davidpashley.com/articles/writing-robust-shell-scripts.html""><code>set -e</code></a>. This tells the shell to exit if any command fails (by returning a nonzero status).</li>
</ul>

<p>If you have GNU find (in particular if you're running non-embedded Linux or Cygwin), there's another approach to finding the most recent file: have <code>find</code> list the files and their dates, and use <code>sort</code> and <code>tail</code> to extract the youngest file.</p>

<pre><code>thefile=$(find -maxdepth 1 -type f -name ""*Screen Shot*"" -printf ""%T@ %p"" |
          sort -k 1n | tail -n 1)
</code></pre>

<p>If you're willing to write this script in zsh instead of bash, there's a much easier way to catch the newest file, because zsh has <a href=""http://zsh.sourceforge.net/Doc/Release/Expansion.html#Glob-Qualifiers"">glob qualifiers</a> that permit wildcard matches not only on names but also on file metadata. The <code>(om[1])</code> part after the pattern is the glob qualifiers; <code>om</code> sorts matches by increasing age (i.e. by modification time, newest first) and <code>[1]</code> extracts the first match only. The whole match needs to be in parentheses because it's technically an array, since globbing returns a list of files, even if the <code>[1]</code> means that in this particular case the list contains (at most) one file.</p>

<pre><code>#!/bin/zsh
set -e
cd ~/Desktop
thefile=(*""Screen Shot""*(om[1]))
echo ""Most recent screenshot is: $thefile""
</code></pre>
","16027"
"How to insert text after a certain string in a file?","168655","","<p>Right now I'm using <code>echo ""Hello World"" &gt;&gt; file.txt</code> to append some text to a file but I also need to add text below a certain string let's say ""[option]"", is it possible with <code>sed</code>?</p>

<p>EG:</p>

<p>Input file</p>

<pre><code>Some text
Random
[option]
Some stuff
</code></pre>

<p>Output file</p>

<pre><code>Some text
Random
[option]
*inserted text*
Some stuff
</code></pre>
","<p><strong>Append line after match</strong></p>

<ul>
<li><code>sed  '/\[option\]/a Hello World' input</code></li>
</ul>

<p><strong>Insert line before match</strong></p>

<ul>
<li><code>sed  '/\[option\]/i Hello World' input</code></li>
</ul>

<p>Additionally you can take backup and edit input file in-place using <code>-i.bkp</code> option to sed</p>
","121173"
"How can I find the hardware model in Linux?","168451","","<p>I used a system information utility to take the model number of a system, and also of the motherboard.</p>

<pre><code>DMI System Manufacturer     LENOVO
DMI System Product          2306CTO
DMI System Version          ThinkPad X230
DMI Motherboard Product     2306CTO  
</code></pre>

<p>Is there a way to get model number, in this case <code>2306CTO</code>, in Linux?   </p>
","<p>using the <code>dmidecode | grep -A3 '^System Information'</code> command. There you'll find all information from BIOS and hardware. These are examples on three different machines (this is an excerpt of the complete output):</p>

<pre><code>System Information
    Manufacturer: Dell Inc.
    Product Name: Precision M4700

System Information
    Manufacturer: MICRO-STAR INTERANTIONAL CO.,LTD
    Product Name: MS-7368

System Information
    Manufacturer: HP
    Product Name: ProLiant ML330 G6
</code></pre>
","75752"
"Changing extension to multiple files","168110","","<p>I would like to change a file extension from <code>*.txt</code> to <code>*.text</code>. I tried using the <code>basename</code> command, but I'm having trouble on changing more than one file.</p>

<p>I'm getting this error:</p>

<pre><code>basename: too many arguments Try basename --help' for more information
</code></pre>

<p>Here's my code:</p>

<pre><code>files=`ls -1 *.txt`

for x in $files
do
mv $x ""`basename $files .txt`.text""
done
</code></pre>
","<p>Straight from <a href=""http://mywiki.wooledge.org/BashFAQ/030"">Greg's Wiki</a>:</p>

<pre><code># Rename all *.txt to *.text
for f in *.txt; do 
mv -- ""$f"" ""${f%.txt}.text""
done</code></pre>

<p>Also see the entry on why you <a href=""http://mywiki.wooledge.org/ParsingLs"">shouldn't parse <code>ls</code></a>.</p>

<p>Edit: if you have to use <code>basename</code> your syntax would be:</p>

<pre><code>for f in *.txt; do
mv ""$f"" ""$(basename ""$f"" .txt).text""
done</code></pre>
","19656"
"How to append date to backup file","168001","","<p>I need to make a backup of a file, and I would like to have a timestamp as part of the name to make it easier to differentiate. </p>

<p>How would you inject the current date into a copy command? </p>

<pre><code>[root@mongo-test3 ~]# cp foo.txt {,.backup.`date`}
cp: target `2013}' is not a directory

[root@mongo-test3 ~]# cp foo.txt {,.backup. $((date)) }
cp: target `}' is not a directory  

[root@mongo-test3 ~]# cp foo.txt foo.backup.`date`
cp: target `2013' is not a directory
</code></pre>
","<p>This isn't working because the command <code>date</code> returns a string with spaces in it.</p>

<pre><code>$ date
Wed Oct 16 19:20:51 EDT 2013
</code></pre>

<p>If you truly want filenames like that you'll need to wrap that string in quotes.</p>

<pre><code>$ touch ""foo.backup.$(date)""

$ ll foo*
-rw-rw-r-- 1 saml saml 0 Oct 16 19:22 foo.backup.Wed Oct 16 19:22:29 EDT 2013
</code></pre>

<p>You're probably thinking of a different string to be appended would be my guess though. I usually use something like this:</p>

<pre><code>$ touch ""foo.backup.$(date +%F_%R)""
$ ll foo*
-rw-rw-r-- 1 saml saml 0 Oct 16 19:25 foo.backup.2013-10-16_19:25
</code></pre>

<p>See the <a href=""http://linux.die.net/man/1/date"">man page for date</a> for more formatting codes around the output for the date &amp; time.</p>

<h3>Additional formats</h3>

<p>If you want to take full control if you consult the man page you can do things like this:</p>

<pre><code>$ date +""%Y%m%d""
20131016

$ date +""%Y-%m-%d""
2013-10-16

$ date +""%Y%m%d_%H%M%S""
20131016_193655
</code></pre>
","96383"
"How to cycle through reverse-i-search in BASH?","167171","","<p>In the terminal, I can type <kbd>CTRL-R</kbd> to search for a matching command previously typed in BASH. E.g., if I type <kbd>CTRL-R</kbd> then <code>grep</code> is lists my last <code>grep</code> command, and I can hit enter to use it. This only gives one suggestion though. Is there any way to cycle through other previously typed matching commands?</p>
","<p>If I understand the question correctly you should be able to cycle through
alternatives by repeatedly hitting <kbd>Ctrl+R</kbd>.</p>

<p>E.g.:</p>

<p><kbd>Ctrl+R</kbd>
<code>grep</code>
<kbd>Ctrl+R</kbd>
<kbd>Ctrl+R</kbd>
...</p>
","73499"
"How to fix boot into initramfs prompt and ""mount: can't read '/etc/fstab': No such file or directory"" and ""No init found""?","166859","","<p>Installing a new system using a <strong>GPT</strong> partitioned disk dedicated to a single partition, <strong>ext4</strong> formatted, <strong>extlinux</strong> (version 4.05) as bootloader, Ubuntu Core version 13.10 amd64 as rootfs, and Ubuntu linux-image-3.11.0-18-generic as kernel, and extlinux-update to generate bootloader configuration.</p>

<p>The result after reboot (still inside a KVM based virtual machine) is an (initramfs) prompt and these messages:</p>

<pre><code>mount: can't read '/etc/fstab': No such file or directory
mount: mounting /dev on /root/dev failed: No such file or directory
mount: mounting /sys on /root/sys failed: No such file or directory
mount: mounting /proc on /root/proc failed: No such file or directory
The filesystem doesn't have requested /sbin/init.
No init found. Try passing init= bootarg.
</code></pre>

<p>BusyBox is v1.20.2.</p>

<p>Regression:</p>

<ul>
<li>the file system has been checked with <code>fsck.ext4</code></li>
</ul>

<h3>Check for root existence</h3>

<pre><code>(initramfs) ls -l /dev/[hs]da*
ls: /dev/[hs]da*: No such file or directory
</code></pre>

<h3>Root boot argument</h3>

<pre><code>(initramfs) cat /proc/cmdline
initrd=/boot/initrd.img-3.11.0-18-generic ro quiet BOOT_IMAGE=/boot/vmlinuz-3.11.0-18-generic
</code></pre>

<h3>Check loaded modules</h3>

<pre><code>(initramfs) cat /proc/modules
e1000 145368 0 - Live 0xffffffffa0000000
</code></pre>

<h3>/boot folder content</h3>

<pre><code>$ sudo ls -l boot
-rw------- 1 root root 3296162 Feb 18 22:37 System.map-3.11.0-18-generic
-rw-r--r-- 1 root root 1007681 Feb 18 22:37 abi-3.11.0-18-generic
-rw-r--r-- 1 root root  163258 Feb 18 22:37 config-3.11.0-18-generic
drwxr-xr-x 2 root root    4096 Mar 17 20:13 extlinux
-rw-r--r-- 1 root root 4995000 Mar 16 23:35 initrd.img-3.11.0-18-generic
-rw------- 1 root root 5634192 Feb 18 22:37 vmlinuz-3.11.0-18-generic
</code></pre>

<p>How to make this system boot to the expected default bash prompt?</p>
","<p>Modify your kernel boot parameter by setting the <code>root=/dev/sdaX</code> option. <code>sdaX</code> would be your <code>/</code> or <code>root</code> partition. Upon booting the next time, you will see that your <code>initramfs</code> tries to mount the partition before trying to access <code>/etc/fstab</code> and mounting the file systems. </p>

<p>See question ""<a href=""https://unix.stackexchange.com/questions/92720/does-initramfs-use-etc-fstab"">Does initramfs use /etc/fstab?</a>"" for more details. </p>
","120862"
