title,viewcount,title,body,body,acceptedanswerid
"Do I need to convert 60fps to 30fps so it will be reproducible?","2979","","<p>I just bought a GoPro Hero 3 Black Edition.  I have been testing out two modes: 1080p at 30fps and 720p at 60fps.</p>

<p>I have noticed that when reproducing the videos with 720p at 60fps they are not really smooth, they seem a little bit weird (I have used VLC to reproduce them). So, a friend of mine suggested me to convert them to 30fps and then they will be slow motion, and later on speed them up 50% with Adobe Premier.  After doing that, they look better.</p>

<p>I am confused. Why does this happen? Why do I need to low them down to 30fps and then speed them up up to 50%? Wouldn't that mean that we are back to 60fps?</p>

<p>Thanks</p>
","<p>You're not back to 60fps, you're still at 30fps but with every other frame discarded (or blended, or interlaced, depending on how the speedup is accomplished). </p>

<p>When you discard every other frame, you're trading off temporal resolution. If you interlace, you're trading off spatial resolution.</p>

<p>Either way, if this appears smoother, something's wrong with the way the 60fps is being presented. Your playback system may not be able to keep up with the data rate or frame rate. If 1080/30 looks OK, then it's probably not a data rate issue.</p>
","8712"
"How can I add a transition between two cuts of the same clip in Premiere Pro CS5?","2974","","<p>I've run into what I think is a bug in Premiere Pro CS5.  I've got one large clip that was pulled from an analog camera, and I'm cutting it into scenes.  When I try to add a transition between two such scenes, it just doesn't work.  If I do a two second clock wipe, for instance, I can see the hand of the clock rotating, but I just see the left image for one second, then a sudden cut to the right image for one second, with no transition.  Can anyone confirm that this is a bug, and is there a workaround?  Thanks.</p>
","<p>Well, I never got this to work, but for some reason, Premiere did allow the fade to black transition, so I used that one.  Not ideal, but it sufficed for this project.</p>
","3532"
"Is it right time to buy 4K video camera?","2971","","<p>I want to casual shooting (family, travels etc.), but I do not want to sacrifice the quality.</p>

<p>Should I buy a camera equipped with 4K shooting? Is it the right time to buy a 4K camera or should I buy a 1080p now and may be after 2-3 years I will buy 4K.</p>

<p>From my perspective, 4K is still not evolved, it will take another 3-4 years to reach its peak and that's when I think more and more cameras will be available with affordable price.</p>
","<p>You will pay substantially more for a good 4k camera right now than you would for a good 1080p camera. Quality =/= resolution, there are phones that can shoot in 4k but the videos will look a lot worse than a 1080p video from a dedicated 1080p camcorder/dslr, the image quality depends on a lot of factors.
A bigger sensor for example has the ability to capture a lot more light and have much more accurate colors than a tiny sensor that only captures very few photons per pixel.
The video compression used by the camera is also a big factor, even with h264 there can be huge quality differences between cameras depending on the encoding settings of the camera.</p>

<p>The question you should also ask yourself, what do you get from a 4k resolution when you mostly shoot things that are meant to be memories that you don't already get with 1080p.</p>

<p>My advise would be to not think about 4k and look for a nice 1080p camera. Even in commercial video there is not that much to gain with 4k video right now and probably not even in the future, we are reaching resolutions that don't necessarily improve the image quality for every content. It really depends on what you shoot and most importantly how big your screen is and how far you sit away from it. Right now there are quite a few living room configurations where its already hard for a lot of people to tell the difference between 1080p and 720p.</p>
","12610"
"Adobe Media Encoder CC 2017 Will Not Launch on Mac OS Sierra","2956","","<p>I click the app to launch it, it starts to load in the doc, it even creates preference files in Documents, but then it exits. No error, no splash screen, nothing. I've tried every single suggestion out there from deleting slc files to deleting preferences, uninstalling, reinstalling, deleting the logs and prefs under documents, holding shift down when launch, holding alt, cmd, shift when launching. What else can I do? </p>

<p>For some reason this is required to export videos from Premiere, is there no way to export videos without it?</p>
","<p>When you choose Export Media from Premiere Pro CC 2017, there are options to either Queue the export request (which sends to Media Encoder, aka AME) or Export directly, which, as it says, directly exports media without going through AME.</p>

<p>Perhaps your Console log has some notes about what your system doesn't like about AME (or vice-versa).  On my system it launches without error (though it takes its time initializing all the bundles before it starts).</p>
","20160"
"How Can I Reduce Noise On a 5D Mk3?","2956","","<p>The internet is full to bursting with comparisons of noise on the 5D Mk3 at different ISOs, but there is next to nothing about how to reduce noise or work with it / around it.</p>

<p>I am experiencing noise across all ISO settings, but obviously worse the higher I go. I never shoot above 800 and try and stay as low as possible. I am careful not to underexpose, but I still get a fizzy noise in the midtones and shadows.</p>

<p>I appreciate that the 5D is flawed when it comes to video and I don't need to be told how a dedicated video camera will achieve better results; I am a stills photographer and I don't want to buy a second camera.</p>

<p><strong>So given the known limitations of the 5D Mk3, how can I shoot to reduce the noise and what workflows are best for removing noise in post?</strong></p>

<p><em>I am shooting Cinestyle and will soon be shooting RAW via Magic Lantern.</em></p>
","<p>Certainly using RAW on ML will help.  With 14 bit color, your noise reduction options are a lot more advanced.  Traditional noise reduction that you are used to from photos can be used with video as well using either color grading software or editing software.  (With RAW video, it would be in the color grading software before mixing down to processed clips.)  Additionally, with RAW, you won't have the encoding artifact which you may be misinterpreting as noise as well.</p>

<p>That said, how bad of noise are you getting.  I'm in the reverse situation of you.  I started as a video guy and switched to photography and got the 5D Mark iii because of it's strengths in both areas.  You should not be getting significant noise issues below 800 ISO on your 5D Mark iii unless something is wrong.  The 5D Mark iii shoots outstanding video and with RAW is compared fairly closely (though still noticeably different from) much more expensive cameras like the C300 or even some lower end ARRI cameras.</p>

<p>It is generally applauded for it's high video quality and good low light video capability.  Can you post a sample that demonstrates the problem you are seeing?  I wonder if there might be some other issue causing your problems as my 5D Mark iii doesn't give what I would consider unreasonable noise levels on video even at ISOs like 3200 or even 6400 in some lighting conditions.</p>

<p>ISO 3200 video frame grab</p>

<p><img src=""https://i.stack.imgur.com/iHzmX.jpg"" alt=""enter image description here""></p>

<p>There is some noise, but it's pretty limited, particularly considering this is in the shadows under a desk, inside, with no other light other than what was coming in through the window above the table.  There are some newer cameras in the same or lower price range that have slightly improved on the capability, but the 5D mark iii is still one of the top contenders last time I looked around.</p>

<p>Other than that, the easiest option, like Jason Conrad mentioned, is to use more light and lower numbered ISO.  </p>
","12691"
"Help with playback stutter in Sony Vegas Pro 11","2954","","<p>I've got 2 DSLRs in my kit, a Nikon D7000 and a Nikon D3S, for 1080i and 720p respectively. I experienced stuttering playback with footage from both cameras, and figured it was something with Nikon's codec until I had the same issue with HDV footage from a Sony camera (client was unsure of the model#). I recently upgraded from Vegas 8 to Vegas 11 to handle HD footage more cleanly. My machine has 6gb RAM, one of the recommended NVidia graphics cards, and my CPU, while slower than I'd like at 2.53GHHz, is still within recommended ranges for Vegas 11. My internal discs are spinning @ 7200RPM &amp; I'm running Win7 Pro. I've downloaded all the latest drivers, codecs and updates that I could find for my hardware and software.</p>

<p>So here's more detail on what I've tried:
Playback in Vegas 11 Pro stutters for both the Nikon and and Sony HD footage. 
SD footage plays back just fine. 
Only picture stutters, not sound. 
Stutter happens at all playback resolutions, from draft to highest quality. 
If I view the clips in an external player (Quicktime, VLC, DivX) playback is fine.
If I render out a clip to Quicktime, AVI, Windows Media, MPG2, MPG4 at HD resolution, or at least matching the camera clip as closest as I can, I can pull it back into Vegas and play it without any issues. </p>

<p>Based on the above facts:
It's appears to be a Vegas issue, and since playback after rendering THROUGH Vegas works fine, I suspect it's an issue with the Nikon codecs on the inbound side. But, what's up with the Sony playback stuttering? Maybe it's hard drive speed issue? Then why do rendered clips, some of which are larger than the original, not stutter?</p>

<p>I never did any setup from within Vegas to point it to the GPU. I assume that Vegas will FIND my GPU and assign whatever processes as it sees fit. DO I need to do something special?</p>

<p>Has anyone else had success with Nikon clips, and would you be willing to share your setup parameters?</p>

<p>Thanks. </p>
","<p>I have seen some trainwrecks by combining Nikon .mov with Vegas Pro 10. After tech calls into both Nikon and Sony it was determined that my machine didn't have enough resources.</p>

<p>I need to upgrade from 32 bit to a 64 bit version of Win7, plus I need to go from a quad core to an i7, and from 4GB to 12 GB or better. I can use my Nikon files now but only if I keep the total under 1 GB, short projects only but it works. One thing that may help your stuttered preview is to set the window to preview mode at 1/4 size, this helped a lot for me.</p>

<p>Here is a tutorial that covers everything I've tried and more of the things that may help you
get your playback smoother.</p>

<p><div class=""youtube-embed""><div>
                <iframe width=""640px"" height=""395px"" src=""https://www.youtube.com/embed/bFRVKJCHmUg?start=0""></iframe>
            </div></div></p>
","3990"
"Adobe Premiere Elements 10: File > Export is greyed out","2939","","<p>I have a new install of APE 10 on a Windows 7 64-bit machine.</p>

<p>I am a new user of APE.</p>

<p>I have edited a .MOV file, and now I want to save it in a format compatible with YouTube.</p>

<p>When I go to the File menu, <strong>Export is greyed out</strong>.</p>

<p>What are the requirements before being able to export in Adobe Premiere Elements 10?</p>

<p>Thanks.</p>
","<p>The Export function was removed a couple of generations ago but it is still in the file menu as its used for a couple of things such as tiles.</p>

<p>All video is output using the ""Share"" button.</p>

<p>If you want some extra information on this matter here is an answer from Adobe:
<a href=""http://helpx.adobe.com/premiere-elements/kb/export-option-unavailable-premiere-elements.html"" rel=""nofollow"">http://helpx.adobe.com/premiere-elements/kb/export-option-unavailable-premiere-elements.html</a></p>

<p>Hope that helps!</p>
","7224"
"Recommendable production codecs for Adobe video products","2936","","<p>I'm currently searching for new codecs that are better suited for production than the ones we are currently using. So far we used QuickTime Animation and PhotoJPEG. The latter always proved as something ""rocksolid"" and never made any problems. Though its lossy and has no alpha, thats when we used Animation but that codec is a dinosaur when it comes to compression and bit-depth.
I generally dislike all the built-in QuickTime codecs as they either dont deliver all the formats options or are just not pracitcal in a multi OS workflow. The whole Pro-Res family is a no go as it can only be encoded on a mac (except for the beta version of the ffdshow ProRes encoder).</p>

<p>So far I'm very happy with JPEG2000 using the j2k plugin from fnordware, the format has all the good things from legacy JPEG and Animation and has even more features but the downside is the fact that its an image sequence which is not so nice to handle as a single container file. The crippled JPEG2000 codec in QuickTime is no option.</p>

<p>So what I'm searching is a codec that can be used with container formats like .avi or .mov (or any other container, it really doesn't matter), with a good compressability in the range of lossless JPEG2000, atleast 16bit per channel and support for an alpha channel. E: And of course lossless if that wasn't clear so far. Otional lossy compression like JPEG2000 has, would be great but not necessary.</p>

<p>I hope someone can suggest me something, its no problem if the format needs a plugin for After Effects, Premiere etc. it just needs to be compatible with CS6 and not be restricted to Windows or Mac.</p>
","<p><a href=""http://umezawa.dyndns.info/archive/utvideo/?C=M;O=D"" rel=""nofollow"">Ut Video</a> is an editor friendly lossless video codec and is a good choice for in house production as an intermediary. It is fast, open source, actively developed, supports RGB(A)/ULRA (for your alpha channel requirement) and YUV colorspaces, and is available for Windows, OS X, and Linux. You can install it on Windows and it will show up in Adobe Media Encoder, After Effects, etc. I don't know if it will fit all of your needs, but it is worth a try.</p>
","5572"
"Why does HDMI out on my Canon 5D Mark III work with my TV but not my Lilliput monitor or BlackMagic Design Shuttle 2?","2902","","<p>Facts as I observe them:</p>

<ul>
<li>I can use a mini-HDMI to HDMI cord to mirror my Canon 5D Mark III on my consumer Samsung television</li>
<li>I can use a consumer HDMI device such as an Apple TV to power my Lilliput monitor and capture over my BlackMagic Design Shuttle 2 -> UltraStudio Mini Recorder setup</li>
<li>I cannot use my Canon 5D Mark III to run HDMI over the  Shuttle 2 -> Mini Recorder</li>
</ul>

<p>The video is set to 1920x1080 with 30fps. I know the BlackMagic devices like <code>720p59.94</code> and  and <code>1080p59.94</code>.  I have up-to-date <code>1.3.3</code> Canon firmware and have default settings except for <code>HDMI output + LCD</code> setting which is set to <code>Mirroring</code>. I am set to <code>P</code> mode. </p>

<p>I've established a Computer&lt;->Mini Recorder setup in multiple applications using the working input so I believe the issue to be between the camera and the devices receiving its HDMI out. The behavior of the camera seems to change when I plug its output into one of the non-working sources, apparently leaving movie mode. When connected to the monitor and I turn it off, the display returns from black.</p>

<p>My guess here is that the TV is capable of some wildly varying HDMI standards while my camera and/or BlackMagic gear is not. It may not be capable of handling whatever <code>1920x1080 30fps IPB</code> output ends up being.  <a href=""https://forums.creativecow.net/thread/280/376"" rel=""nofollow"">This seems relevant</a>:</p>

<blockquote>
  <p>-Has nothing to do with HDCP compliance, not required, so that is good.</p>
  
  <p>-If you have a display that does not work at 1080 in the live view mode with the Canon 5D Mark II it is probably attributable to one of
  two things: Native preferred timing not set to 1920x1080i in monitor's
  EDID or that the display type is listed as RGB color and default color
  space is listed as sRGB in the monitor's EDID.</p>
</blockquote>

<p>Can anyone tell me what may be causing this apparently flippant behavior and for bonus karma suggest a workaround? </p>
","<p>Which Lilliput monitor do you have and what exactly is the output format of the 5d Mkiii? </p>

<p>Not all Lilliput screens can display progressive resolutions. Sometimes cameras provide ""fake"" interlaced on the monitor out (PsF) even if recording progressive to avoid that problem. It is a common problem with the BM Pocket Cinema Camera and (some) Lilliput screens since the BMPCC only outputs 24p/25p/30p.</p>

<p>Here is a list of hdmi modes the different Lilliput models support: <a href=""http://lilliputdirect.com/index.php?_route_=supported-hdmi-modes"" rel=""nofollow"">http://lilliputdirect.com/index.php?<em>route</em>=supported-hdmi-modes</a></p>

<p>There is no quick workaround to that problem since the hyperdeck shuttle does simple hdmi pass-through and no image conversion. </p>
","18061"
"Strike through text After Effects CS6","2892","","<p>In most Adobe CS6 apps, the character palette has a strikethrough button. In After Effects CS6, this seems to be  missing. </p>

<p>Is there a way to do strikethrough in After Effects CS6. Most the tutorials I have searched for show how to do animated strikethroughs. I just want a simple text strikethrough (without animation) <del>like this</del>. </p>
","<p><strong>Text control is very limited in after effects.</strong> There is no functionality in the <em>Character Panel</em> to achieve a strikethrough at the moment. </p>

<hr>

<h3>Using Illustrator</h3>

<p>For better <strong>text control</strong> I'd suggest create your text in <strong>illustrator</strong> instead:</p>

<p><a href=""https://i.stack.imgur.com/d16t0.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/d16t0.png"" alt=""enter image description here""></a></p>

<p>and import the illustrator file into <strong>after effects</strong> afterwards:</p>

<p><a href=""https://i.stack.imgur.com/18wPn.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/18wPn.png"" alt=""enter image description here""></a></p>

<p><strong>Note:</strong> Editing the text in illustrator is still possible.</p>

<hr>

<h3>Using a shape layer</h3>

<p>In order to create a <strong>simple stroke</strong> above your <em>Text Layer</em>:</p>

<ol>
<li>Enable the <em>Pen Tool</em> (<kbd>G</kbd>) </li>
<li>With no layer selected, click into the <em>Viewer</em> (this will create the 'first point' of the stroke)</li>
<li>Hold down <kbd>Shift</kbd> to make sure that the line, which you are going to create is 'straight'</li>
<li>Click into the viewer again to set the 'end point'</li>
</ol>

<p>This will create a new <strong>Shape Layer</strong>. If the layer is selected you can adjust the 'stoke color' and the 'thickness' in the <em>Tool Bar</em>:</p>

<p><a href=""https://i.stack.imgur.com/GsmNM.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/GsmNM.png"" alt=""enter image description here""></a></p>

<p>Another way is to roll out the <em>Properties of the layer</em> by clicking on the tiny triangle <kbd>></kbd> left beside the layers name, go to <em>Contents > Shape(Number) > Stroke(Number)</em> to adjust the 'color' and the 'width'. </p>

<hr>

<p>However a shape layer provides <strong>much more control in terms of animation</strong>:</p>

<ol>
<li>Add a <strong>Trim Paths</strong> property</li>
<li>Create a first keyframe by clicking on the <em>stopwatch</em> of the <code>End</code> value and set it to <code>0</code></li>
<li>Move a few frames forward</li>
<li>Create a second keyframe and set <code>End</code> value to <code>100</code></li>
</ol>

<p><a href=""https://i.stack.imgur.com/rGISq.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/rGISq.png"" alt=""enter image description here""></a></p>

<p>Related: <a href=""https://graphicdesign.stackexchange.com/questions/49643/how-to-use-after-effects-trim-path-with-an-illustrator-path/49975#49975"">https://graphicdesign.stackexchange.com/questions/49643/how-to-use-after-effects-trim-path-with-an-illustrator-path/49975#49975</a></p>

<h3>Result</h3>

<p><a href=""https://i.stack.imgur.com/5lBT2.gif"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/5lBT2.gif"" alt=""enter image description here""></a></p>
","16322"
"mp4 file will not play video, only audio on quicktime, fine on VLC","2890","","<p>I have an mp4 file that will not play video, only audio, on QuickTime (10.4 on Yosemite) - and by extension does not show the correct icon in Finder not will it play properly on iOS devices.</p>

<p>Others play fine. Video encoding is H264, audio is AAC, so it <em>should</em> work. I tried remuxing it with ffmpeg, no luck. </p>

<p>Mac console shows ""QuickTime Player: ava error: fail in SeqAndPicParamSetFromCFDictionaryRef""</p>

<p>Happy to remux (prefer not to re-encode, but I will if I have to) using ffmpeg, mp4box, whatever.</p>

<p>Below is file information:</p>

<pre>
 * Movie Info *
    Timescale 600 - Duration 02:15:51.210
    Fragmented File no - 2 track(s)
    File Brand M4A  - version 0
    Created: GMT Sun Nov 27 14:25:55 2011

File has root IOD
Scene PL 0xff - Graphics PL 0xff - OD PL 0xff
Visual PL: AVC/H264 Profile (0x15)
Audio PL: AAC Profile @ Level 2 (0x29)
No streams included in root OD

Track # 1 Info - TrackID 1 - TimeScale 48000 - Duration 02:15:51.210
Media Info: Language ""Undetermined"" - Type ""soun:mp4a"" - 382088 samples
MPEG-4 Config: Audio Stream - ObjectTypeIndication 0x40
MPEG-4 Audio AAC LC - 2 Channel(s) - SampleRate 48000
Self-synchronized

Track # 2 Info - TrackID 2 - TimeScale 24000 - Duration 02:15:51.143
Media Info: Language ""Undetermined"" - Type ""vide:avc1"" - 195432 samples
MPEG-4 Config: Visual Stream - ObjectTypeIndication 0x21
AVC/H264 Video - Visual Size 1216 x 544 - Profile High @ Level 4.1
NAL Unit length bits: 24
Pixel Aspect Ratio 1:1 - Indicated track size 1216 x 544
Synchronized on stream 1
</pre>

<p>I cannot imagine it is the order of tracks, audio before video. I have a suspicion it has something to do with the ftyp, but unsure?</p>

<p>EDIT:</p>

<p>After the suggestion by #ProfessorSparkles below, I changed the Profile Level using subler... but it still doesn't work, same problem. Sound is fine, no video. Here is the updated mp4 info:</p>

<pre>
* Movie Info *
    Timescale 600 - Duration 02:15:51.210
    Fragmented File no - 2 track(s)
    File Brand M4A  - version 0
    Created: GMT Sun Nov 27 14:25:55 2011

File has root IOD
Scene PL 0xff - Graphics PL 0xff - OD PL 0xff
Visual PL: AVC/H264 Profile (0x15)
Audio PL: AAC Profile @ Level 2 (0x29)
No streams included in root OD

Track # 1 Info - TrackID 1 - TimeScale 48000 - Duration 02:15:51.210
Media Info: Language ""Undetermined"" - Type ""soun:mp4a"" - 382088 samples
MPEG-4 Config: Audio Stream - ObjectTypeIndication 0x40
MPEG-4 Audio AAC LC - 2 Channel(s) - SampleRate 48000
Self-synchronized
Alternate Group ID 1

Track # 2 Info - TrackID 2 - TimeScale 24000 - Duration 02:15:51.143
Media Info: Language ""Undetermined"" - Type ""vide:avc1"" - 195432 samples
MPEG-4 Config: Visual Stream - ObjectTypeIndication 0x21
AVC/H264 Video - Visual Size 1216 x 544 - Profile Main @ Level 3.1
NAL Unit length bits: 24
Pixel Aspect Ratio 1:1 - Indicated track size 1216 x 544
Synchronized on stream 1
</pre>
","<p>You will have to re-encode or use a tool to change your h264 level, f.e. this one <a href=""http://coolsoft.altervista.org/en/h264leveleditor"" rel=""nofollow"">http://coolsoft.altervista.org/en/h264leveleditor</a> but its windows only, there might also be a Mac tool that does the same. Your video is encoded with High Profile Level 4.1. iOS only support Level 3.1 and probably the same with QuickTime on Yosemite.</p>
","13180"
"What is the most lossless way to rip a laserdisc to a Mac?","2887","","<p>I want to rip a LD to my Mac as a digital video file. I will create a DVD from this file eventually, but I'm primarily interested in playing it on my laptop. What video output from the Laserdisc player would you use? And what hardware and software would you use to import to a Mac? What settings (image resolution, audio sample rate) would capture the best quality—without going over the top? (Clearly 4k would be overdoing it for the analog LD, but MPEG-2 might introduce compression artifacts that I don't want to see unless I make a DVD.)</p>

<p>An accepted answer will include: </p>

<ul>
<li>Recommendation for video output from LD player</li>
<li>Recommended capture hardware</li>
<li>Recommended capture software</li>
<li>Recommended file format</li>
</ul>
","<p>Generally, I would expect that just about any solution will work pretty well now.  The capabilities of even cheap modern hardware so far outpace the capability of laserdisc that you aren't likely to lose much.  Certainly a professional quality capture system similar to the ones Matrox sells would do a superb job, but I'd hazard that even a cheap $30 USB to composite capture device would do the job sufficiently well.  You should be able to use whatever software comes with the capture device.</p>

<p>You will want to capture using the composite output rather than the S-video output since the Laserdisc is natively Composite.  I would capture to a standard DV codec if you have the option for one.  If not, a basic h.264 file is also a fine option.  You may also want to run a 2 pass h.264 compression from your DV capture to minimize the file size while keeping quality high.  (DV files are rather space consuming, but they are very high quality SD files.)  You can use FFMPEG or Handbrake for the transcoding if you want a free option.  x264 is a highly popular h.264 codec available in both.</p>

<p>Truly the most lossless way would be to use an actual lossless format, but that is excessive given the highly limited quality of Laserdisc to begin with.  That's why I recommended DV as a balance of space and quality.</p>
","10455"
"How to make the ""wipe"" transition with vertical line in Premiere pro cs6?","2884","","<p>How to make the ""wipe"" transition with vertical line dividing the image during transition in Premiere pro cs6? </p>

<p>Transitions like that is most often used in the demoreels, showing process of creating shots ""in layers""?</p>

<p>Thanks in advance!</p>
","<p>Depends on your idea. Simplest way is using a <strong>Linear Wipe</strong> Effect (on the strip above). For more complex transitions I'd suggest to animate a <strong>rectangular mask path</strong> in order to get most control, see the manual: <a href=""https://helpx.adobe.com/premiere-pro/using/masking-tracking.html"" rel=""nofollow"">https://helpx.adobe.com/premiere-pro/using/masking-tracking.html</a></p>
","15729"
"link multiple audio tracks to one video track in Premiere CC","2871","","<p>I shoot TMZ-type webisodes, where multiple people are throwing jokes around a news room.  I'm considering buying 4 lavaliere mics for my 4 performers so I can isolate their audio during editing.</p>

<p>I want to keep the 4 audio tracks synched with the video track as I cut and rearrange the footage. Using Premiere CC, how would I link the multiple audio tracks to the single video track?</p>
","<p>You can link multiple clips as you would link two clips. First, put all the audio and video tracks you want in your timeline and arrange them using the timecodes, manual adjustments or however you prefer to align the individual recordings (I'm assuming you have a method for that, since you removed that part of the question in the last edit). Then select all clips that you want to link, right-click on one of them and select ""link"" (if some of them are already linked, you will only see an ""unlink"" option, in that case unlink them, select them again and then link them alltogether). You could also choose to group them, which yields a slightly different effect.</p>

<p>Check the <a href=""https://helpx.adobe.com/premiere-pro/using/editing-audio-timeline-panel.html#link_and_unlink_video_and_audio_clips"" rel=""nofollow"">Premiere Pro Support Page</a> for more information on linking clips, as well as <a href=""https://helpx.adobe.com/premiere-elements/using/grouping-linking-disabling-clips.html"" rel=""nofollow"">this page</a> on linking and grouping clips in Premiere Elements (it's works quite similar in Premiere Pro).</p>

<p>One more tip: In the program preferences under ""Generel"", you have the option ""Display out of sync indicators for unlinked clips"", which will show you when clips you linked at some point are out of sync even if you unlinked them later on. This might be helpful for an editing process with several independent audio clips.</p>
","15294"
"How to encode 60p MP4 video to play on TVs?","2858","","<p>I have 60fps MP4 videos shot with a Canon G7x camera.  They playback find on my laptop, however I would like for the videos to be playable on TVs that have video file playback capability (such as my Samsung Smart LED TV.) I have tried converting to .MOV using QuickTime, but that format also does not work.</p>

<p>Is there a way to prepare such videos to allow them to play directly on TVs?</p>
","<p>Unfortunately, smart TVs are still a relatively young market and the ability to play back video files is not yet uniform.  Each TV may support or not support a variety of formats, resolutions and frame rates.  Your best bet is likely to stick to formats used by popular services such as youtube and NetFlix as these platforms increase the likelihood that a manufacturer will support that specific format.</p>

<p>Alternately, if you know what model TV you are targeting, you can look at the documentation for the TV for the specific codecs and frameratest that are supported by the TV and pick one of them to match.</p>
","13023"
"Converting MLV to Prores","2849","","<p>I have some Magic Lantern Raw footage that I want to convert to Prores 444 for use in this workflow<a href=""http://www.cineticstudios.com/blog/2014/08/the-easy-way-to-use-magic-lantern-raw-straight-to-prores.html"" rel=""nofollow"">enter link description here</a>.</p>

<p>I understand the process, other than the use of LUTs.</p>

<p>In the process, an application called <a href=""http://www.magiclantern.fm/forum/index.php?topic=9560.0"" rel=""nofollow"">MLRawViewer</a> is used to convert .mlv files to ProRes444 files. In this conversions process, a LUT is selected. My confusion lies in the selection of the LUT. </p>

<p>I want the ProRes file to be as flexible as possible for grading later in the process, and I have no desire to use a LUT to give the footage a particular look. </p>

<p><strong>So which LUT should I choose? What should inform this decision?</strong></p>
","<p>I'd pick something that looks flat and unsaturated.  Those are usually the ones designed to retain detail.  If you see clog or slog2, those are good.  Rec 709 will throw out info, so don't use that.</p>

<blockquote>
  <p>What should inform this decision?</p>
</blockquote>

<p>Trial and error.  A lut is really just a starting point for your grade.  Try some different ones out.  If it absolutely butchers the color, then it's probably not a good place to start.  If you see clipping or banding, then you've chosen a lut which was meant for a different situation.  As you try each one, look at the trace on a waveform monitor and vector scope.  If anything goes out of bounds, pick something else.  Do you notice any kind of granularity, banding, or stair-stepping in the traces?  Look for one that's more even.</p>
","14525"
"Software to edit .mov files from a Canon 7D","2837","","<p>I have some video files I recorded using a Canon 7D (.mov encased H.264). The recording is full HD resolution at 30fps. I need to... </p>

<ul>
<li>Adjust the white balance and saturation </li>
<li>Combine several short clips into one longer clip, and </li>
<li>Export to a format that will allow smaller file sizes. </li>
</ul>

<p>Anything that would be ready to upload to Vimeo would be a plus. Due to budget constraints I need to do this as inexpensively as possible. Is there an open source, free, or inexpensive program out there that can do what I need? </p>

<p>I use a Windows 7 (64) system.</p>
","<p><a href=""http://virtualdub.sourceforge.net"" rel=""nofollow"">VirtualDub</a> is a very powerful video editor. However, it's not very intuitive to use it and it has a steep learning curve. On the plus side, there's a large internet community that supports it, so lots of online resources are available.</p>

<p>For your specific problem I've made a short tutorial below. I've done all steps in Windows XP with two .mov files from a Canon 550D. Unfortunately I failed to find an easy way of adjusting white balance with VirtualDub.<br>
I've used various on-line resources to compile this tutorial. There might be a more optimal way of doing this, but I found this the most straight forward.</p>

<h3>Installing VirtualDub + plugins</h3>

<ol>
<li>Download the <a href=""http://sourceforge.net/projects/virtualdub/files/virtualdub-experimental/1.10.3.35390/VirtualDub-1.10.3.zip/download"" rel=""nofollow"">VirtualDub 1.10.3</a>.</li>
<li>Download <a href=""http://code.google.com/p/ffinputdriver/downloads/list"" rel=""nofollow"">ffinputdriver</a> to enable loading .mov files.</li>
<li>Drag the VirtualDub folder to a convenient location. You don't need to install the program, it's click and run.</li>
<li>Place the contents of the plugin folder of ffinputdriver in the plugin folder found in the VirtualDub folder.</li>
<li>Start VirtualDub</li>
<li>First you'll need to convert your video to AVI. That's what VirtualDub works with natively. A warning: my 1280x720 .mov file of 25MB became a 600MB .avi file.
The transcoding speed is dependent on your machine.</li>
</ol>

<h3>Transcoding .mov to .avi</h3>

<ol>
<li><code>File -&gt; Open video file</code>  </li>
<li><code>File -&gt; Save segmented AVI</code>  </li>
<li>Repeat for all your files.  </li>
</ol>

<h3>Adjust Saturation</h3>

<ol>
<li><code>File -&gt; Open video file</code>. Choose one of the AVI files you generated in the previous step.</li>
<li>The video file opens in two screens. The left is the original, the right one is the processed video. At first they should be identical. You can scale the video views by right-clicking on them and choosing an appropriate zoom percentage.</li>
<li>Go to <code>Video</code> and check if <code>Full processing mode</code> is on.</li>
<li>Go to <code>Video -&gt; Filters -&gt; Add -&gt; HSV Adjust</code>.</li>
<li>Adjust the saturation to your liking and hit <code>OK</code>. Hit <code>OK</code> again in the filter window.</li>
<li>Click <code>File -&gt; Save segmented AVI...</code> and save the edited file somewhere.</li>
<li>Repeat the process for all your videos in need of saturation adjustments.</li>
</ol>

<h3>Combine clips into one longer clip</h3>

<ol>
<li><code>File -&gt; Open video file</code>. Choose the first file of your sequence.</li>
<li><code>File -&gt; Append AVI segment</code>. The selected video file will be appended to the end of the open file.</li>
<li>Repeat this with all the video files.</li>
</ol>

<h3>Export to smaller file</h3>

<ol>
<li>Follow the steps outlined <a href=""https://frapsforum.com/threads/virtualdub-save-direct-to-mp4-fraps-to-youtube-with-external-encoders.2446/"" rel=""nofollow"">here</a>.<br>
From a 25MB .mov file I got a 600MB .avi file, which got transformed to a 2.7MB .mp4 file with the steps given in the linked tutorial.</li>
</ol>
","7972"
